checked_date,cisi,row_id,site,type,symbol,cult,prev_before_002,head_after_002,template_4,contains_125_in_template_4,contains_125_anywhere_after_002,phrase_after_002,text
2026-05-31,M-1927,2397.1,Mohenjo-daro,SEAL:S,Mult,None,005,817,817-<END>-<END>-<END>,false,false,817,+390-005-002-817+
2026-05-31,M-1927,2397.2,Mohenjo-daro,SEAL:S,Mult,None,005,817,817-<END>-<END>-<END>,false,false,817,]000-005-002-817+
2026-05-31,M-1883,2398.1,Mohenjo-daro,SEAL:S,Gaur,Trough,031,069,069-<END>-<END>-<END>,false,false,069,+090-740-035-171-061-031-002-069+
2026-05-31,M-1787,2399.1,Mohenjo-daro,SEAL:S,Bull1:I,RAN,061,703,703-000-<END>-<END>,false,false,703-000,+740-061-002-703-000+
2026-05-31,M-1901,2402.1,Mohenjo-daro,SEAL:S,Zebu,None,156,252,252-692-<END>-<END>,false,false,252-692,+151-061/156-002-252-692+
2026-05-31,M-1911,2409.1,Mohenjo-daro,SEAL:S,Rhin,None,531,820,820-<END>-<END>-<END>,false,false,820,+621-390-531-002-820+
2026-05-31,M-1728,2417.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,032,820,820-<END>-<END>-<END>,false,false,820,+161-055-240-220-032-002-820+
2026-05-31,M-1844,2418.1,Mohenjo-daro,SEAL:S,Bull1:U,SAN,004,817,817-<END>-<END>-<END>,false,false,817,+390-004-002-817+
2026-05-31,M-2129,2421.1,Mohenjo-daro,IMPL,None,None,645,817,817-<END>-<END>-<END>,false,false,817,+898-017-645-002-817+
2026-05-31,M-1954,2422.1,Mohenjo-daro,SEAL:R,None,None,798,861,861-<END>-<END>-<END>,false,false,861,+740-407-590-031-752-033-705-220-415-798-002-861+
2026-05-31,M-1830,2435.1,Mohenjo-daro,SEAL:S,Bull1:X,SAN,388,820,820-<END>-<END>-<END>,false,false,820,+740-388-002-820+
2026-05-31,M-1913,2438.1,Mohenjo-daro,SEAL:S,Elep,None,416,817,817-<END>-<END>-<END>,false,false,817,]416-002-817+
2026-05-31,M-1750,2450.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,004,861,861-<END>-<END>-<END>,false,false,861,+390-004-002-861+
2026-05-31,M-984,2453.1,Mohenjo-daro,SEAL:S,Bull1,-,004,817,817-<END>-<END>-<END>,false,false,817,+390-004-002-817+
2026-05-31,M-1752,2457.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,019,817,817-<END>-<END>-<END>,false,false,817,+740-760-019-002-817+
2026-05-31,M-595,2464.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,176,820,820-<END>-<END>-<END>,false,false,820,+740-100-415-176-002-820+
2026-05-31,M-1665,2473.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,240,610,610-125-032-<END>,true,true,610-125-032,+520-033-705-233-240-002-610-125-032+
2026-05-31,M-1907,2482.1,Mohenjo-daro,SEAL:S,Rhin,Trough,005,455,455-511-<END>-<END>,false,false,455-511,+390-005-002-455-511+
2026-05-31,-,2489.1,Dholavira,SEAL:S,Bull1:V,SAN,590,817,817-<END>-<END>-<END>,false,false,817,+740-390-590-002-817+
2026-05-31,M-1667,2490.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,032,717,717-820-<END>-<END>,false,false,717-820,+740-690-435-255-220-032-002-717-820+
2026-05-31,H-167,2504.1,Harappa,TAG,None,None,000,000,000-<END>-<END>-<END>,false,false,000,+000-000-000-000-002-000+
2026-05-31,M-1716,2506.1,Mohenjo-daro,SEAL:S,Bull1:W,RAF,803,820,820-<END>-<END>-<END>,false,false,820,+520-220-240-803-002-820+
2026-05-31,M-1833,2509.1,Mohenjo-daro,SEAL:S,Bull1:S,RAN,015,861,861-<END>-<END>-<END>,false,false,861,+390-015-002-861+
2026-05-31,M-1884,2510.1,Mohenjo-daro,SEAL:S,Gaur,Trough,016,416,416-000-<END>-<END>,false,false,416-000,+520-220-016-002-416-000+
2026-05-31,M-1851,2515.1,Mohenjo-daro,SEAL:S,Bull1,RAN,740,820,820-<END>-<END>-<END>,false,false,820,+832-390-032/000-032-740-002-820+
2026-05-31,M-1662,2526.1,Mohenjo-daro,SEAL:S,Bull1:W,SAF,233,817,817-192-000-<END>,false,false,817-192-000,+520-033-706-233-002-817-192-000+
2026-05-31,M-1961,2528.1,Mohenjo-daro,SEAL,-,-,072,817,817-<END>-<END>-<END>,false,false,817,+406-072-002-817+
2026-05-31,M-4,2533.1,Mohenjo-daro,SEAL:S,Bull1:W,SAF,231,564,564-617-033-<END>,false,false,564-617-033,+298-465-033-705-231-002-564-617-033+
2026-05-31,M-7,2536.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,240,861,861-<END>-<END>-<END>,false,false,861,+407-845-140-740-101-923-240-002-861+
2026-05-31,M-10,2539.1,Mohenjo-daro,SEAL:S,Bull1:W,-,806,267,267-455-<END>-<END>,false,false,267-455,+405-061-070-032-033-706-235-806-002-267-455+
2026-05-31,M-12,2540.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,233,368,368-202-892-371,false,false,368-202-892-371,+740-390-590-233-002-368-202-892-371+
2026-05-31,M-14,2542.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,503,817,817-<END>-<END>-<END>,false,false,817,+740-776-503-002-817+
2026-05-31,M-15,2543.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,176,861,861-<END>-<END>-<END>,false,false,861,+090-740-176-002-861+
2026-05-31,M-17,2545.1,Mohenjo-daro,SEAL:S,Bull1:W,SAF,016,814,814-560-<END>-<END>,false,false,814-560,+390-016-002-814-560+
2026-05-31,M-19,2547.1,Mohenjo-daro,SEAL:S,Bull1:W,SAF,000,861,861-<END>-<END>-<END>,false,false,861,]000-000-002-861+
2026-05-31,M-20,2548.1,Mohenjo-daro,SEAL:S,Bull1:W,SAF,005,861,861-036-460-513,false,false,861-036-460-513,+390-005-002-861-036-460-513+
2026-05-31,M-21,2549.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,032,861,861-<END>-<END>-<END>,false,false,861,+350-001-740-362-692-032-002-861+
2026-05-31,M-24,2552.1,Mohenjo-daro,SEAL:S,Bull1:W,HAF,235,906,906-140-<END>-<END>,false,false,906-140,+090-740-240-235-002-906-140+
2026-05-31,M-28,2556.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,416,861,861-<END>-<END>-<END>,false,false,861,+892-374-740-760-840-416-002-861+
2026-05-31,M-29,2557.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,806,220,220-455-503-<END>,false,false,220-455-503,+740-055-240-235-806-002-220-455-503+
2026-05-31,M-32,2560.1,Mohenjo-daro,SEAL:S,Bull1:J,SAN,003,817,817-<END>-<END>-<END>,false,false,817,+390-003-002-817+
2026-05-31,M-33,2561.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,233,112,112-<END>-<END>-<END>,false,false,112,+740-032-923-382-233-002-112+
2026-05-31,M-34,2562.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,176,405,405-372-374-<END>,false,false,405-372-374,+740-336-176-002-405-372-374+
2026-05-31,M-35,2563.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,231,107,107-<END>-<END>-<END>,false,false,107,+740-390-590-233-231-002-107+
2026-05-31,M-36,2564.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,032,368,368-906-329-<END>,false,false,368-906-329,+740-794-630-220-032-002-368-906-329+
2026-05-31,M-38,2566.1,Mohenjo-daro,SEAL:S,Bull1:J,SAN,235,390,390-125-632-032,true,true,390-125-632-032,+740-690-435-255-220-032-240-235-002-390-125-632-032+
2026-05-31,M-40,2568.1,Mohenjo-daro,SEAL:S,Bull1:J,SAN,391,527,527-475-005-<END>,false,false,527-475-005,+391-002-527-475-005+
2026-05-31,M-41,2569.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,235,405,405-125-820-<END>,true,true,405-125-820,+740-636-240-233-235-002-405-125-820+
2026-05-31,M-42,2570.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,240,817,817-<END>-<END>-<END>,false,false,817,+527-550-240-002-817+
2026-05-31,M-43,2571.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,231,055,055-373-<END>-<END>,false,false,055-373,+740-798-231-002-055-373+
2026-05-31,M-44,2572.1,Mohenjo-daro,SEAL:S,Bull1:W,SAF,803,920,920-317-<END>-<END>,false,false,920-317,+740-760-033-705-803-002-920-317+
2026-05-31,M-46,2574.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,235,220,220-065-215-<END>,false,false,220-065-215,+740-798-240-235-002-220-065-215+
2026-05-31,M-47,2575.1,Mohenjo-daro,SEAL:S,Bull1:J,SA,235,861,861-<END>-<END>-<END>,false,false,861,+740-760-235-002-861+
2026-05-31,M-49,2577.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,032,300,300-350-032-190,false,false,300-350-032-190,+527-550-240-220-032-002-300-350-032-190+
2026-05-31,M-50,2578.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,798,820,820-<END>-<END>-<END>,false,false,820,+740-585-017-033-705-240-798-002-820+
2026-05-31,M-52,2580.1,Mohenjo-daro,SEAL:S,Bull1:W,SAF,803,504,504-717-<END>-<END>,false,false,504-717,+740-904-032-220-415-235-803-002-504-717+
2026-05-31,M-53,2581.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,016,297,297-190-920-140,false,false,297-190-920-140,+090-740-220-016-002-297-190-920-140+
2026-05-31,M-54,2582.1,Mohenjo-daro,SEAL:S,Bull1:W,SAF,798,820,820-<END>-<END>-<END>,false,false,820,+236-240-033-705-798-002-820+
2026-05-31,M-57,2585.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,798,693,693-<END>-<END>-<END>,false,false,693,+226-032-231-798-002-693+
2026-05-31,M-58,2586.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,503,817,817-<END>-<END>-<END>,false,false,817,+740-460-503-002-817+
2026-05-31,M-66,2594.1,Mohenjo-daro,SEAL:S,Bull1:J,RBF,235,374,374-309-350-<END>,false,false,374-309-350,+740-390-590-235-002-374-309-350+
2026-05-31,M-70,2598.1,Mohenjo-daro,SEAL:S,Bull1:T,SAF,032,390,390-692-<END>-<END>,false,false,390-692,+226-032-002-390-692+
2026-05-31,M-71,2599.1,Mohenjo-daro,SEAL:S,Bull1:J,SAN,142,390,390-095-<END>-<END>,false,false,390-095,+151-279-142-002-390-095+
2026-05-31,M-72,2600.1,Mohenjo-daro,SEAL:S,Bull1:V,None,003,861,861-<END>-<END>-<END>,false,false,861,+740-255-705-140-003-002-861+
2026-05-31,M-75,2603.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,004,817,817-<END>-<END>-<END>,false,false,817,+520-220-004-002-817+
2026-05-31,M-77,2604.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,803,861,861-<END>-<END>-<END>,false,false,861,+832-390-803-002-861+
2026-05-31,M-79,2606.1,Mohenjo-daro,SEAL:S,Bull1:J,SAN,233,861,861-<END>-<END>-<END>,false,false,861,+688/740-100-240-233-002-861+
2026-05-31,M-81,2608.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,240,617,617-070-<END>-<END>,false,false,617-070,+527-555-240-002-617-070+
2026-05-31,M-82,2609.1,Mohenjo-daro,SEAL:S,Bull1:I,SAN,222,207,207-550-390-<END>,false,false,207-550-390,+740-222-002-207-550-390+
2026-05-31,M-86,2613.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,231,820,820-700-<END>-<END>,false,false,820-700,+520-033-705-231-002-820-700+
2026-05-31,M-90,2617.1,Mohenjo-daro,SEAL:S,Bull1:J,SAN,031,817,817-<END>-<END>-<END>,false,false,817,+740-840-013-031-002-817+
2026-05-31,M-91,2618.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,032,861,861-255-416-<END>,false,false,861-255-416,+740-100-798-220-032-002-861-255-416+
2026-05-31,M-92,2619.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,350,814,814-084-<END>-<END>,false,false,814-084,+740-798-460-350-002-814-084+
2026-05-31,M-95,2622.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,003,111,111-165-<END>-<END>,false,false,111-165,+390-003-002-111-165+
2026-05-31,M-99,2626.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,215,368,368-119-<END>-<END>,false,false,368-119,+740-215-002-368-119+
2026-05-31,M-100,2627.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,705,861,861-<END>-<END>-<END>,false,false,861,+090-740-255-705-002-861+
2026-05-31,M-101,2628.1,Mohenjo-daro,SEAL:S,Bull1:J,SAN,168,817,817-<END>-<END>-<END>,false,false,817,+390-503-740-168-002-817+
2026-05-31,M-103,2630.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,004,820,820-<END>-<END>-<END>,false,false,820,+390-004-002-820+
2026-05-31,M-106,2633.1,Mohenjo-daro,SEAL:S,Bull1:J,SAN,000,000,000-350-<END>-<END>,false,false,000-350,+740-760-000-002-000-350+
2026-05-31,M-107,2634.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,233,940,940-260-<END>-<END>,false,false,940-260,+740-565-233-002-940-260+
2026-05-31,M-109,2636.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,415,287,287-140-<END>-<END>,false,false,287-140,+740-879-220-415-002-287-140+
2026-05-31,M-110,2637.1,Mohenjo-daro,SEAL:S,Bull1:J,SAN,000,817,817-<END>-<END>-<END>,false,false,817,+000-000-002-817+
2026-05-31,M-114,2641.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,440,297,297-416-<END>-<END>,false,false,297-416,+740-760-440-002-297-416+
2026-05-31,M-115,2642.1,Mohenjo-daro,SEAL:S,Bull1,SAN,803,301,301-190-<END>-<END>,false,false,301-190,+390-844-140-176-803-002-301-190+
2026-05-31,M-116,2643.1,Mohenjo-daro,SEAL:S,Bull1:I,SAN,013,817,817-<END>-<END>-<END>,false,false,817,+740-100-176-840-013-002-817+
2026-05-31,M-117,2644.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,055,820,820-<END>-<END>-<END>,false,false,820,+520-033-705-220-803-055-002-820+
2026-05-31,M-118,2645.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,803,861,861-<END>-<END>-<END>,false,false,861,+740-772-033-705-233-803-002-861+
2026-05-31,M-119,2646.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,484,390,390-125-632-032,true,true,390-125-632-032-900-563,+151-337-484-002-390-125-632-032-900-563+
2026-05-31,M-130,2657.1,Mohenjo-daro,SEAL:S,Bull1:J,SAN,032,144,144-<END>-<END>-<END>,false,false,144,+740-094-220-032-002-144+
2026-05-31,M-140,2667.1,Mohenjo-daro,SEAL:S,Bull1:S,RAF,336,220,220-065-440-455,false,false,220-065-440-455,+740-336-002-220-065-440-455+
2026-05-31,M-141,2668.1,Mohenjo-daro,SEAL:S,Bull1:J,RAN,240,031,031-000-<END>-<END>,false,false,031-000,+817-255-636/000-000-000-240-002-031-000+
2026-05-31,M-142,2669.1,Mohenjo-daro,SEAL:S,Bull1:J,RAF,140,861,861-<END>-<END>-<END>,false,false,861,+136-140-002-861+
2026-05-31,M-143,2670.1,Mohenjo-daro,SEAL:S,Bull1:J,RAF,032,252,252-840-<END>-<END>,false,false,252-840,+740-205-032-002-252-840+
2026-05-31,M-144,2671.1,Mohenjo-daro,SEAL:S,Bull1:J,RBN,240,817,817-<END>-<END>-<END>,false,false,817,+740-100-415-240-002-817+
2026-05-31,M-147,2674.1,Mohenjo-daro,SEAL:S,Bull1:J,RAF,803,220,220-455-520-<END>,false,false,220-455-520,+226-803-002-220-455-520+
2026-05-31,M-152,2679.1,Mohenjo-daro,SEAL:S,Bull1:J,RAF,772,861,861-<END>-<END>-<END>,false,false,861,+740-772-002-861+
2026-05-31,M-154,2681.1,Mohenjo-daro,SEAL:S,Bull1:J,RBF,415,257,257-898-<END>-<END>,false,false,257-898,+520-220-621-415-002-257-898+
2026-05-31,M-160,2686.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,031,820,820-741-<END>-<END>,false,false,820-741,+151-243-031-002-820-741+
2026-05-31,M-164,2690.1,Mohenjo-daro,SEAL:S,Bull1:X,SAN,061,817,817-<END>-<END>-<END>,false,false,817,+740-142-061-002-817+
2026-05-31,M-166,2691.1,Mohenjo-daro,SEAL:S,Bull1:I,SAN,806,861,861-<END>-<END>-<END>,false,false,861,+390-844-240-806-002-861+
2026-05-31,M-174,2699.1,Mohenjo-daro,SEAL:S,Bull1:T,SAN,032,820,820-<END>-<END>-<END>,false,false,820,+740-923-220-032-002-820+
2026-05-31,M-175,2700.1,Mohenjo-daro,SEAL:S,Bull1,-,<START>,861,861-<END>-<END>-<END>,false,false,861,]002-861+
2026-05-31,M-177,2702.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,003,803,803-<END>-<END>-<END>,false,false,803,+390-003-002-803+
2026-05-31,M-181,2707.1,Mohenjo-daro,SEAL:S,Bull1:J,SAN,175,295,295-502-<END>-<END>,false,false,295-502,+520-175-002-295-502+
2026-05-31,M-198,2723.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,552,817,817-<END>-<END>-<END>,false,false,817,+740-760-840-552-002-817+
2026-05-31,M-199,2724.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,240,861,861-<END>-<END>-<END>,false,false,861,+090-740-100-415-240-002-861+
2026-05-31,M-200,2725.1,Mohenjo-daro,SEAL:S,Bull1:J,SAN,222,820,820-<END>-<END>-<END>,false,false,820,+740-222-002-820+
2026-05-31,M-204,2729.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,061,817,817-<END>-<END>-<END>,false,false,817,+740-061-002-817+
2026-05-31,M-211,2735.1,Mohenjo-daro,SEAL:S,Bull1:S,RAF,220,031,031-165-<END>-<END>,false,false,031-165,+090-740-100-220-002-031-165+
2026-05-31,M-213,2737.1,Mohenjo-daro,SEAL:S,Bull1:J,RAF,384,390,390-346-<END>-<END>,false,false,390-346,+740-384-002-390-346+
2026-05-31,M-221,2745.1,Mohenjo-daro,SEAL:S,Bull1:I,SAN,032,820,820-<END>-<END>-<END>,false,false,820,+740-760-335-220-032-002-820+
2026-05-31,M-225,2749.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,241,880,880-<END>-<END>-<END>,false,false,880,+241-002-880+
2026-05-31,M-232,2756.1,Mohenjo-daro,SEAL:S,Bull2,SAF,236,390,390-707-<END>-<END>,false,false,390-707,+236-002-390-707+
2026-05-31,M-239,2762.1,Mohenjo-daro,SEAL:S,Gaur,Trough,235,112,112-<END>-<END>-<END>,false,false,112,+740-760-921-235-002-112+
2026-05-31,M-240,2763.1,Mohenjo-daro,SEAL:S,Gaur,Trough,032,861,861-603-<END>-<END>,false,false,861-603,+520-240-220-032-002-861-603+
2026-05-31,M-242,2765.1,Mohenjo-daro,SEAL:S,Gaur,Trough,721,301,301-350-<END>-<END>,false,false,301-350,+740-721-002-301-350+
2026-05-31,M-245,2768.1,Mohenjo-daro,SEAL:S,Gaur,Trough,503,817,817-<END>-<END>-<END>,false,false,817,+740-760-070-921-460-503-002-817+
2026-05-31,M-246,2769.1,Mohenjo-daro,SEAL:S,Gaur,Trough,233,817,817-<END>-<END>-<END>,false,false,817,+740-503-235-233-002-817+
2026-05-31,M-248,2771.1,Mohenjo-daro,SEAL:S,Gaur,Trough,415,705,705-590-<END>-<END>,false,false,705-590,+740-100-415-002-705-590+
2026-05-31,M-251,2774.1,Mohenjo-daro,SEAL:S,Gaur,Trough,003,125,125-350-<END>-<END>,true,true,125-350,+390-003-002-125-350+
2026-05-31,M-253,2776.1,Mohenjo-daro,SEAL:S,Gaur,Trough,803,368,368-518-<END>-<END>,false,false,368-518,+527-550-803-002-368-518+
2026-05-31,M-258,2781.1,Mohenjo-daro,SEAL:S,Zebu,None,717,861,861-<END>-<END>-<END>,false,false,861,+384-575/892-706-717-002-861+
2026-05-31,M-259,2782.1,Mohenjo-daro,SEAL:S,Zebu,None,231,817,817-<END>-<END>-<END>,false,false,817,+520-231-002-817+
2026-05-31,M-260,2783.1,Mohenjo-daro,SEAL:S,Zebu,None,014,820,820-<END>-<END>-<END>,false,false,820,+090-740-220-014-002-820+
2026-05-31,M-267,2790.1,Mohenjo-daro,SEAL:S,Buff,Trough,155,679,679-<END>-<END>-<END>,false,false,679,+740-630-155-002-679+
2026-05-31,M-272,2793.1,Mohenjo-daro,SEAL:S,Goat:6,None,<START>,818,818-<END>-<END>-<END>,false,false,818,+002-818+
2026-05-31,M-278,2799.1,Mohenjo-daro,SEAL:S,Elep,None,004,817,817-<END>-<END>-<END>,false,false,817,+621-390-004-002-817+
2026-05-31,M-279,2800.1,Mohenjo-daro,SEAL:S,Elep,None,415,700,700-000-<END>-<END>,false,false,700-000,+520-220-415-002-700-000+
2026-05-31,M-280,2801.1,Mohenjo-daro,SEAL:S,Elep,None,240,944,944-920-140-<END>,false,false,944-920-140,+740-482-240-002-944-920-140+
2026-05-31,M-285,2806.1,Mohenjo-daro,SEAL:S,Elep,None,240,861,861-<END>-<END>-<END>,false,false,861,+504-350-240-002-861+
2026-05-31,M-289,2809.1,Mohenjo-daro,SEAL:S,Tigr,Trough,240,817,817-<END>-<END>-<END>,false,false,817,+740-176-240-002-817+
2026-05-31,M-295,2815.1,Mohenjo-daro,SEAL:S,Comp,None,740,861,861-<END>-<END>-<END>,false,false,861,+621/090-740/002-861+
2026-05-31,M-305,2824.1,Mohenjo-daro,SEAL:S,Anth,None,241,000,000-<END>-<END>-<END>,false,false,000,]000-220-241-002-000[
2026-05-31,M-308,2827.1,Mohenjo-daro,SEAL:S,T-M-T,None,220,727,727-317-<END>-<END>,false,false,727-317,+520-220-002-727-317+
2026-05-31,M-309,2828.1,Mohenjo-daro,SEAL:S,T-A-T,None,061,824,824-<END>-<END>-<END>,false,false,824,+224-740-061-002-824+
2026-05-31,M-311,2830.1,Mohenjo-daro,SEAL:S,Comp,None,401,368,368-165-<END>-<END>,false,false,368-165,+401-002-368-165+
2026-05-31,M-314,2832.1,Mohenjo-daro,SEAL:S,None,None,235,820,820-<END>-<END>-<END>,false,false,820,+953-817-390-125-308-809-033/740-760-706-466/520-231-240-235-002-820+
2026-05-31,M-315,2833.1,Mohenjo-daro,SEAL:S,None,None,034,374,374-228-741-<END>,false,false,374-228-741,+390-034-002-374-228-741+
2026-05-31,M-316,2834.1,Mohenjo-daro,SEAL:S,None,None,710,861,861-<END>-<END>-<END>,false,false,861,+367-390-710-002-861+
2026-05-31,M-318,2836.2,Mohenjo-daro,SEAL:S,Zebu,None,003,031,031-575-<END>-<END>,false,false,031-575,+390-003-002-031-575+
2026-05-31,M-325,2843.1,Mohenjo-daro,SEAL:S,Bull1:L,SAN,803,850,850-493-<END>-<END>,false,false,850-493,+241-803-002-850-493+
2026-05-31,M-325,2843.2,Mohenjo-daro,SEAL:S,Bull1:L,SAN,803,850,850-491-<END>-<END>,false,false,850-491,+241-803-002-850-491+
2026-05-31,M-327,2845.1,Mohenjo-daro,SEAL:S,Bull1:J,RAN,519,861,861-<END>-<END>-<END>,false,false,861,+740-519-002-861+
2026-05-31,M-329,2847.1,Mohenjo-daro,SEAL:S,None,None,<START>,861,861-698-<END>-<END>,false,false,861-698,+002-861-698+
2026-05-31,M-330,2848.1,Mohenjo-daro,SEAL:S,None,None,<START>,861,861-698-<END>-<END>,false,false,861-698,+002-861-698+
2026-05-31,M-354,2850.1,Mohenjo-daro,SEAL:R,None,None,236,906,906-125-<END>-<END>,true,true,906-125,+740-729-407-845-236-002-906-125+
2026-05-31,M-355,2851.1,Mohenjo-daro,SEAL:R,None,None,235,861,861-360-520-919,false,false,861-360-520-919-140,+740-877-032-033-705-231-235-002-861-360-520-919-140+
2026-05-31,M-358,2854.1,Mohenjo-daro,SEAL:R,None,None,806,502,502-031-<END>-<END>,false,false,502-031,+003-001-520-240-806-002-502-031+
2026-05-31,M-359,2855.1,Mohenjo-daro,SEAL:R,None,None,803,388,388-385-705-632,false,false,388-385-705-632,+740-405-590-220-235-803-002-388-385-705-632+
2026-05-31,M-362,2858.1,Mohenjo-daro,SEAL:R,None,None,503,817,817-<END>-<END>-<END>,false,false,817,+740-007-503-002-817+
2026-05-31,M-364,2860.1,Mohenjo-daro,SEAL:R,None,None,354,817,817-<END>-<END>-<END>,false,false,817,+740-354-002-817+
2026-05-31,M-367,2863.1,Mohenjo-daro,SEAL:R,None,None,032,454,454-<END>-<END>-<END>,false,false,454,+001-226-032-002-454+
2026-05-31,M-375,2871.1,Mohenjo-daro,SEAL:R,None,None,032,820,820-<END>-<END>-<END>,false,false,820,+740-100-233-220-032-002-820+
2026-05-31,M-376,2872.1,Mohenjo-daro,SEAL:R,None,None,176,861,861-533-717-<END>,false,false,861-533-717,+740-100-176-002-861-533-717+
2026-05-31,M-381,2877.1,Mohenjo-daro,SEAL:R,None,None,798,820,820-<END>-<END>-<END>,false,false,820,+740-055-220-032-798-002-820+
2026-05-31,M-384,2880.1,Mohenjo-daro,SEAL:R,None,None,803,820,820-<END>-<END>-<END>,false,false,820,+740-900-003-803-002-820+
2026-05-31,M-385,2881.1,Mohenjo-daro,SEAL:R,None,None,004,820,820-<END>-<END>-<END>,false,false,820,+407-004-002-820+
2026-05-31,M-391,2887.1,Mohenjo-daro,SEAL:R,None,None,805,861,861-533-717-<END>,false,false,861-533-717,+405-845-686-740-793-003-233-805-002-861-533-717+
2026-05-31,M-393,2889.1,Mohenjo-daro,SEAL:R,None,None,806,540,540-<END>-<END>-<END>,false,false,540,+679-740-575-017-240-806-002-540+
2026-05-31,M-408,2904.1,Mohenjo-daro,SEAL:R,None,None,061,817,817-<END>-<END>-<END>,false,false,817,+407-061-002-817+
2026-05-31,M-413,2909.1,Mohenjo-daro,SEAL:R,None,None,798,354,354-004-<END>-<END>,false,false,354-004,]415-798-002-354-004+
2026-05-31,M-437,2929.1,Mohenjo-daro,TAG:P,Zebu,None,590,820,820-<END>-<END>-<END>,false,false,820,+740-390-590-002-820+
2026-05-31,M-451,2936.1,Mohenjo-daro,TAB:B,Mult,-,000,520,520-000-000-000,false,false,520-000-000-000-906-388,+000-002-520-000-000-000-906-388+
2026-05-31,M-453,2938.1,Mohenjo-daro,TAB:B,Scene,None,220,861,861-<END>-<END>-<END>,false,false,861,+740-032-840-220-002-861+
2026-05-31,M-454,2939.1,Mohenjo-daro,TAB:B,Scene,-,240,000,000-<END>-<END>-<END>,false,false,000,+740-032-840-240-002-000+
2026-05-31,M-471,2956.1,Mohenjo-daro,TAB:B,None,None,191,817,817-<END>-<END>-<END>,false,false,817,+740-100-415-191-002-817+
2026-05-31,M-490,2972.1,Mohenjo-daro,TAB:B,Scene,Mult,803,840,840-016-<END>-<END>,false,false,840-016,+850-140-803-002-840-016+
2026-05-31,M-491,2973.1,Mohenjo-daro,TAB:B,Scene,Mult,803,840,840-016-<END>-<END>,false,false,840-016,+850-140-803-002-840-016+
2026-05-31,M-509,2985.2,Mohenjo-daro,TAB:C,None,None,176,326,326-<END>-<END>-<END>,false,false,326,+405-240-740-176-002-326+
2026-05-31,M-510,2986.2,Mohenjo-daro,TAB:C,None,None,176,326,326-<END>-<END>-<END>,false,false,326,+405-240-740-176-002-326+
2026-05-31,M-577,3047.1,Mohenjo-daro,TAB:C,Othr,None,004,365,365-460-495-<END>,false,false,365-460-495,+617-142-597-032-905/407-004-002-365-460-495+
2026-05-31,M-623,3074.1,Mohenjo-daro,SEAL:S,Bull1:W,S,798,299,299-530-820-<END>,false,false,299-530-820,+740-760-175-176-220-415-798-002-299-530-820+
