iteration,best_terminal,best_feature,best_value,best_a,best_fisher_p,max_mi_bits,p_le_observed,mi_ge_observed
2470,820,prev,032,14,0.0017996060807097718,0.5121725570113497,true,true
2471,817,site,Harappa,36,0.0043478616852191815,0.4757196286191801,true,false
2472,861,site,Chanhu-daro,7,0.008515247255600763,0.5191738392622602,true,true
2473,820,condition,Good,39,0.008771857737101705,0.4555742719175903,true,false
2474,861,type,TAB:B,18,0.019352951472353764,0.44238609903091214,true,false
2475,861,symbol,Bull1:V,5,0.010381314257198251,0.5129181491950229,true,true
2476,820,shape,cuboid-convex,12,0.00594264325684314,0.4689781446288887,true,false
2477,820,first,621,5,0.012552559477795188,0.46197956248286576,true,false
2478,817,prev,003,7,0.009172198524237892,0.4877176309045452,true,true
2479,820,symbol,Elep,7,0.013460970967018237,0.45417801582720824,true,false
2480,820,complete,N,22,0.010602393075277718,0.5143681135519059,true,true
2481,861,first,390,12,0.0045906221187026214,0.485929478486127,true,true
2482,861,symbol,Bull1:J,20,0.00025154529445884445,0.5058755298856048,true,true
2483,861,first,621,7,0.0016215156151059946,0.47624768564229214,true,false
2484,817,type,SEAL:R,25,0.0009475862816056058,0.49214365349984124,true,true
2485,820,material,Faience,12,0.0013121400178168782,0.5126711245821415,true,true
2486,820,material,Clay,12,0.009022821467793577,0.5073937609289372,true,true
2487,817,type,SEAL,6,0.007581478152420626,0.5090535748365804,true,true
2488,820,material,Faience,11,0.005423389016386649,0.44958467325297846,true,false
2489,861,prev,803,12,0.010101438202897793,0.44475426524158984,true,false
2490,817,symbol,Gaur,9,0.004242147419125905,0.4651983331804095,true,false
2491,861,symbol,Bull1:L,6,0.01905280847749524,0.500844251380962,true,true
2492,820,shape,cuboid-convex,12,0.00594264325684314,0.4735881112165289,true,false
2493,861,prev,803,12,0.010101438202897793,0.5210301836717554,true,true
2494,817,first,090,9,0.009758098008440293,0.4556654262230298,true,false
2495,861,symbol,Gaur,10,0.002685787757920896,0.46041651839195147,true,false
2496,817,symbol,Bull1:W,34,0.008185220214141233,0.4610934613015185,true,false
2497,820,shape,rectangular,16,0.01615097921146723,0.46744439297520973,true,false
2498,861,complete,Y,125,0.008988714508680976,0.45279301137811256,true,false
2499,861,site,Harappa,39,0.015899682312335385,0.4899088932191688,true,true
2500,817,complete,?,11,0.015936693241893507,0.5041992559032953,true,true
2501,817,site,Dholavira,11,0.004394932841721345,0.44549457393789954,true,false
2502,817,site,Mohenjo-daro,88,0.0015303408408370955,0.4825132286791973,true,true
2503,817,first,090,9,0.009758098008440293,0.4798850636469016,true,false
2504,820,prev,798,8,0.002492840919854811,0.46412744657037375,true,false
2505,861,symbol,Bull1:J,17,0.012086347822044088,0.4549287662391419,true,false
2506,861,site,Kalibangan,11,0.0012243169578553315,0.459571838874318,true,false
2507,817,symbol,Bull1,20,0.011185127281793356,0.4684565400483617,true,false
2508,820,type,SEAL,6,0.0012577885570611836,0.48696022809555123,true,true
2509,861,symbol,Bull1:I,11,0.0036992981594991,0.5107226772596727,true,true
2510,817,site,Dholavira,11,0.004394932841721345,0.4576814489529674,true,false
2511,817,symbol,Elep,8,0.02083755048525066,0.48653046909944375,false,true
2512,861,first,527,7,0.008515247255600763,0.4761723499296497,true,false
2513,817,shape,rectangular,22,0.0023488262071737166,0.515485191262435,true,true
2514,820,symbol,Bull1:S,12,0.013229910116894531,0.47011596516452436,true,false
2515,817,prev,000,10,0.004423546815901876,0.49501547959880204,true,true
2516,820,condition,Good,39,0.008771857737101705,0.47605598134477445,true,false
2517,820,shape,square,72,0.016038919740349822,0.4621079009936409,true,false
2518,817,material,Clay,14,0.017871504831524415,0.4859350939974166,true,true
2519,861,first,151,7,0.0016215156151059946,0.5213272641656856,true,true
2520,817,prev,017,5,0.004531039514728302,0.48768948252427036,true,true
2521,861,complete,?,13,0.0053355434789211665,0.4580487816266515,true,false
2522,861,first,000,21,0.011323437336414213,0.4586851489470148,true,false
2523,820,site,Dholavira,9,0.006670183127678552,0.4589426431131719,true,false
2524,817,first,090,9,0.009758098008440293,0.42522554562929016,true,false
2525,861,prev,240,16,0.003476630438331421,0.48862978780167254,true,true
2526,817,material,Faience,14,0.0019038772088840988,0.4391168997744972,true,false
2527,817,shape,cuboid-convex,13,0.03150509179543863,0.5039288153660528,false,true
2528,820,prev,220,7,0.0032362947109295043,0.5166037316310823,true,true
2529,817,prev,220,10,0.000017863622303942015,0.5088832954999353,true,true
2530,861,prev,003,7,0.025232058259180314,0.4847006423269238,false,true
2531,817,prev,803,11,0.008782077126427264,0.561613871573414,true,true
2532,861,first,520,23,0.006761883574493128,0.4791686937101399,true,false
2533,861,symbol,Bull1,21,0.03745201916437006,0.48236072191797197,false,true
2534,817,prev,000,10,0.004423546815901876,0.44839996336742555,true,false
2535,820,prev,176,6,0.00400171595588435,0.4771171789238867,true,false
2536,861,symbol,Bull1:L,7,0.0016215156151059946,0.43364206615512113,true,false
2537,861,prev,176,7,0.008515247255600763,0.4647547502280244,true,false
2538,820,symbol,Bull1:J,12,0.01880252345986182,0.47758983102642866,true,false
2539,817,prev,031,11,0.001948438049334938,0.45515074501638053,true,false
2540,817,condition,Poor,61,0.0019082233813787887,0.44161529256780313,true,false
2541,820,condition,Good,40,0.004295926970839798,0.4785347006745621,true,false
2542,817,first,740,60,0.0030000486986068967,0.45889404989024096,true,false
2543,817,prev,000,11,0.000737440627065773,0.5059489207588386,true,true
2544,817,prev,806,5,0.019613291832013206,0.4511000727284958,true,false
2545,817,prev,017,5,0.004531039514728302,0.4289260320920883,true,false
2546,861,prev,590,7,0.0016215156151059946,0.5478286654771645,true,true
2547,817,symbol,Gaur,9,0.004242147419125905,0.48153796782893027,true,false
2548,820,prev,231,5,0.02680396534765307,0.4892354325025003,false,true
2549,817,first,740,59,0.005844960625482547,0.48017800921547743,true,false
2550,817,material,Steatite,97,0.00604339433403107,0.5125498679138045,true,true
2551,817,prev,803,12,0.0020019450500639805,0.4752583576965816,true,false
2552,820,first,390,10,0.0013707383769167127,0.4900497208179999,true,true
2553,861,prev,176,8,0.000636696809321411,0.514364333376557,true,true
2554,861,type,TAG,8,0.012226325023033762,0.47036356570711685,true,false
2555,861,prev,220,8,0.012226325023033762,0.4941994057444726,true,true
2556,817,condition,Poor,60,0.0038292831167537496,0.4680196373306893,true,false
2557,820,first,000,16,0.004478953114239453,0.45845516167926387,true,false
2558,820,complete,Y,80,0.011112411177323046,0.4502491889536169,true,false
2559,820,site,Lothal,10,0.0026303165495618775,0.4744937833283704,true,false
2560,861,prev,<START>,8,0.012226325023033762,0.47138869980525105,true,false
2561,820,condition,Poor,44,0.018051890490968194,0.49685913947081445,true,true
2562,817,type,TAB:B,16,0.020340446885661865,0.49051806076679155,false,true
2563,817,type,TAG,8,0.0037564492718906673,0.5039670415687318,true,true
2564,817,type,TAG,9,0.00038600957761127016,0.48201674035013126,true,true
2565,817,symbol,Bull1,19,0.0263890782469285,0.489801131013977,false,true
2567,820,prev,032,14,0.0017996060807097718,0.48399864443849966,true,true
2568,820,prev,231,6,0.00400171595588435,0.49017984486760463,true,true
2569,861,symbol,Bull1:I,11,0.0036992981594991,0.4692432397996403,true,false
2570,820,first,000,14,0.03134588635678675,0.49914194488235814,false,true
2571,820,prev,231,6,0.00400171595588435,0.47052089867267644,true,false
2572,817,site,Lothal,12,0.0020019450500639805,0.4821726384952247,true,true
2573,820,symbol,Bull1:I,8,0.009488306533542046,0.4490925249153145,true,false
2574,820,first,520,16,0.012070880540203027,0.4971499878698471,true,true
2575,861,symbol,Bull1:W,39,0.006194697581338854,0.49902511901445373,true,true
2576,817,symbol,Bull1:I,10,0.004423546815901876,0.47465744177863717,true,false
2577,817,prev,503,6,0.0015145890512716672,0.4755861040424928,true,false
2578,820,condition,Good,39,0.008771857737101705,0.5133269313700723,true,true
2579,820,symbol,Bull1:I,8,0.009488306533542046,0.47487818118483616,true,false
2580,817,site,Lothal,11,0.008782077126427264,0.47454091389318337,true,false
2581,861,type,TAB:B,18,0.019352951472353764,0.5031156756125621,true,true
2582,817,prev,000,10,0.004423546815901876,0.49371429859534993,true,true
2583,861,prev,032,16,0.031980270569535806,0.49006732494962685,false,true
2584,817,complete,?,11,0.015936693241893507,0.43798681892532787,true,false
2585,861,prev,231,7,0.008515247255600763,0.46860820073507703,true,false
2586,820,first,090,8,0.005132734684787917,0.4577296255467658,true,false
2587,861,shape,cuboid-convex,17,0.0018534013949647716,0.4691057350931289,true,false
2588,817,symbol,Bull1:W,37,0.0006673904715584929,0.46976731669292787,true,false
2589,820,condition,Good,38,0.016921429792654638,0.46833202236683263,true,false
2590,861,prev,<START>,8,0.012226325023033762,0.4883939850681564,true,true
2591,817,symbol,Bull1:L,6,0.007581478152420626,0.4933774885867264,true,true
2592,817,material,Clay,16,0.0016649301642682568,0.487496343406287,true,true
2593,817,condition,Good,54,0.0006565568173011938,0.4931849382146987,true,true
2594,861,symbol,Gavi,5,0.010381314257198251,0.463846144015344,true,false
2595,861,first,000,22,0.004176828799943841,0.475034136097484,true,false
2596,820,symbol,Zebu,6,0.01903790340187208,0.47547779374524163,true,false
2597,861,material,Faience,15,0.003152552757374652,0.46173968159155016,true,false
2598,817,prev,233,9,0.009758098008440293,0.4679882000995704,true,false
2599,861,site,Mohenjo-daro,99,0.009098731538787742,0.4564342102119676,true,false
2601,861,complete,N,33,0.00292992005080286,0.5108461895661136,true,true
2602,861,symbol,Bull1:L,6,0.01905280847749524,0.48235733053410385,true,true
2603,817,first,405,6,0.007581478152420626,0.4422777887336608,true,false
2605,820,condition,Fair,35,0.0028044685757161116,0.44480579256535974,true,false
2606,861,type,SEAL:R,25,0.014611614939604157,0.49016409476635603,true,true
2607,817,prev,003,8,0.0010600975164672753,0.4670453159447416,true,false
2608,817,first,090,9,0.009758098008440293,0.4559300641107522,true,false
2609,820,type,TAB:B,15,0.0019579632787077436,0.5005732590786296,true,true
2610,820,shape,square,71,0.030929371583075536,0.48946771238922154,false,true
2611,817,prev,806,5,0.019613291832013206,0.5078721259642197,true,true
2612,817,first,520,19,0.0263890782469285,0.48425235842930764,false,true
2613,820,complete,Y,78,0.050140219579088825,0.5019775643134204,false,true
2614,861,symbol,Bull1:L,6,0.01905280847749524,0.4616467326040663,true,false
2616,817,symbol,Bull1:S,15,0.009828731909575941,0.4943014839468266,true,true
2617,820,prev,798,7,0.013460970967018237,0.4714620906784852,true,false
2618,817,site,Harappa,36,0.0043478616852191815,0.4813351305368085,true,false
2620,817,symbol,Zebu,8,0.0037564492718906673,0.47878329047858526,true,false
2621,817,material,Steatite,99,0.0013020609974308483,0.46324881493069403,true,false
2622,861,symbol,Bull1:V,5,0.010381314257198251,0.4421542485895687,true,false
2623,820,shape,rectangular,16,0.01615097921146723,0.4625434256584019,true,false
2624,861,prev,032,18,0.003923274786487775,0.4620359160109697,true,false
2625,817,symbol,Elep,9,0.004242147419125905,0.4943195545046969,true,true
2626,861,prev,590,6,0.01905280847749524,0.4608538783926532,true,false
2628,817,symbol,Bull1,20,0.011185127281793356,0.4618593111896179,true,false
2629,820,symbol,Bull1:J,12,0.01880252345986182,0.4775135467062523,true,false
2630,861,shape,rectangular,24,0.004083607775613809,0.45261735516429413,true,false
2631,817,first,527,7,0.0028627866293049996,0.4682330097282448,true,false
2632,820,shape,square,73,0.007720488309691351,0.5243466727935625,true,true
2633,861,material,Clay,17,0.0037319157181483517,0.4658289348321191,true,false
2634,820,prev,031,11,0.00008643922721827995,0.5395620768667739,true,true
2635,817,symbol,Bull1:W,36,0.0016443705868851978,0.4634982508092274,true,false
2636,861,prev,220,9,0.0016171881696068794,0.49041353064488913,true,true
2637,817,prev,235,13,0.012651289482086223,0.47611207303927616,true,false
2638,820,shape,cuboid-convex,12,0.00594264325684314,0.4856852008358543,true,true
2639,820,complete,?,10,0.00467667338455326,0.502631544908625,true,true
2640,817,prev,016,5,0.004531039514728302,0.5228074649291721,true,true
2641,820,prev,<START>,6,0.01903790340187208,0.4801770606079433,true,false
2642,820,prev,503,5,0.004484865962985306,0.47601063631879087,true,false
2643,861,type,SEAL,7,0.0016215156151059946,0.481327529532214,true,false
2644,861,prev,061,6,0.0041117003097333234,0.486900670321809,true,true
2645,820,prev,503,5,0.004484865962985306,0.4761574896814692,true,false
2646,817,condition,Good,50,0.011381982606644794,0.49174288895851903,true,true
2647,820,prev,803,10,0.0026303165495618775,0.5011089171063362,true,true
2648,861,symbol,Bull1,22,0.01679056850890744,0.4686487763242809,true,false
2649,861,first,520,25,0.0007821581590894671,0.5133541311428133,true,true
2650,817,symbol,Zebu,8,0.0037564492718906673,0.5165651506783981,true,true
2651,820,site,Mohenjo-daro,65,0.007062833831092141,0.4525162164262601,true,false
2652,861,site,Kalibangan,10,0.0075573570914726955,0.494172205971732,true,true
2653,861,site,Mohenjo-daro,99,0.009098731538787742,0.4455023342430726,true,false
2654,817,first,740,57,0.019295492377505115,0.4239879303670561,true,false
2656,820,first,000,20,0.000021441225113003406,0.4692585604555115,true,false
2657,861,prev,220,9,0.0016171881696068794,0.49519110797496885,true,true
2658,817,type,POT:T:g,5,0.004531039514728302,0.4467958864042784,true,false
2659,861,prev,235,15,0.006390146092671265,0.5097857633661388,true,true
2660,861,prev,240,15,0.011852987944559268,0.5072391093738282,true,true
2661,817,condition,Fair,44,0.0044831097485789305,0.47436166464224644,true,false
2663,820,first,527,5,0.02680396534765307,0.4945781195981004,false,true
2664,817,complete,Y,108,0.004773982665411159,0.5057852623085717,true,true
2665,820,condition,Fine,7,0.0032362947109295043,0.471806461037807,true,false
2666,861,material,Clay,16,0.01204072907069222,0.4716947593566873,true,false
2667,861,symbol,Bull1:W,40,0.002836561532120788,0.48786979265284797,true,true
2668,817,symbol,Bull1:I,9,0.019360290155008782,0.46677334719722346,true,false
2669,817,type,SEAL:S,95,0.01222548059345831,0.4599156611415802,true,false
2670,861,condition,Fine,8,0.012226325023033762,0.49717096469090466,true,true
2671,861,symbol,Bull1:J,18,0.003923274786487775,0.5243838848365492,true,true
2672,820,type,SEAL:R,19,0.004180924414638725,0.5391002918935918,true,true
2673,861,type,TAB:B,19,0.00712568197131985,0.49513915120582136,true,true
2674,861,symbol,Bull1,23,0.006761883574493128,0.43931712584649174,true,false
2675,820,site,Lothal,9,0.011215033028061499,0.464399872600921,true,false
2676,817,prev,233,9,0.009758098008440293,0.4844770373114339,true,true
2677,861,prev,017,5,0.010381314257198251,0.49843356474167233,true,true
2678,817,condition,Poor,62,0.0009067925099429346,0.48923879604871645,true,true
2679,817,symbol,Bull1:V,5,0.004531039514728302,0.4848171702123776,true,true
2680,817,prev,017,5,0.004531039514728302,0.4957290179677485,true,true
2681,817,symbol,Bull1:S,16,0.00304338366273714,0.4684001865202578,true,false
2682,861,first,520,24,0.002436468159302343,0.5175014577254065,true,true
2683,817,material,Clay,17,0.0003953019419951873,0.45394768992310985,true,false
2684,820,symbol,Bull1,16,0.012070880540203027,0.46462393489944,true,false
2685,817,site,Chanhu-daro,7,0.0028627866293049996,0.44142111145247565,true,false
2686,820,condition,Fine,6,0.01903790340187208,0.45029175917933945,true,false
2688,861,shape,square,114,0.0031381139371819363,0.47521117036421423,true,false
2689,820,first,520,16,0.012070880540203027,0.4623072062957531,true,false
2690,817,symbol,Bull1:I,11,0.000737440627065773,0.49520872124980975,true,true
2691,817,first,390,10,0.01767181686122424,0.49229531418655686,true,true
2692,817,site,Dholavira,10,0.01767181686122424,0.44331430401173855,true,false
2693,861,symbol,Elep,9,0.015095843943391904,0.42333632405663757,true,false
2694,861,site,Unknown,5,0.010381314257198251,0.4933441252106366,true,true
2695,817,type,SEAL:S,95,0.01222548059345831,0.5025595727421992,true,true
2697,820,prev,003,6,0.009556938187306886,0.47503860755181343,true,false
2698,820,prev,233,8,0.005132734684787917,0.4802584691149043,true,false
2699,861,prev,240,15,0.011852987944559268,0.4761283829565778,true,false
2700,817,condition,Fine,9,0.00038600957761127016,0.47947830394602275,true,false
2701,817,symbol,Bull1:I,10,0.004423546815901876,0.4767942020147552,true,false
2702,820,site,Kalibangan,9,0.0008429073167711647,0.5044531540929431,true,true
2703,820,complete,?,9,0.017753392671569803,0.45407025362201636,true,false
2704,820,prev,803,9,0.011215033028061499,0.459266998075215,true,false
2705,817,prev,061,6,0.0015145890512716672,0.4884131265532733,true,true
2707,861,first,527,7,0.008515247255600763,0.4809831591728923,true,false
2708,820,prev,240,11,0.012970904060060453,0.4915440409394357,true,true
2710,861,site,Kalibangan,10,0.0075573570914726955,0.48098693934824144,true,false
2711,817,complete,N,28,0.0088898306861197,0.4927016942391687,true,true
2712,817,prev,806,5,0.019613291832013206,0.4736284249721298,true,false
2713,861,prev,061,6,0.0041117003097333234,0.4972209638043988,true,true
2714,820,first,090,9,0.0008429073167711647,0.45353798697817777,true,false
2715,820,symbol,Bull1:I,11,0.00002917519117154834,0.49321255461657215,true,true
2716,817,site,Harappa,37,0.0019304058853383235,0.5059407031706362,true,true
2717,820,first,151,5,0.012552559477795188,0.4508992300728935,true,false
2718,820,prev,233,8,0.005132734684787917,0.4840840330752849,true,true
2719,861,site,Harappa,41,0.0037986258179042672,0.4514235069206563,true,false
2720,820,complete,?,10,0.00467667338455326,0.45272527667006485,true,false
2721,817,shape,cuboid-convex,15,0.0033646012669666945,0.48132313277325695,true,false
2722,817,symbol,Bull1:W,35,0.003791175358978686,0.4730442762545166,true,false
2724,817,prev,032,16,0.005251153689320589,0.46533945876169114,true,false
2725,820,material,Steatite,72,0.013662225045875104,0.4998554832513049,true,true
2726,817,symbol,Bull1:L,6,0.007581478152420626,0.4555651335595053,true,false
2727,817,prev,233,9,0.009758098008440293,0.48292244029962467,true,true
2728,817,site,Harappa,37,0.0019304058853383235,0.49652656692056885,true,true
2729,817,symbol,Bull1:S,16,0.00304338366273714,0.505788196409411,true,true
2730,820,site,Dholavira,9,0.006670183127678552,0.5281620434095179,true,true
2731,820,prev,004,7,0.0032362947109295043,0.4978549198591103,true,true
2732,861,shape,circular,5,0.010381314257198251,0.5093803725749574,true,true
2733,861,prev,240,15,0.011852987944559268,0.48534607330999974,true,true
2734,817,site,Chanhu-daro,7,0.0028627866293049996,0.46867655202673286,true,false
2735,861,symbol,Bull1:L,7,0.0016215156151059946,0.4673270757828005,true,false
2736,820,site,Dholavira,9,0.006670183127678552,0.41095762242433936,true,false
2737,817,type,POT:T:g,5,0.004531039514728302,0.4842309243252207,true,true
2738,817,material,Clay,15,0.005914107921014099,0.4222488006169462,true,false
2739,820,prev,<START>,8,0.00036173775270606756,0.4993289544384686,true,true
2740,817,prev,233,10,0.0017906138238757503,0.49908314857792,true,true
2741,820,prev,176,6,0.00400171595588435,0.4659934393568958,true,false
2742,861,prev,004,8,0.012226325023033762,0.49956501450053875,true,true
2743,817,site,Lothal,11,0.008782077126427264,0.4295824276259754,true,false
2744,817,prev,798,9,0.004242147419125905,0.46667844055408664,true,false
2745,820,condition,Good,40,0.004295926970839798,0.5049429281458212,true,true
2746,820,site,Dholavira,9,0.006670183127678552,0.4689106672493948,true,false
2747,861,prev,016,5,0.010381314257198251,0.46632248906034623,true,false
2748,861,prev,803,12,0.010101438202897793,0.48784071376560856,true,true
2749,820,symbol,Bull1,18,0.001454415333518421,0.4706283628954179,true,false
2750,861,symbol,Bull1:W,39,0.006194697581338854,0.46499326220964315,true,false
2752,861,symbol,Bull1,22,0.01679056850890744,0.45466504912130185,true,false
2753,861,condition,Fair,49,0.009708228951799002,0.4904097504695402,true,true
2754,820,first,520,16,0.012070880540203027,0.5065042962013736,true,true
2755,861,prev,003,7,0.025232058259180314,0.5074742955237368,false,true
2756,817,condition,Fair,42,0.01694217028252731,0.4548123976542667,true,false
2757,861,symbol,Bull1:J,17,0.012086347822044088,0.4662101006052952,true,false
2758,861,symbol,Bull1:L,6,0.01905280847749524,0.45563424632046473,true,false
2760,861,prev,503,6,0.0041117003097333234,0.47587134607344994,true,false
2761,817,prev,031,11,0.001948438049334938,0.46545552936411594,true,false
2762,820,site,Harappa,27,0.013152807668419687,0.4631937007736301,true,false
2763,820,complete,N,22,0.010602393075277718,0.4355999406749107,true,false
2764,861,site,Unknown,5,0.010381314257198251,0.44246232147196135,true,false
2765,820,prev,803,9,0.011215033028061499,0.5114914612486106,true,true
2766,861,first,390,12,0.0045906221187026214,0.5095124912610816,true,true
2767,820,site,Kalibangan,8,0.005132734684787917,0.49228393300661294,true,true
2769,861,type,SEAL,6,0.01905280847749524,0.49257194983783054,true,true
2770,817,symbol,Bull1:S,15,0.009828731909575941,0.5016298025702308,true,true
2771,861,prev,003,8,0.00373901554029275,0.5345745932183796,true,true
2772,820,first,405,5,0.012552559477795188,0.4608650022440432,true,false
2773,861,site,Kalibangan,10,0.0075573570914726955,0.5012016087652658,true,true
2774,817,symbol,Zebu,8,0.0037564492718906673,0.47311044577142214,true,false
2775,861,site,Unknown,5,0.010381314257198251,0.49270745990782266,true,true
2776,817,condition,Poor,60,0.0038292831167537496,0.5090845954385667,true,true
2777,861,material,Faience,15,0.003152552757374652,0.5101135097120503,true,true
2778,861,prev,798,9,0.015095843943391904,0.43938199494524866,true,false
2779,817,site,Chanhu-daro,6,0.021737552721773596,0.499971394553151,false,true
2780,817,material,Steatite,96,0.011887184882981986,0.49542762532006823,true,true
2781,820,prev,032,13,0.006264143438186972,0.469982829379318,true,false
2782,820,prev,004,7,0.0032362947109295043,0.49876991746726684,true,true
2783,817,site,Unknown,5,0.004531039514728302,0.47712771402932047,true,false
2784,861,first,405,7,0.0016215156151059946,0.5220877036085428,true,true
2785,861,type,TAB:B,20,0.002280200559145552,0.47875654798887385,true,false
2786,861,site,Kalibangan,10,0.0075573570914726955,0.46760749160942305,true,false
2787,861,prev,503,6,0.0041117003097333234,0.4882990505873679,true,true
2788,820,prev,176,5,0.02680396534765307,0.4926435053751238,false,true
2790,820,condition,Fine,6,0.01903790340187208,0.4690832300617952,true,false
2791,861,prev,803,11,0.03438984983323797,0.48239323921955196,false,true
2792,817,site,Dholavira,10,0.01767181686122424,0.49874118034103604,true,true
2793,820,site,Dholavira,9,0.006670183127678552,0.4616538763256322,true,false
2796,817,prev,233,9,0.009758098008440293,0.5226251563182936,true,true
2797,817,type,SEAL:S,97,0.0030327135279194983,0.49579695263027146,true,true
2798,861,prev,235,15,0.006390146092671265,0.514288110935508,true,true
2799,817,condition,Good,54,0.0006565568173011938,0.4725663406646109,true,false
2800,817,prev,235,13,0.012651289482086223,0.48015830791430697,true,false
2801,820,site,Kalibangan,8,0.005132734684787917,0.4833508959381924,true,true
2802,820,prev,590,5,0.012552559477795188,0.45018523442091785,true,false
2803,861,symbol,Bull1:V,5,0.010381314257198251,0.4633972435341202,true,false
2805,817,prev,803,11,0.008782077126427264,0.4588516887622078,true,false
2806,861,first,000,21,0.011323437336414213,0.46228688009977903,true,false
2807,817,condition,Good,57,0.000045301983286628713,0.4555903478389411,true,false
2808,861,condition,Poor,67,0.011827794028777499,0.4878221610264474,true,true
2809,820,shape,cuboid-convex,13,0.0015840319060106659,0.5687996916741982,true,true
2810,817,site,Harappa,39,0.0003134323123450994,0.4763310796425584,true,false
2811,817,shape,cuboid-convex,14,0.011175362561640093,0.4702160578735733,true,false
2812,861,first,740,69,0.0025964167273036585,0.43301329983935216,true,false
2813,820,symbol,Elep,9,0.0003280784105457419,0.4745981819873458,true,false
2814,820,shape,cuboid-convex,14,0.0003568375013212256,0.5225479852697104,true,true
2815,820,complete,N,24,0.0017246267154262087,0.4456744397724445,true,false
2816,817,prev,176,6,0.021737552721773596,0.5283275750829832,false,true
2817,820,first,740,45,0.008057645993503459,0.47122021515065,true,false
2818,817,site,Kalibangan,9,0.009758098008440293,0.5125298397002809,true,true
2819,820,symbol,Bull1:J,12,0.01880252345986182,0.4826177588010999,true,true
2820,861,shape,circular,5,0.010381314257198251,0.44473045685271734,true,false
2821,861,first,527,7,0.008515247255600763,0.47152558792815463,true,false
2822,817,prev,235,14,0.0036823540783440085,0.4601207412555609,true,false
2823,861,shape,cuboid-convex,19,0.00007735216724518695,0.46577740750834934,true,false
2824,861,symbol,Bull1:W,38,0.01268599651307914,0.49608298396818407,true,true
2826,861,prev,240,15,0.011852987944559268,0.4909739456690023,true,true
2828,820,complete,Y,83,0.0004912061593557759,0.48709563563251906,true,true
2829,817,prev,003,7,0.009172198524237892,0.5117237411353319,true,true
2830,817,prev,798,9,0.004242147419125905,0.4670896717092943,true,false
2831,817,condition,Poor,60,0.0038292831167537496,0.4591301099523113,true,false
2832,817,site,Kalibangan,10,0.0017906138238757503,0.4743616646422466,true,false
2833,817,site,Harappa,34,0.018232696952591762,0.4923960234792134,true,true
2834,861,shape,cuboid-convex,16,0.00672308852506486,0.4592908343017393,true,false
2835,817,symbol,Bull1:W,33,0.01656225810933118,0.44992217454058236,true,false
2836,820,symbol,Bull1:L,5,0.012552559477795188,0.47237447706651475,true,false
2837,817,site,Dholavira,10,0.01767181686122424,0.455553135795954,true,false
2838,861,symbol,Elep,11,0.0002911712826960919,0.4478580732448215,true,false
2839,861,symbol,Bull1:J,19,0.0010833707369008133,0.5139686568731715,true,true
2840,861,prev,233,10,0.0075573570914726955,0.47456296458087804,true,false
2841,817,type,TAB:B,18,0.0024324442963319197,0.4718450419904913,true,false
2843,861,condition,Fair,50,0.004968956227546744,0.4630923002019927,true,false
2844,820,symbol,Gaur,7,0.013460970967018237,0.4959460958452808,true,true
2845,820,first,405,5,0.012552559477795188,0.4332457390266522,true,false
2846,817,prev,003,7,0.009172198524237892,0.5203215333862707,true,true
2847,817,material,Faience,14,0.0019038772088840988,0.48864740107651344,true,true
2848,861,symbol,Elep,9,0.015095843943391904,0.4947274627675846,true,true
2849,820,site,Harappa,27,0.013152807668419687,0.4459004967074824,true,false
2850,820,site,Harappa,29,0.0026483961489986315,0.537394753311699,true,true
2851,861,first,151,6,0.01905280847749524,0.4694209516970869,true,false
2852,820,type,SEAL,5,0.012552559477795188,0.4732635691162555,true,false
2853,817,condition,Poor,61,0.0019082233813787887,0.47292637031615103,true,false
2854,861,material,Clay,16,0.01204072907069222,0.48325836357984137,true,true
2856,861,site,Lothal,12,0.010101438202897793,0.5001280407447793,true,true
2857,861,type,TAG,8,0.012226325023033762,0.44884110354347634,true,false
2858,820,prev,235,10,0.026997245265835985,0.4930908776460718,false,true
2861,861,shape,rectangular,22,0.02478648594523495,0.4912197606727653,false,true
2864,861,site,Lothal,12,0.010101438202897793,0.45189138958641883,true,false
2865,861,type,SEAL:R,26,0.006145022322135752,0.4788681471369697,true,false
2866,861,symbol,Bull1,24,0.002436468159302343,0.4414880000860137,true,false
2867,861,site,Chanhu-daro,7,0.008515247255600763,0.4986154252127365,true,true
2868,820,first,390,10,0.0013707383769167127,0.47902463402801926,true,false
2869,820,first,740,48,0.000833242712601592,0.5116359782137605,true,true
2870,817,first,520,23,0.00044347481994901685,0.4468139569621487,true,false
2871,817,prev,806,5,0.019613291832013206,0.5213907046478004,true,true
2872,861,prev,061,5,0.04172938399452996,0.5025646562750876,false,true
2873,861,type,SEAL,6,0.01905280847749524,0.43634928519628136,true,false
2874,861,condition,Poor,67,0.011827794028777499,0.4996613270342388,true,true
2875,817,type,TAB:B,18,0.0024324442963319197,0.4596294389924067,true,false
2877,861,symbol,Elep,9,0.015095843943391904,0.4852097171654973,true,true
2878,861,condition,Fair,49,0.009708228951799002,0.4789320738320166,true,false
2879,861,symbol,Bull1,23,0.006761883574493128,0.4528952941731074,true,false
2880,861,symbol,Bull1,24,0.002436468159302343,0.47556314172813025,true,false
2881,817,site,Dholavira,11,0.004394932841721345,0.41296333490157994,true,false
2882,861,symbol,Bull1:S,18,0.002030005420096356,0.4899837716487821,true,true
2883,817,site,Harappa,35,0.009188205769924533,0.47070191306923054,true,false
