id,object,site,type,symbol,cult,material,shape,period,phase,area_section,excavation_idno,horizontal_mm,vertical_mm,thickness_mm,sign,pos_1based,prev2,prev1,next1,next2,is_terminal,scope,prev_before_002,tail_after_sign,prefix_before_sign,context_cell,source_status,text
2541.1,M-13,Mohenjo-daro,SEAL:S,Bull1:W,SAN,Steatite,square,,,HRB,HR 640069,40.6,40.6,0,125,3,368,304,,,True,non_frame,,<END>,368 304,Mohenjo-daro|SEAL:S|Bull1:W|SAN|square|Steatite,metadata_only_unbound,+368-304-125+
2549.1,M-21,Mohenjo-daro,SEAL:S,Bull1:W,SAN,Steatite,square,Late,II,DKG. (S),DK7945103,35.6,35.6,10.2,692,5,740,362,032,002,False,non_frame,,032 002 861,350 001 740 362,Mohenjo-daro|SEAL:S|Bull1:W|SAN|square|Steatite,metadata_only_unbound,+350-001-740-362-692-032-002-861+
2551.1,M-23,Mohenjo-daro,SEAL:S,Bull1:W,RAF,Steatite,square,Intermediate,I,DKG. (S),DK6599398,38.9,38.6,9.7,692,8,482,060,520,220,False,non_frame,,520 220 235 001 920,842 871 192 368 740 482 060,Mohenjo-daro|SEAL:S|Bull1:W|RAF|square|Steatite,metadata_only_unbound,+842-871-192-368/740-482-060-692-520-220-235-001-920+
2554.1,M-26,Mohenjo-daro,SEAL:S,Bull1:J,RBN,Steatite,square,Late,II,DKG. (N),DK1186274,36.8,36.8,8.1,692,5,531,060,,,True,non_frame,,<END>,090 740 531 060,Mohenjo-daro|SEAL:S|Bull1:J|RBN|square|Steatite,metadata_only_unbound,+090-740-531-060-692+
2566.1,M-38,Mohenjo-daro,SEAL:S,Bull1:J,SAN,Steatite,square,,,DKB,DK-B 2220087,33,33,0,125,11,002,390,632,032,False,after_002390,235,632 032,740 690 435 255 220 032 240 235 002 390,Mohenjo-daro|SEAL:S|Bull1:J|SAN|square|Steatite,metadata_only_unbound,+740-690-435-255-220-032-240-235-002-390-125-632-032+
2567.1,M-39,Mohenjo-daro,SEAL:S,Bull1:S,HAN,Steatite,square,,,DKB,DK-B 3018544,33,33,0,705,1,,,240,235,False,non_frame,,240 235 013 204 346,<END>,Mohenjo-daro|SEAL:S|Bull1:S|HAN|square|Steatite,metadata_only_unbound,]705-240-235-013-204-346+
2569.1,M-41,Mohenjo-daro,SEAL:S,Bull1:W,SAN,Steatite,square,Late,III,DKG,DK12593271,33.5,34.8,10.2,125,8,002,405,820,,False,non_frame,,820,740 636 240 233 235 002 405,Mohenjo-daro|SEAL:S|Bull1:W|SAN|square|Steatite,metadata_only_unbound,+740-636-240-233-235-002-405-125-820+
2572.1,M-44,Mohenjo-daro,SEAL:S,Bull1:W,SAF,Steatite,square,,,DK-,DK-i 104,32,31,0,705,4,760,033,803,002,False,non_frame,,803 002 920 317,740 760 033,Mohenjo-daro|SEAL:S|Bull1:W|SAF|square|Steatite,metadata_only_unbound,+740-760-033-705-803-002-920-317+
2578.1,M-50,Mohenjo-daro,SEAL:S,Bull1:W,SAN,Steatite,square,,,VSA,VS 623557,30.5,30.5,0,705,5,017,033,240,798,False,non_frame,,240 798 002 820,740 585 017 033,Mohenjo-daro|SEAL:S|Bull1:W|SAN|square|Steatite,metadata_only_unbound,+740-585-017-033-705-240-798-002-820+
2582.1,M-54,Mohenjo-daro,SEAL:S,Bull1:W,SAF,Steatite,square,Intermediate,I,DKG. (S),DK3606307,33,33,8.4,705,4,240,033,798,002,False,non_frame,,798 002 820,236 240 033,Mohenjo-daro|SEAL:S|Bull1:W|SAF|square|Steatite,metadata_only_unbound,+236-240-033-705-798-002-820+
2583.1,M-55,Mohenjo-daro,SEAL:S,Bull1:W,SAF,Steatite,square,Intermediate,II,DKG. (S),DK6689511,30.5,30.5,8.6,692,6,510,001,,,True,non_frame,,<END>,000 760 463 510 001,Mohenjo-daro|SEAL:S|Bull1:W|SAF|square|Steatite,metadata_only_unbound,+000-760-463-510-001-692+
2597.1,M-69,Mohenjo-daro,SEAL:S,Bull1:I,SAN,Steatite,square,,,DKC,DK-C 92095,33,33,0,692,5,231,060,,,True,non_frame,,<END>,740 803 231 060,Mohenjo-daro|SEAL:S|Bull1:I|SAN|square|Steatite,metadata_only_unbound,+740-803-231-060-692+
2598.1,M-70,Mohenjo-daro,SEAL:S,Bull1:T,SAF,Steatite,square,,,HR-,HR 4076048,38.1,38.1,0,692,5,002,390,,,True,after_002390,032,<END>,226 032 002 390,Mohenjo-daro|SEAL:S|Bull1:T|SAF|square|Steatite,checkpoint_strict_source_visible,+226-032-002-390-692+
2599.1,M-71,Mohenjo-daro,SEAL:S,Bull1:J,SAN,Steatite,square,,,DK-,DK12704,29,29,0,095,6,002,390,,,True,after_002390,142,<END>,151 279 142 002 390,Mohenjo-daro|SEAL:S|Bull1:J|SAN|square|Steatite,checkpoint_strict_source_visible,+151-279-142-002-390-095+
2600.1,M-72,Mohenjo-daro,SEAL:S,Bull1:V,None,Steatite,square,Late,II,DKG. (N),DK1103085,31.8,31.8,6.5 - 14.7,705,3,740,255,140,003,False,non_frame,,140 003 002 861,740 255,Mohenjo-daro|SEAL:S|Bull1:V|None|square|Steatite,metadata_only_unbound,+740-255-705-140-003-002-861+
2613.1,M-86,Mohenjo-daro,SEAL:S,Bull1:S,SAN,Steatite,square,Late,III,DKG. (S),DK4648208,30,30,7.6,705,3,520,033,231,002,False,non_frame,,231 002 820 700,520 033,Mohenjo-daro|SEAL:S|Bull1:S|SAN|square|Steatite,metadata_only_unbound,+520-033-705-231-002-820-700+
2627.1,M-100,Mohenjo-daro,SEAL:S,Bull1:S,SAN,Steatite,square,,,DKE,DK-E 470115,29.2,29.2,0,705,4,740,255,002,861,False,non_frame,,002 861,090 740 255,Mohenjo-daro|SEAL:S|Bull1:S|SAN|square|Steatite,metadata_only_unbound,+090-740-255-705-002-861+
2644.1,M-117,Mohenjo-daro,SEAL:S,Bull1:S,SAN,Steatite,square,,,SD-,SD 2445105,25.4,25.4,0,705,3,520,033,220,803,False,non_frame,,220 803 055 002 820,520 033,Mohenjo-daro|SEAL:S|Bull1:S|SAN|square|Steatite,metadata_only_unbound,+520-033-705-220-803-055-002-820+
2645.1,M-118,Mohenjo-daro,SEAL:S,Bull1:W,SAN,Steatite,square,,,VSA,VS 1779104,25.4,25.4,0,705,4,772,033,233,803,False,non_frame,,233 803 002 861,740 772 033,Mohenjo-daro|SEAL:S|Bull1:W|SAN|square|Steatite,metadata_only_unbound,+740-772-033-705-233-803-002-861+
2646.1,M-119,Mohenjo-daro,SEAL:S,Bull1:S,SAN,Steatite,square,Late,IA,DKG. (S),DK328518,27.9,26.7,8.1,125,6,002,390,632,032,False,after_002390,484,632 032 900 563,151 337 484 002 390,Mohenjo-daro|SEAL:S|Bull1:S|SAN|square|Steatite,checkpoint_strict_source_visible,+151-337-484-002-390-125-632-032-900-563+
2649.1,M-122,Mohenjo-daro,SEAL:S,Bull1:J,SAN,Steatite,square,Late,I,DKG. (N),DK1252315,28.2,28.2,7.9,705,3,520,033,,,True,non_frame,,<END>,520 033,Mohenjo-daro|SEAL:S|Bull1:J|SAN|square|Steatite,metadata_only_unbound,+520-033-705+
2653.1,M-126,Mohenjo-daro,SEAL:S,Bull1:U,SAN,Steatite,square,Intermediate,I,DKG. (S),DK3370311,23.6,23.6,6.4,692,4,552,060,,,True,non_frame,,<END>,520 552 060,Mohenjo-daro|SEAL:S|Bull1:U|SAN|square|Steatite,metadata_only_unbound,+520-552-060-692+
2655.1,M-128,Mohenjo-daro,SEAL:S,Bull1:J,SAN,Steatite,square,Late,III,DKG. (S),DK8103284,25.4,24.4,6.9,705,6,741,500,,,True,non_frame,,<END>,740 923 803 741 500,Mohenjo-daro|SEAL:S|Bull1:J|SAN|square|Steatite,metadata_only_unbound,+740-923-803-741-500-705+
2661.1,M-134,Mohenjo-daro,SEAL:S,Bull1:W,SAF,Steatite,square,Late,III,DKG. (N),DK11557187,30.2,30.2,8.6,692,3,872,032,,,True,non_frame,,<END>,872 032,Mohenjo-daro|SEAL:S|Bull1:W|SAF|square|Steatite,metadata_only_unbound,+872-032-692+
2662.1,M-135,Mohenjo-daro,SEAL:S,Bull1:J,SAF,Steatite,square,,,HRB,HR 3791168,27.9,27.9,0,705,3,520,033,031,,False,non_frame,,031,520 033,Mohenjo-daro|SEAL:S|Bull1:J|SAF|square|Steatite,metadata_only_unbound,+520-033-705-031+
2673.1,M-146,Mohenjo-daro,SEAL:S,Bull1:J,RAF,Steatite,square,,,SD-,SD 2010100,29.2,0,0,692,5,920,060,,,True,non_frame,,<END>,740 255 920 060,Mohenjo-daro|SEAL:S|Bull1:J|RAF|square|Steatite,metadata_only_unbound,+740-255-920-060-692+
2693.1,M-168,Mohenjo-daro,SEAL:S,Bull1:U,None,Steatite,square,Intermediate,II,DKG. (S),DK5900442,25.4,24.6,7.6,705,3,031,277,000,060,False,non_frame,,000 060 920,031 277,Mohenjo-daro|SEAL:S|Bull1:U|None|square|Steatite,metadata_only_unbound,+031-277-705-000-060-920+
2696.1,M-171,Mohenjo-daro,SEAL:S,Bull1:W,SAN,Steatite,square,,,HR-,HR 4384149,24.1,23.6,0,692,8,806,060,,,True,non_frame,,<END>,407 061 740 923 233 806 060,Mohenjo-daro|SEAL:S|Bull1:W|SAN|square|Steatite,metadata_only_unbound,+407-061-740-923-233-806-060-692+
2716.1,M-191,Mohenjo-daro,SEAL:S,Bull1:L,SAN,Steatite,square,,,DKC,DK-C 2823288,19.1,19.1,0,125,2,,090,,,True,non_frame,,<END>,090,Mohenjo-daro|SEAL:S|Bull1:L|SAN|square|Steatite,metadata_only_unbound,+090-125+
2747.1,M-223,Mohenjo-daro,SEAL:S,Bull1:S,S390,Steatite,square,,,HRB,HR 5311167,21.6,21.6,0,705,2,,740,,,True,non_frame,,<END>,740,Mohenjo-daro|SEAL:S|Bull1:S|S390|square|Steatite,metadata_only_unbound,+740-705+
2757.1,M-234,Mohenjo-daro,SEAL:S,Gaur,Trough,Steatite,square,,,DKC,DK-C 2582321,40.6,40.6,0,692,8,482,060,520,220,False,non_frame,,520 220 235 001 920,842 535 099 004 740 482 060,Mohenjo-daro|SEAL:S|Gaur|Trough|square|Steatite,metadata_only_unbound,+842-535-099-004/740-482-060-692-520-220-235-001-920+
2771.1,M-248,Mohenjo-daro,SEAL:S,Gaur,Trough,Steatite,square,,,DKB,DK-C 1542310,21.6,21.6,0,705,5,415,002,590,,False,non_frame,,590,740 100 415 002,Mohenjo-daro|SEAL:S|Gaur|Trough|square|Steatite,metadata_only_unbound,+740-100-415-002-705-590+
2774.1,M-251,Mohenjo-daro,SEAL:S,Gaur,Trough,Steatite,square,Intermediate,I,DKG. (S),DK5791370,21.8,21.8,7.4,125,4,003,002,350,,False,non_frame,,350,390 003 002,Mohenjo-daro|SEAL:S|Gaur|Trough|square|Steatite,metadata_only_unbound,+390-003-002-125-350+
2797.1,M-276,Mohenjo-daro,SEAL:S,Rhin,Trough,Steatite,square,,,DK-,DK-i 1139,22,22,0,705,3,520,033,176,,False,non_frame,,176,520 033,Mohenjo-daro|SEAL:S|Rhin|Trough|square|Steatite,metadata_only_unbound,+520-033-705-176+
2807.1,M-286,Mohenjo-daro,SEAL:S,Elep,None,Steatite,square,Intermediate,II,DKG. (S),DK5601517,19.8,19.6,5.1,705,3,740,255,,,True,non_frame,,<END>,740 255,Mohenjo-daro|SEAL:S|Elep|None|square|Steatite,metadata_only_unbound,+740-255-705+
2811.1,M-291,Mohenjo-daro,SEAL:S,Othr,None,Steatite,square,,,DK-,DK8516,36,34,0,692,3,740,890,,,True,non_frame,,<END>,740 890,Mohenjo-daro|SEAL:S|Othr|None|square|Steatite,metadata_only_unbound,+740-890-692+
2822.1,M-303,Mohenjo-daro,SEAL:S,CompBull,None,Steatite,square,Intermediate,I,DKG. (S),DK5307411,30.5,30.5,7.6,705,3,520,033,060,820,False,non_frame,,060 820,520 033,Mohenjo-daro|SEAL:S|CompBull|None|square|Steatite,metadata_only_unbound,+520-033-705-060-820+
2832.1,M-314,Mohenjo-daro,SEAL:S,None,None,Steatite,square,,,HRB,HR 3005400,25.4,24.1,0,125,4,817,390,308,809,False,non_frame,,308 809 033 740 760 706 466 520 231 240 235 002 820,953 817 390,Mohenjo-daro|SEAL:S|None|None|square|Steatite,metadata_only_unbound,+953-817-390-125-308-809-033/740-760-706-466/520-231-240-235-002-820+
2835.1,M-317,Mohenjo-daro,SEAL:S,Bull1,SAN,Steatite,square,Late,I,DKG. (S),DK1030216,15.5,15.5,2.6 - 6.4,692,3,255,060,401,920,False,non_frame,,401 920,255 060,Mohenjo-daro|SEAL:S|Bull1|SAN|square|Steatite,metadata_only_unbound,+255-060-692-401-920+
2838.1,M-320,Mohenjo-daro,SEAL:S,Bull1:W,SAN,Steatite,square,Intermediate,II,DKG. (S),DK7941449,16.5,16.5,7.6,125,5,741,390,,,True,non_frame,,<END>,740 176 741 390,Mohenjo-daro|SEAL:S|Bull1:W|SAN|square|Steatite,metadata_only_unbound,+740-176-741-390-125+
2850.1,M-354,Mohenjo-daro,SEAL:R,None,None,Steatite,cuboid-convex,,,DKD,D262403,57.2,15.2,5 - 9,125,8,002,906,,,True,non_frame,,<END>,740 729 407 845 236 002 906,Mohenjo-daro|SEAL:R|None|None|cuboid-convex|Steatite,metadata_only_unbound,+740-729-407-845-236-002-906-125+
2851.1,M-355,Mohenjo-daro,SEAL:R,None,None,Steatite,cuboid-convex,Early,I,DKG. (S),DK9134654,55.1,15,10.2,705,5,032,033,231,235,False,non_frame,,231 235 002 861 360 520 919 140,740 877 032 033,Mohenjo-daro|SEAL:R|None|None|cuboid-convex|Steatite,metadata_only_unbound,+740-877-032-033-705-231-235-002-861-360-520-919-140+
2852.1,M-356,Mohenjo-daro,SEAL:R,None,None,Steatite,cuboid-convex,Late,III,SDStupa,DM255406,53.3,16.5,0,125,4,595,420,032,820,False,non_frame,,032 820 920 140,400 595 420,Mohenjo-daro|SEAL:R|None|None|cuboid-convex|Steatite,metadata_only_unbound,+400-595-420-125-032-820-920-140+
2855.1,M-359,Mohenjo-daro,SEAL:R,None,None,Steatite,cuboid-convex,Intermediate,I,DKG. (S),DK7048325,47.8,16.8,9.4,705,10,388,385,632,,False,non_frame,,632,740 405 590 220 235 803 002 388 385,Mohenjo-daro|SEAL:R|None|None|cuboid-convex|Steatite,metadata_only_unbound,+740-405-590-220-235-803-002-388-385-705-632+
2861.1,M-365,Mohenjo-daro,SEAL:R,None,None,Steatite,cuboid-convex,Late,III,DKG. (S),DK4604273,40.6,15,8.9,705,4,550,033,220,415,False,non_frame,,220 415 060 550,527 550 033,Mohenjo-daro|SEAL:R|None|None|cuboid-convex|Steatite,metadata_only_unbound,+527-550-033-705-220-415-060-550+
2899.1,M-403,Mohenjo-daro,SEAL:R,None,None,Steatite,cuboid-convex,,,VSA,VS 1681410+428,16.5,10.2,0,095,4,063,520,,,True,non_frame,,<END>,407 063 520,Mohenjo-daro|SEAL:R|None|None|cuboid-convex|Steatite,metadata_only_unbound,+407-063-520-095+
2915.1,M-421,Mohenjo-daro,POT:T:s,None,None,Clay,oval,,,DK-,DK-i 1134,0,0,0,705,4,000,590,,,True,non_frame,,<END>,000 000 590,Mohenjo-daro|POT:T:s|None|None|oval|Clay,metadata_only_unbound,+000-000-590-705+
2916.1,M-422,Mohenjo-daro,POT:T:s,None,None,Clay,Unknown,,,DK-,E1223,0,0,0,692,1,,,904,000,False,non_frame,,904 000 031 000,<END>,Mohenjo-daro|POT:T:s|None|None|Unknown|Clay,metadata_only_unbound,+692-904-000-031-000+
2917.1,M-423,Mohenjo-daro,POT:T:s,None,None,Clay,Unknown,,,DK-,DK9117,0,0,0,692,4,000,904,000,,False,non_frame,,000,000 000 904,Mohenjo-daro|POT:T:s|None|None|Unknown|Clay,metadata_only_unbound,+000-000-904-692-000+
2919.1,H-2584,Harappa,TAG:R,None,None,Clay,Unknown,,,--,,0,0,0,095,4,468,520,033,705,False,non_frame,,033 705,806 468 520,Harappa|TAG:R|None|None|Unknown|Clay,metadata_only_unbound,]806-468-520-095-033-705[
2919.1,H-2584,Harappa,TAG:R,None,None,Clay,Unknown,,,--,,0,0,0,705,6,095,033,,,True,non_frame,,<END>,806 468 520 095 033,Harappa|TAG:R|None|None|Unknown|Clay,metadata_only_unbound,]806-468-520-095-033-705[
2920.1,M-426,Mohenjo-daro,TAG:W,None,None,Clay,Unknown,Late,I,DKG. (N),DK1214590.17,34,24.4,0,705,2,,595,000,,False,non_frame,,000,595,Mohenjo-daro|TAG:W|None|None|Unknown|Clay,metadata_only_unbound,+595-705-000[
2920.2,M-426,Mohenjo-daro,TAG:W,None,None,Clay,Unknown,Late,I,DKG. (N),DK1214590.17,34,24.4,0,705,2,,595,000,,False,non_frame,,000,595,Mohenjo-daro|TAG:W|None|None|Unknown|Clay,metadata_only_unbound,+595-705-000[
2924.1,M-430,Mohenjo-daro,TAB:B,None,None,Unknown,circular,,,--,MUS11,0,0,7.5,705,5,590,033,000,,False,non_frame,,000,740 390 590 033,Mohenjo-daro|TAB:B|None|None|circular|Unknown,metadata_only_unbound,+740-390-590-033-705-000+
2925.1,M-431,Mohenjo-daro,TAB:B,None,None,Unknown,circular,,,DKE,DK-E 1452,0,0,0,705,5,590,033,,,True,non_frame,,<END>,740 390 590 033,Mohenjo-daro|TAB:B|None|None|circular|Unknown,metadata_only_unbound,+740-390-590-033-705+
2926.1,M-432,Mohenjo-daro,TAB:B,None,None,Paste,circular,,,DKE,DK-E 1450CXVI:9,17.8,0,0 - 8.1,705,5,590,033,,,True,non_frame,,<END>,740 390 590 033,Mohenjo-daro|TAB:B|None|None|circular|Paste,metadata_only_unbound,+740-390-590-033-705+
2927.1,M-433,Mohenjo-daro,TAB:B,None,None,Unknown,circular,,,DK-,DK12960,0,0,0,705,5,590,033,000,,False,non_frame,,000,740 390 590 033,Mohenjo-daro|TAB:B|None|None|circular|Unknown,metadata_only_unbound,+740-390-590-033-705-000+
2977.1,M-500,Mohenjo-daro,SEAL:C,Phyt,None,Steatite,circular,Intermediate,III,DKG. (S),DK7810604,0,0,3.8,692,6,003,900,003,700,False,non_frame,,003 700,400 592 140 003 900,Mohenjo-daro|SEAL:C|Phyt|None|circular|Steatite,metadata_only_unbound,+400-592-140-003-900-692-003-700+
2994.1,M-519,Mohenjo-daro,TAB:C,Bull1:W,Trough,Copper,rectangular,,,DK-,HR 2984CXVII:10,36,24,0,095,5,001,595,760,744,False,non_frame,,760 744,617 142 001 595,Mohenjo-daro|TAB:C|Bull1:W|Trough|rectangular|Copper,metadata_only_unbound,+617-142-001-595-095-760-744+
2995.1,M-520,Mohenjo-daro,TAB:C,Bull1:W,None,Copper,rectangular,Intermediate,II,DKG,DK4235103.2,36.8,24.6,1.8,095,5,001,595,760,744,False,non_frame,,760 744,617 142 001 595,Mohenjo-daro|TAB:C|Bull1:W|None|rectangular|Copper,metadata_only_unbound,+617-142-001-595-095-760-744+
3006.1,M-534,Mohenjo-daro,TAB:C,Hare,Plant,Copper,rectangular,,,DK-,DK151,33,26.5,0,705,6,845,033,235,,False,non_frame,,235,407 321 407 845 033,Mohenjo-daro|TAB:C|Hare|Plant|rectangular|Copper,metadata_only_unbound,+407-321-407-845-033-705-235+
3007.1,M-535,Mohenjo-daro,TAB:C,Hare,Plant,Copper,rectangular,,,DK-,DK12514,34,26,0,705,6,845,033,235,,False,non_frame,,235,407 321 407 845 033,Mohenjo-daro|TAB:C|Hare|Plant|rectangular|Copper,metadata_only_unbound,+407-321-407-845-033-705-235+
3008.1,M-536,Mohenjo-daro,TAB:C,Hare,Plant,Copper,rectangular,,,DK-,DK3334,32,25,0,705,6,845,033,235,,False,non_frame,,235,407 321 407 845 033,Mohenjo-daro|TAB:C|Hare|Plant|rectangular|Copper,metadata_only_unbound,+407-321-407-845-033-705-235+
3009.1,M-537,Mohenjo-daro,TAB:C,Hare,Plant,Copper,rectangular,,,DKC,DK-C 1606CXVII:5,34.5,23,0,705,6,845,033,235,,False,non_frame,,235,407 321 407 845 033,Mohenjo-daro|TAB:C|Hare|Plant|rectangular|Copper,metadata_only_unbound,+407-321-407-845-033-705-235+
3010.1,M-538,Mohenjo-daro,TAB:C,Hare,Plant,Copper,rectangular,,,DK-,SD 1758,33,23.5,0,705,6,845,033,235,,False,non_frame,,235,407 321 407 845 033,Mohenjo-daro|TAB:C|Hare|Plant|rectangular|Copper,metadata_only_unbound,+407-321-407-845-033-705-235+
3011.1,M-539,Mohenjo-daro,TAB:C,Hare,Plant,Copper,rectangular,,,SD-,DK12223,33,27,0,705,6,845,033,235,,False,non_frame,,235,407 321 407 845 033,Mohenjo-daro|TAB:C|Hare|Plant|rectangular|Copper,metadata_only_unbound,+407-321-407-845-033-705-235+
3013.1,M-541,Mohenjo-daro,TAB:C,Hare,Plant,Copper,rectangular,,,DK-,DK7871,33,25,0,705,6,845,033,235,,False,non_frame,,235,407 321 407 845 033,Mohenjo-daro|TAB:C|Hare|Plant|rectangular|Copper,metadata_only_unbound,+407-321-407-845-033-705-235+
3014.1,M-542,Mohenjo-daro,TAB:C,Hare,Plant,Copper,rectangular,,,DK-,DK5440,0,0,0,705,6,845,033,235,,False,non_frame,,235,407 321 407 845 033,Mohenjo-daro|TAB:C|Hare|Plant|rectangular|Copper,metadata_only_unbound,+407-321-407-845-033-705-235+
3019.1,M-547,Mohenjo-daro,TAB:C,Othr,Trough,Copper,rectangular-round,Late,I,DKG. (S),DK467293.11,36.8,23.6,2,095,4,032,520,585,017,False,non_frame,,585 017 231,407 032 520,Mohenjo-daro|TAB:C|Othr|Trough|rectangular-round|Copper,metadata_only_unbound,+407-032-520-095-585-017-231+
3020.1,M-548,Mohenjo-daro,TAB:C,Goat:8,Trough,Copper,rectangular,,,DK-,DK501,37,25,0,095,4,032,520,585,017,False,non_frame,,585 017 231,407 032 520,Mohenjo-daro|TAB:C|Goat:8|Trough|rectangular|Copper,metadata_only_unbound,+407-032-520-095-585-017-231+
3021.1,M-549,Mohenjo-daro,TAB:C,None,Trough,Copper,rectangular-round,,,HR-,HR 2676,32,22,0,095,4,032,520,585,017,False,non_frame,,585 017 231,407 032 520,Mohenjo-daro|TAB:C|None|Trough|rectangular-round|Copper,metadata_only_unbound,+407-032-520-095-585-017-231+
3058.1,M-593,Mohenjo-daro,TAB:C,None,None,Copper,rectangular,,,DK-,DK10045,31,16,0,705,6,845,033,235,,False,non_frame,,235,407 321 407 845 033,Mohenjo-daro|TAB:C|None|None|rectangular|Copper,metadata_only_unbound,+407-321-407-845-033-705-235+
3061.2,M-599,Mohenjo-daro,TAB:C,None,None,Copper,rectangular,,,DK-,DK1726,31,14,0,095,4,032,520,585,017,False,non_frame,,585 017 220,408 032 520,Mohenjo-daro|TAB:C|None|None|rectangular|Copper,metadata_only_unbound,+408-032-520-095-585-017-220+
3067.2,M-606,Mohenjo-daro,TAB:C,None,None,Copper,rectangular,Intermediate,II,DKG. (S),DK5421103.4,36.8,14,3.3,705,5,904,033,231,798,False,non_frame,,231 798,740 100 904 033,Mohenjo-daro|TAB:C|None|None|rectangular|Copper,metadata_only_unbound,+740-100-904-033-705-231-798+
3075.1,M-624,Mohenjo-daro,SEAL:S,Bull1:W,SAF,Steatite,square,,,VSA,VS 1329015,53.3,53.3,0,125,2,,190,575,,False,non_frame,,575,190,Mohenjo-daro|SEAL:S|Bull1:W|SAF|square|Steatite,metadata_only_unbound,+190-125-575+
3077.1,M-626,Mohenjo-daro,SEAL:S,Bull1:J,S,Steatite,square,,,DKC,C2691012,47,47,8.7 - 16.9,125,3,842,374,740,803,False,non_frame,,740 803 060 692 740 690 435 255 060 692,842 374,Mohenjo-daro|SEAL:S|Bull1:J|S|square|Steatite,metadata_only_unbound,+842-374-125/740-803-060-692-740-690-435-255-060-692+
3077.1,M-626,Mohenjo-daro,SEAL:S,Bull1:J,S,Steatite,square,,,DKC,C2691012,47,47,8.7 - 16.9,692,7,803,060,740,690,False,non_frame,,740 690 435 255 060 692,842 374 125 740 803 060,Mohenjo-daro|SEAL:S|Bull1:J|S|square|Steatite,metadata_only_unbound,+842-374-125/740-803-060-692-740-690-435-255-060-692+
3077.1,M-626,Mohenjo-daro,SEAL:S,Bull1:J,S,Steatite,square,,,DKC,C2691012,47,47,8.7 - 16.9,692,13,255,060,,,True,non_frame,,<END>,842 374 125 740 803 060 692 740 690 435 255 060,Mohenjo-daro|SEAL:S|Bull1:J|S|square|Steatite,metadata_only_unbound,+842-374-125/740-803-060-692-740-690-435-255-060-692+
3105.1,M-666,Mohenjo-daro,SEAL:S,Bull1,R,Steatite,square,Late,III,DKG. (S),DK4747243,35.6,0,8.4,692,5,231,060,,,True,non_frame,,<END>,740 440 231 060,Mohenjo-daro|SEAL:S|Bull1|R|square|Steatite,metadata_only_unbound,+740-440-231-060-692+
3109.1,M-670,Mohenjo-daro,SEAL:S,Bull1:W,SAN,Steatite,square,,,HRA,HR 167030,41.9,40.6,0,705,6,520,033,,,True,non_frame,,<END>,154 031 001 520 033,Mohenjo-daro|SEAL:S|Bull1:W|SAN|square|Steatite,metadata_only_unbound,+154-031-001-520-033-705+
3139.1,M-714,Mohenjo-daro,SEAL:S,Bull1:W,None,Steatite,square,Intermediate,II,DKG. (S),DK6357446,31.8,29.2,7.6,705,5,017,033,233,798,False,non_frame,,233 798 803 002 861 603,740 585 017 033,Mohenjo-daro|SEAL:S|Bull1:W|None|square|Steatite,metadata_only_unbound,+740-585-017-033-705-233-798-803-002-861-603+
3159.1,M-735,Mohenjo-daro,SEAL:S,Bull1:U,HAF,Steatite,square,,,DKC,DK-C 3070060,31.8,33,0,125,6,002,390,195,,False,after_002390,235,195,740 760 235 002 390,Mohenjo-daro|SEAL:S|Bull1:U|HAF|square|Steatite,checkpoint_strict_source_visible,+740-760-235-002-390-125-195+
3163.1,M-739,Mohenjo-daro,SEAL:S,Bull1:J,RAF,Unknown,square,,,--,,31.5,31,8 - 13.5,692,9,350,550,,,True,non_frame,,<END>,090 740 100 415 002 031 350 550,Mohenjo-daro|SEAL:S|Bull1:J|RAF|square|Unknown,metadata_only_unbound,+090-740-100-415-002-031-350-550-692+
3164.1,M-740,Mohenjo-daro,SEAL:S,Bull1:J,RBF,Steatite,square,,,VSA,VS 47090,30.5,31.8,0,705,4,491,742,575,,False,non_frame,,575,226 491 742,Mohenjo-daro|SEAL:S|Bull1:J|RBF|square|Steatite,metadata_only_unbound,+226-491-742-705-575+
3174.1,M-751,Mohenjo-daro,SEAL:S,Bull1:W,SAN,Steatite,square,,,HR-,HR 4560102,34.3,34.3,0,692,1,,,451,,False,non_frame,,451,<END>,Mohenjo-daro|SEAL:S|Bull1:W|SAN|square|Steatite,metadata_only_unbound,+692-451+
3177.1,M-754,Mohenjo-daro,SEAL:S,Bull1,None,Steatite,square,,,DKB,DK-B 2971145,7.6,0,0,705,3,740,760,742,060,False,non_frame,,742 060 920,740 760,Mohenjo-daro|SEAL:S|Bull1|None|square|Steatite,metadata_only_unbound,+740-760-705-742-060-920+
3180.1,M-757,Mohenjo-daro,SEAL:S,Bull1,None,Steatite,square,Intermediate,II,DKG. (S),DK4313507,29.2,28.4,7.6,705,3,520,033,233,235,False,non_frame,,233 235 808,520 033,Mohenjo-daro|SEAL:S|Bull1|None|square|Steatite,metadata_only_unbound,+520-033-705-233-235-808+
3184.1,M-761,Mohenjo-daro,SEAL:S,Bull1,None,Steatite,square,,,HR-,HR 5167417,0,0,0,125,4,741,455,,,True,non_frame,,<END>,002 741 455,Mohenjo-daro|SEAL:S|Bull1|None|square|Steatite,metadata_only_unbound,]002-741-455-125+
