mode,constraint_id,family_key,satisfied_rows,violated_rows,majority,examples
icon_type,002_before_817,SEAL:S|NA|NA,1,1,tied,C-78:Chanhu-daro:SEAL:S:NA:+740-636-240/002-817+ | M-314:Mohenjo-daro:SEAL:S:NA:+953-817-390-125-308-809-033/740-760-706-466/520-231-240-235-002-820+
icon_type,002_before_817,SEAL:S|Bull1|SAN,4,0,satisfied,H-501:Harappa:SEAL:S:Bull1:+520-233-803-002-817+ | M-1693:Mohenjo-daro:SEAL:S:Bull1:+527-555-033-706-235-002-817+ | M-803:Mohenjo-daro:SEAL:S:Bull1:+390-005-002-817+ | M-835:Mohenjo-daro:SEAL:S:Bull1:+090-740-035-171-000-002-817+
icon_type,002_before_817,SEAL:S|Bull1:L|RAN,1,0,satisfied,C-4:Chanhu-daro:SEAL:S:Bull1:L:+520-235-803-002-817+
icon_type,002_before_817,SEAL:S|Bull1:J|RAN,1,2,violated,C-6:Chanhu-daro:SEAL:S:Bull1:J:+817-521-521/090-740-221-002-031-500+ | H-42:Harappa:SEAL:S:Bull1:J:+740-380-235-002-817+ | M-141:Mohenjo-daro:SEAL:S:Bull1:J:+817-255-636/000-000-000-240-002-031-000+
icon_type,002_before_817,SEAL:S|Bull1:W|SAN,14,0,satisfied,C-10:Chanhu-daro:SEAL:S:Bull1:W:+740-231-220-032-002-817+ | H-1667:Harappa:SEAL:S:Bull1:W:+740-540-002-817+ | H-1050:Harappa:SEAL:S:Bull1:W:+804-235-002-817+ | H-478:Harappa:SEAL:S:Bull1:W:+740-770-235-002-817+ | H-609:Harappa:SEAL:S:Bull1:W:]798-233-231-002-817-000+
icon_type,002_before_817,SEAL:S|Bull1|NA,10,0,satisfied,C-18:Chanhu-daro:SEAL:S:Bull1:]000-031-002-817+ | M-984:Mohenjo-daro:SEAL:S:Bull1:+390-004-002-817+ | H-484:Harappa:SEAL:S:Bull1:]233-002-817+ | M-895:Mohenjo-daro:SEAL:S:Bull1:+740-048-002-817+ | M-692:Mohenjo-daro:SEAL:S:Bull1:+000-004-002-817-000[
icon_type,002_before_817,TAB:B|Gavi|NA,1,2,violated,-:143.1:Dholavira:TAB:B:Gavi:+000-400-350-031-002-817+ | H-1930:Harappa:TAB:B:Gavi:+408-817-920-002-861+ | K-78:Kalibangan:TAB:B:Gavi:+740-817-390-002-820+
icon_type,002_before_817,SEAL:R|NA|NA,16,0,satisfied,Dlv-2:Dholavira:SEAL:R:NA:]000-002-817+ | H-137:Harappa:SEAL:R:NA:+740-443-388-033-705-233-002-817+ | H-140:Harappa:SEAL:R:NA:+740-384-032-002-817+ | H-164:Harappa:SEAL:R:NA:+161-097-002-817+ | H-640:Harappa:SEAL:R:NA:]220-032-002-817+
icon_type,002_before_817,SEAL:S|Bull1|RAN,2,0,satisfied,H-1042:Harappa:SEAL:S:Bull1:+740-923-000-220-002-817+ | M-646:Mohenjo-daro:SEAL:S:Bull1:+740-760-440-000-002-817+
icon_type,002_before_817,TAB:B|Bull2|SAN,1,0,satisfied,H-1100:Harappa:TAB:B:Bull2:+740-904-240-002-817+
icon_type,002_before_817,TAB:B|NA|NA,6,0,satisfied,H-2015:Harappa:TAB:B:NA:+520-033-705-235-832-002-817+ | H-1864:Harappa:TAB:B:NA:+740-142-062-002-817+ | H-838:Harappa:TAB:B:NA:+740-615-495-002-817+ | M-471:Mohenjo-daro:TAB:B:NA:+740-100-415-191-002-817+ | M-1420:Mohenjo-daro:TAB:B:NA:]838-002-817+
icon_type,002_before_817,SEAL:S|Elep|NA,4,0,satisfied,M-1914:Mohenjo-daro:SEAL:S:Elep:]000-832-002-817+ | M-1913:Mohenjo-daro:SEAL:S:Elep:]416-002-817+ | M-278:Mohenjo-daro:SEAL:S:Elep:+621-390-004-002-817+ | -:5464.1:Unknown:SEAL:S:Elep:+000-840-140-002-817+
icon_type,002_before_817,POT:T:s|NA|NA,2,0,satisfied,H-1726:Harappa:POT:T:s:NA:+740-100-692-491-002-817+ | H-1739:Harappa:POT:T:s:NA:]034-002-817[
icon_type,002_before_817,SEAL:S|Bull1:W|SAF,6,0,satisfied,H-12:Harappa:SEAL:S:Bull1:W:+740-690-435-255-803-220-240-235-002-817+ | H-13:Harappa:SEAL:S:Bull1:W:+740-760-615-503-002-817+ | H-388:Harappa:SEAL:S:Bull1:W:+520-033-706-231-806-002-817+ | M-1662:Mohenjo-daro:SEAL:S:Bull1:W:+520-033-706-233-002-817-192-000+ | M-703:Mohenjo-daro:SEAL:S:Bull1:W:+000-000-233-235-002-817+
icon_type,002_before_817,SEAL:S|Bull1:W|S,1,0,satisfied,H-21:Harappa:SEAL:S:Bull1:W:+405-061-527-555-233-235-806-002-817+
icon_type,002_before_817,SEAL:S|Zebu|NA,3,0,satisfied,H-85:Harappa:SEAL:S:Zebu:+520-219-002-817+ | M-259:Mohenjo-daro:SEAL:S:Zebu:+520-231-002-817+ | M-1110:Mohenjo-daro:SEAL:S:Zebu:+740-615-104-002-817+
icon_type,002_before_817,TAB:B|Scene|NA,1,0,satisfied,H-177:Harappa:TAB:B:Scene:+700-033-151-706-031-002-817+
icon_type,002_before_817,SEAL:S|Bull1:I|SAN,2,0,satisfied,H-456:Harappa:SEAL:S:Bull1:I:+520-033-706-002-817-808+ | M-116:Mohenjo-daro:SEAL:S:Bull1:I:+740-100-176-840-013-002-817+
icon_type,002_before_817,SEAL:S|Bull1:T|SAN,1,0,satisfied,H-459:Harappa:SEAL:S:Bull1:T:+527-555-231-002-817+
icon_type,002_before_817,SEAL:S|Bull1:L|SAN,2,0,satisfied,L-11:Lothal:SEAL:S:Bull1:L:+590-705-435-255-778-002-817+ | M-839:Mohenjo-daro:SEAL:S:Bull1:L:+740-100-415-002-817+
icon_type,002_before_817,SEAL:S|Bull|NA,1,0,satisfied,L-41:Lothal:SEAL:S:Bull:+090-740-233-002-817+
icon_type,002_before_817,SEAL:S|Bull1:S|NA,1,0,satisfied,M-1850:Mohenjo-daro:SEAL:S:Bull1:S:+506-002-817+
icon_type,002_before_817,SEAL:S|Bull1:S|SAN,7,0,satisfied,M-963:Mohenjo-daro:SEAL:S:Bull1:S:+740-176-002-817+ | M-1746:Mohenjo-daro:SEAL:S:Bull1:S:+090-740-100-415-240-002-817+ | M-1752:Mohenjo-daro:SEAL:S:Bull1:S:+740-760-019-002-817+ | M-42:Mohenjo-daro:SEAL:S:Bull1:S:+527-550-240-002-817+ | M-823:Mohenjo-daro:SEAL:S:Bull1:S:+740-061-002-817+
icon_type,002_before_817,SEAL:S|Bull1:S|RAF,1,0,satisfied,M-1709:Mohenjo-daro:SEAL:S:Bull1:S:+621-520-220-002-817+
icon_type,002_before_817,SEAL:S|Bull1:W|RAF,1,0,satisfied,M-1711:Mohenjo-daro:SEAL:S:Bull1:W:+740-760-049-002-817+
icon_type,002_before_817,SEAL:S|Bull1:I|RAN,2,0,satisfied,M-1708:Mohenjo-daro:SEAL:S:Bull1:I:+740-585-017-002-817+ | M-1788:Mohenjo-daro:SEAL:S:Bull1:I:+000-220-032-002-817+
icon_type,002_before_817,SEAL:S|Mult|NA,1,0,satisfied,M-1927:Mohenjo-daro:SEAL:S:Mult:]000-005-002-817+
icon_type,002_before_817,IMPL|NA|NA,1,0,satisfied,M-2129:Mohenjo-daro:IMPL:NA:+898-017-645-002-817+
icon_type,002_before_817,SEAL:S|Bull1:V|SAN,1,0,satisfied,-:2489.1:Dholavira:SEAL:S:Bull1:V:+740-390-590-002-817+
icon_type,002_before_817,SEAL|NA|NA,2,0,satisfied,M-1961:Mohenjo-daro:SEAL:NA:+406-072-002-817+ | -:4211.1:Dholavira:SEAL:NA:+740-100-235-002-817+
icon_type,002_before_817,SEAL:S|Bull1:J|RBN,1,0,satisfied,M-144:Mohenjo-daro:SEAL:S:Bull1:J:+740-100-415-240-002-817+
icon_type,002_before_817,SEAL:S|Bull1:X|SAN,1,0,satisfied,M-164:Mohenjo-daro:SEAL:S:Bull1:X:+740-142-061-002-817+
icon_type,002_before_817,SEAL:S|Gaur|Trough,4,0,satisfied,M-245:Mohenjo-daro:SEAL:S:Gaur:+740-760-070-921-460-503-002-817+ | M-246:Mohenjo-daro:SEAL:S:Gaur:+740-503-235-233-002-817+ | M-1085:Mohenjo-daro:SEAL:S:Gaur:+740-100-415-798-460-350-002-817+ | M-1226:Mohenjo-daro:SEAL:S:Gaur:+520-033-705-235-233-002-817+
icon_type,002_before_817,SEAL:S|Tigr|Trough,2,0,satisfied,M-289:Mohenjo-daro:SEAL:S:Tigr:+740-176-240-002-817+ | M-1166:Mohenjo-daro:SEAL:S:Tigr:+740-923-240-002-817+
icon_type,002_before_817,SEAL:S|Bull1:V|RAF,1,0,satisfied,M-732:Mohenjo-daro:SEAL:S:Bull1:V:+520-400-350-002-817+
icon_type,002_before_817,SEAL:S|Bull1:W|RAN,1,0,satisfied,M-851:Mohenjo-daro:SEAL:S:Bull1:W:+621-740-390-590-002-817+
icon_type,002_before_817,SEAL:S|Bull1:S|RAN,1,0,satisfied,M-853:Mohenjo-daro:SEAL:S:Bull1:S:+090-740-792-002-817+
icon_type,002_before_817,SEAL:S|Buff|Trough,1,0,satisfied,M-1126:Mohenjo-daro:SEAL:S:Buff:+820/000-000-031-002-817+
icon_type,002_before_817,SEAL:S|CompBull|NA,1,0,satisfied,M-1177:Mohenjo-daro:SEAL:S:CompBull:+740-760-002-817+
icon_type,002_before_817,TAG:P|Bull1|NA,1,0,satisfied,M-1385:Mohenjo-daro:TAG:P:Bull1:+740-760-032-002-817+
icon_type,002_before_817,TAG:O|Bull1|SAN,1,0,satisfied,M-1391:Mohenjo-daro:TAG:O:Bull1:+000-000-000-798-002-817-032-320+
icon_type,002_before_817,TAG|Bull1|NA,1,0,satisfied,K-155:Kalibangan:TAG:Bull1:]002-817-000+
icon_type,002_before_817,SEAL:S|Bull1:J|RAF,1,0,satisfied,Ns-54:Nausharo:SEAL:S:Bull1:J:+740-222-002-817+
icon_type,806_before_002,TAB:B|NA|SAN,1,0,satisfied,H-1788:Harappa:TAB:B:NA:+154-806-470-002-861+
icon_type,806_before_002,SEAL:S|Bull1:W|SAN,5,0,satisfied,H-1657:Harappa:SEAL:S:Bull1:W:+740-405-590-032-900-003-806-235-220-032-002-690-921+ | H-22:Harappa:SEAL:S:Bull1:W:+740-920-320-233-806-002-405-321+ | H-405:Harappa:SEAL:S:Bull1:W:+236-806-002-863+ | M-29:Mohenjo-daro:SEAL:S:Bull1:W:+740-055-240-235-806-002-220-455-503+ | M-678:Mohenjo-daro:SEAL:S:Bull1:W:+740-752-006-503-236-806-002-031-502+
icon_type,806_before_002,SEAL:S|Bull1:W|S,1,0,satisfied,H-21:Harappa:SEAL:S:Bull1:W:+405-061-527-555-233-235-806-002-817+
icon_type,806_before_002,SEAL:S|Gaur|Trough,1,0,satisfied,H-78:Harappa:SEAL:S:Gaur:]000-806-002-575-000+
icon_type,806_before_002,SEAL:R|NA|NA,11,0,satisfied,H-130:Harappa:SEAL:R:NA:+409-032-845-033-705-231-806-002-595-812-125-717+ | H-135:Harappa:SEAL:R:NA:+740-773-231-806-002-861+ | H-649:Harappa:SEAL:R:NA:+520-033-705-233-240-806-002-820+ | L-82:Lothal:SEAL:R:NA:+806-231-002-221+ | M-358:Mohenjo-daro:SEAL:R:NA:+003-001-520-240-806-002-502-031+
icon_type,806_before_002,SEAL:S|Bull1:W|SAF,1,0,satisfied,H-388:Harappa:SEAL:S:Bull1:W:+520-033-706-231-806-002-817+
icon_type,806_before_002,SEAL:L|NA|NA,1,0,satisfied,L-83:Lothal:SEAL:L:NA:+740-806-240-002-820+
icon_type,806_before_002,SEAL:S|Bull1:W|NA,1,0,satisfied,M-10:Mohenjo-daro:SEAL:S:Bull1:W:+405-061-070-032-033-706-235-806-002-267-455+
icon_type,806_before_002,SEAL:S|Bull1:I|SAN,1,0,satisfied,M-166:Mohenjo-daro:SEAL:S:Bull1:I:+390-844-240-806-002-861+
broad,400_before_740,Lower Indus|SEAL:S|Bull1:W,0,1,violated,C-15:Chanhu-daro:SEAL:S:Bull1:W:+740-400-920-031+
broad,400_before_740,Inter-Riverine|TAB:B|Scene,3,0,satisfied,-:156.1:Ganweriwala:TAB:B:Scene:+400-740-900[ | H-1774:Harappa:TAB:B:Scene:+400-740-335-482-175+ | H-242:Harappa:TAB:B:Scene:+400-740-392-000-000-000-000-255-000+
broad,400_before_740,Inter-Riverine|POT:T:g|NA,3,2,satisfied,K-411:Kalibangan:POT:T:g:NA:+400-740-000[ | -:338.1:Harappa:POT:T:g:NA:+740-066-090-400[ | H-2334:Harappa:POT:T:g:NA:+090-740-400-000-000[ | K-98:Kalibangan:POT:T:g:NA:+400-740-411-590[ | K-417:Kalibangan:POT:T:g:NA:]400-740-055+
broad,400_before_740,Inter-Riverine|TAB:B|NA,38,0,satisfied,H-740:Harappa:TAB:B:NA:+400-740-100-176-000+ | H-1102:Harappa:TAB:B:NA:+400-740-382+ | H-874:Harappa:TAB:B:NA:+400-740-455+ | H-1800:Harappa:TAB:B:NA:+400-740-390-000[ | H-1897:Harappa:TAB:B:NA:+400-740-904-240+
broad,400_before_740,Inter-Riverine|SEAL:S|Bull1,1,0,satisfied,H-1056:Harappa:SEAL:S:Bull1:+400-090-740-220-003+
broad,400_before_740,Inter-Riverine|SEAL:S|Bull1:I,1,1,tied,H-1051:Harappa:SEAL:S:Bull1:I:+400-740-575-017-920-320-798-002-861+ | H-471:Harappa:SEAL:S:Bull1:I:+740-400-142-061-368[
broad,400_before_740,Inter-Riverine|TAB:I|NA,26,1,satisfied,H-1304:Harappa:TAB:I:NA:+400-740-176+ | H-1192:Harappa:TAB:I:NA:+400-740-767-220-416+ | H-2184:Harappa:TAB:I:NA:+400-740-032-015+ | H-967:Harappa:TAB:I:NA:+400-740-032-028+ | H-917:Harappa:TAB:I:NA:+400-740-032-027+
broad,400_before_740,Inter-Riverine|TAB:I|Gavi,2,0,satisfied,H-882:Harappa:TAB:I:Gavi:+400-740-760-605+ | H-1160:Harappa:TAB:I:Gavi:+400-740-760-000[
broad,400_before_740,Inter-Riverine|TAB:I|Bult,4,0,satisfied,-:298.1:Harappa:TAB:I:Bult:+400-740-000-000+ | H-984:Harappa:TAB:I:Bult:+400-740-637[ | H-988:Harappa:TAB:I:Bult:+400-740-636-240-031-032-171+ | H-983:Harappa:TAB:I:Bult:+400-740-637-240+
broad,400_before_740,Inter-Riverine|TAB:B|Bull2,1,0,satisfied,H-1929:Harappa:TAB:B:Bull2:+400-740-061-140+
broad,400_before_740,Inter-Riverine|TAB:B|Gaur,1,0,satisfied,H-251:Harappa:TAB:B:Gaur:+400-740-100-240+
broad,400_before_740,Inter-Riverine|TAB:B|Mult,1,0,satisfied,H-1997:Harappa:TAB:B:Mult:+400-740-176-235+
broad,400_before_740,Inter-Riverine|TAB:B|Anth,1,0,satisfied,H-178:Harappa:TAB:B:Anth:+400-740-717+
broad,400_before_740,Inter-Riverine|TAB:B|Bult,3,0,satisfied,H-1940:Harappa:TAB:B:Bult:+400-740-067-100+ | H-1939:Harappa:TAB:B:Bult:+400-740-141+ | H-854:Harappa:TAB:B:Bult:+400-740-335-003+
broad,400_before_740,Inter-Riverine|TAB:B|Gavi,7,0,satisfied,H-1932:Harappa:TAB:B:Gavi:+400-740-000-832-000+ | H-1931:Harappa:TAB:B:Gavi:+400-740-176-791+ | H-174:Harappa:TAB:B:Gavi:+400-740-017-503+ | H-710:Harappa:TAB:B:Gavi:+400-740-016-503+ | H-705:Harappa:TAB:B:Gavi:+712-840-400-740-440+
broad,400_before_740,Inter-Riverine|TAB:I|Fish,3,0,satisfied,H-2209:Harappa:TAB:I:Fish:+400-740-032-025+ | H-2201:Harappa:TAB:I:Fish:+400-740-176-240+ | H-977:Harappa:TAB:I:Fish:+400-740-032-000[
broad,400_before_740,Inter-Riverine|SEAL:S|Bull1:W,0,1,violated,H-1672:Harappa:SEAL:S:Bull1:W:+740-400-142-061-033+
broad,400_before_740,Inter-Riverine|TAB:B|Fish,2,0,satisfied,H-850:Harappa:TAB:B:Fish:+400-740-892-617+ | H-1945:Harappa:TAB:B:Fish:+400-740-388-717-705+
broad,400_before_740,Inter-Riverine|TAB:B|Phyt,4,0,satisfied,H-188:Harappa:TAB:B:Phyt:+400-090-740-100-415+ | H-187:Harappa:TAB:B:Phyt:+400-740-463-495+ | H-722:Harappa:TAB:B:Phyt:+400-090-740-000[ | H-1151:Harappa:TAB:B:Phyt:+400-740-840-000+
broad,400_before_740,Lower Indus|SEAL:S|Bull1:J,0,1,violated,M-879:Mohenjo-daro:SEAL:S:Bull1:J:+740-400-142-061+
broad,400_before_740,Lower Indus|TAB:B|Xhch,1,0,satisfied,M-469:Mohenjo-daro:TAB:B:Xhch:+400-740-220-415-798+
broad,400_before_740,Inter-Riverine|SEAL:R|NA,1,0,satisfied,K-63:Kalibangan:SEAL:R:NA:+400-740-776-495+
broad,400_before_740,Inter-Riverine|TAB:I|X,1,0,satisfied,H-351:Harappa:TAB:I:X:+400-740-032-060-013+
broad,400_before_740,Lower Indus|SEAL:R|NA,2,0,satisfied,M-1312:Mohenjo-daro:SEAL:R:NA:+400-740-220+ | M-1438:Mohenjo-daro:SEAL:R:NA:+400-740-923-226-032+
broad,400_before_740,Inter-Riverine|TAB:B|Maze,1,0,satisfied,-:4290.1:Rajanpur:TAB:B:Maze:+400-740-690-436-255+
broad,400_before_740,Inter-Riverine|SEAL:S|Bull1:II,1,0,satisfied,K-15:Kalibangan:SEAL:S:Bull1:II:+871-947/400-740-543-350-895-785-220-335+
broad,400_before_740,Inter-Riverine|TAB:B|Bull1,1,0,satisfied,K-68:Kalibangan:TAB:B:Bull1:+400-740-263+
broad,400_before_740,Lower Indus|ROD|NA,6,0,satisfied,M-2113:Mohenjo-daro:ROD:NA:+400-740-760-435-690+ | M-2098:Mohenjo-daro:ROD:NA:+400-740-176-140+ | M-1651:Mohenjo-daro:ROD:NA:+400-740-585-838-240+ | M-2107:Mohenjo-daro:ROD:NA:+400-740-840-013-240+ | M-1650:Mohenjo-daro:ROD:NA:+400-740-760-032-033-000-550+
broad,400_before_740,Lower Indus|SEAL:S|Bull1:I,1,1,tied,M-1772:Mohenjo-daro:SEAL:S:Bull1:I:+740-400-142-061-002-798-435-255-705+ | M-231:Mohenjo-daro:SEAL:S:Bull1:I:+400-740-100-415+
broad,400_before_740,Lower Indus|SEAL:S|Gaur,1,0,satisfied,M-1891:Mohenjo-daro:SEAL:S:Gaur:+400-740-017-503-240+
broad,400_before_740,Lower Indus|SEAL:S|Bull1:S,1,0,satisfied,M-1725:Mohenjo-daro:SEAL:S:Bull1:S:+400-740-100-140-003+
broad,400_before_740,Lower Indus|SEAL:S|Bull1:U,0,1,violated,M-145:Mohenjo-daro:SEAL:S:Bull1:U:+740-400-142-880+
broad,400_before_740,Lower Indus|SEAL:S|Zebu,0,1,violated,M-263:Mohenjo-daro:SEAL:S:Zebu:+090-740-400-350-031-545+
broad,400_before_740,Lower Indus|TAB:B|NA,2,0,satisfied,M-471:Mohenjo-daro:TAB:B:NA:+400-740-904-798-460-350+ | M-1408:Mohenjo-daro:TAB:B:NA:+400-740-033-503+
broad,400_before_740,Lower Indus|TAB:B|Mult,2,0,satisfied,M-482:Mohenjo-daro:TAB:B:Mult:+400-740-803+ | M-1402:Mohenjo-daro:TAB:B:Mult:+000-388-400-740-000-617+
broad,400_before_740,Lower Indus|SEAL:S|Bull1,1,0,satisfied,M-947:Mohenjo-daro:SEAL:S:Bull1:+400-090-740-035-171-061+
broad,400_before_740,Lower Indus|SEAL:S|Rhin,0,2,violated,M-1133:Mohenjo-daro:SEAL:S:Rhin:+463-513-740-400-142-000+ | M-1135:Mohenjo-daro:SEAL:S:Rhin:+740-061-002-400-703+
broad,400_before_740,Lower Indus|SEAL:S|Mult,1,0,satisfied,M-1224:Mohenjo-daro:SEAL:S:Mult:+400-090-740-032-840+
broad,400_before_740,Inter-Riverine|TAG|NA,0,1,violated,-:3769.1:Ganweriwala:TAG:NA:+740-400-061-299-350-125-176+
broad,400_before_740,Gujarat/Kutch|SEAL:S|Bull1,1,0,satisfied,-:4226.1:Dholavira:SEAL:S:Bull1:+400-740-920+
broad,400_before_740,Lower Indus|POT:T:g|NA,2,0,satisfied,Ns-63:Nausharo:POT:T:g:NA:+795-400-740+ | Ns-66:Nausharo:POT:T:g:NA:+033-999-400-090-740-100-000-002-892-000-002+
broad,740_before_002,Lower Indus|MISC|Elep,1,0,satisfied,Ad-8:Allahdino:MISC:Elep:+740-440-503-002-861-000+
broad,740_before_002,Eastern Headwaters|SEAL:S|Bull1:O,1,0,satisfied,B-1:Banawali:SEAL:S:Bull1:O:+090-740-220-002-368-550-821+
broad,740_before_002,Lower Indus|SEAL:S|Bull1:W,54,0,satisfied,C-60:Chanhu-daro:SEAL:S:Bull1:W:+740-176-032-002-861+ | C-57:Chanhu-daro:SEAL:S:Bull1:W:+740-032-840-002-296-530-000+ | C-3:Chanhu-daro:SEAL:S:Bull1:W:+740-016-002-920-317+ | C-10:Chanhu-daro:SEAL:S:Bull1:W:+740-231-220-032-002-817+ | M-1766:Mohenjo-daro:SEAL:S:Bull1:W:+740-032-845-240-002-269-892-810-033+
broad,740_before_002,Lower Indus|SEAL:S|Bull1,16,0,satisfied,C-58:Chanhu-daro:SEAL:S:Bull1:+032-031/740-222-235-002-861+ | C-1:Chanhu-daro:SEAL:S:Bull1:+031-840-140-740-101-002-365-287-034+ | M-895:Mohenjo-daro:SEAL:S:Bull1:+740-048-002-817+ | M-1851:Mohenjo-daro:SEAL:S:Bull1:+832-390-032/000-032-740-002-820+ | M-646:Mohenjo-daro:SEAL:S:Bull1:+740-760-440-000-002-817+
broad,740_before_002,Lower Indus|SEAL:S|NA,6,0,satisfied,C-78:Chanhu-daro:SEAL:S:NA:+740-636-240/002-817+ | M-314:Mohenjo-daro:SEAL:S:NA:+953-817-390-125-308-809-033/740-760-706-466/520-231-240-235-002-820+ | M-902:Mohenjo-daro:SEAL:S:NA:+740-798-002-000-090+ | M-1027:Mohenjo-daro:SEAL:S:NA:+740-176-220-415-002-435-000[ | M-1045:Mohenjo-daro:SEAL:S:NA:+740-100-415-070-032-002-820-000+
broad,740_before_002,Lower Indus|SEAL:S|Bull1:I,11,0,satisfied,C-5:Chanhu-daro:SEAL:S:Bull1:I:+740-140-717-002-298-741+ | M-1706:Mohenjo-daro:SEAL:S:Bull1:I:+740-803-220-032-220-002-820+ | M-1772:Mohenjo-daro:SEAL:S:Bull1:I:+740-400-142-061-002-798-435-255-705+ | M-1708:Mohenjo-daro:SEAL:S:Bull1:I:+740-585-017-002-817+ | M-1789:Mohenjo-daro:SEAL:S:Bull1:I:+740-455-002-368-260+
broad,740_before_002,Lower Indus|SEAL:S|Bull1:J,28,0,satisfied,C-6:Chanhu-daro:SEAL:S:Bull1:J:+817-521-521/090-740-221-002-031-500+ | Jk-2:Jhukar:SEAL:S:Bull1:J:+740-803-233-002-817+ | M-1674:Mohenjo-daro:SEAL:S:Bull1:J:+090-740-222-231-002-861-683+ | M-1791:Mohenjo-daro:SEAL:S:Bull1:J:+740-760-268-002-840-032+ | M-1810:Mohenjo-daro:SEAL:S:Bull1:J:+740-100-140-003-002-156-920+
broad,740_before_002,Gujarat/Kutch|TAG|NA,3,1,satisfied,Dlp-3:Desalpur:TAG:NA:+394-032-002-892-740+ | L-198:Lothal:TAG:NA:+740-390-590-032-002-000[ | L-205:Lothal:TAG:NA:+740-798-803-002-000[ | -:4348.1:Dholavira:TAG:NA:]740-142-000-002-861-390[
broad,740_before_002,Gujarat/Kutch|SEAL:S|Bull1:W,1,0,satisfied,-:130.1:Dholavira:SEAL:S:Bull1:W:+244-165/740-879-220-416-803-002-861+
broad,740_before_002,Gujarat/Kutch|SEAL:S|Tigr,1,0,satisfied,-:132.1:Dholavira:SEAL:S:Tigr:+740-416-002-861+
broad,740_before_002,Inter-Riverine|SEAL:S|Bull1,3,0,satisfied,H-1042:Harappa:SEAL:S:Bull1:+740-923-000-220-002-817+ | H-272:Harappa:SEAL:S:Bull1:+740-585-017-240-002-305-032-904+ | K-24:Kalibangan:SEAL:S:Bull1:+740-760-093-002-252-575+
broad,740_before_002,Inter-Riverine|SEAL:S|Bull1:U,2,0,satisfied,H-1045:Harappa:SEAL:S:Bull1:U:+740-900-005-002-820+ | H-1037:Harappa:SEAL:S:Bull1:U:+740-904-032-002-000+
broad,740_before_002,Inter-Riverine|SEAL:S|Bull1:I,5,0,satisfied,H-1038:Harappa:SEAL:S:Bull1:I:+740-519-002-297-000[ | H-1051:Harappa:SEAL:S:Bull1:I:+400-740-575-017-920-320-798-002-861+ | H-68:Harappa:SEAL:S:Bull1:I:+090-740-220-003-002-390-072+ | K-10:Kalibangan:SEAL:S:Bull1:I:+740-690-435-255-002-368-861-590-032-368+ | K-23:Kalibangan:SEAL:S:Bull1:I:+740-441-002-820-033+
broad,740_before_002,Inter-Riverine|TAB:B|Bull2,1,0,satisfied,H-1100:Harappa:TAB:B:Bull2:+740-904-240-002-817+
broad,740_before_002,Inter-Riverine|SEAL:S|Bull1:W,21,0,satisfied,H-1030:Harappa:SEAL:S:Bull1:W:+090-740-103-002-861+ | H-1662:Harappa:SEAL:S:Bull1:W:+033-033/740-142-061-140-002-546+ | H-1667:Harappa:SEAL:S:Bull1:W:+740-540-002-817+ | H-1657:Harappa:SEAL:S:Bull1:W:+740-405-590-032-900-003-806-235-220-032-002-690-921+ | H-3:Harappa:SEAL:S:Bull1:W:+740-585-017-002-611-615-703+
broad,740_before_002,Inter-Riverine|SEAL|NA,2,0,satisfied,H-1058:Harappa:SEAL:NA:]740-019-002-000[ | H-563:Harappa:SEAL:NA:+740-335-002-630[
broad,740_before_002,Inter-Riverine|TAB:B|NA,8,0,satisfied,H-811:Harappa:TAB:B:NA:+317-740-335-740-176-002-920-491+ | H-1865:Harappa:TAB:B:NA:+740-702-061-002-000+ | H-1864:Harappa:TAB:B:NA:+740-142-062-002-817+ | H-1131:Harappa:TAB:B:NA:+740-482-240-002-861+ | H-1993:Harappa:TAB:B:NA:+740-000-220-004-002-390-095+
broad,740_before_002,Inter-Riverine|SEAL:S|Bull1:S,2,0,satisfied,H-1671:Harappa:SEAL:S:Bull1:S:+740-061-002-455-420-032+ | H-461:Harappa:SEAL:S:Bull1:S:+090-740-384-002-452-000+
broad,740_before_002,Inter-Riverine|SEAL:S|NA,3,0,satisfied,H-1692:Harappa:SEAL:S:NA:+740-390-590-002-861+ | H-593:Harappa:SEAL:S:NA:+740-760-235-240-002-220-000[ | K-44:Kalibangan:SEAL:S:NA:+740-337-176-002-000-000[
broad,740_before_002,Inter-Riverine|TAB:B|Phyt,1,0,satisfied,H-2022:Harappa:TAB:B:Phyt:+740-752-175-002-861+
broad,740_before_002,Inter-Riverine|POT:T:g|NA,3,0,satisfied,H-2338:Harappa:POT:T:g:NA:]740-061-002-575-000[ | -:617.1:Harappa:POT:T:g:NA:]740-000-000-002-575-000[ | K-419:Kalibangan:POT:T:g:NA:]740-912-002-000[
broad,740_before_002,Inter-Riverine|SEAL:S|Bull1:J,7,0,satisfied,H-1670:Harappa:SEAL:S:Bull1:J:+740-760-033-033-240-002-824+ | H-42:Harappa:SEAL:S:Bull1:J:+740-380-235-002-817+ | H-446:Harappa:SEAL:S:Bull1:J:+740-585-798-002-861-216+ | H-457:Harappa:SEAL:S:Bull1:J:+740-798-003-002-416+ | H-468:Harappa:SEAL:S:Bull1:J:+740-900-003-002-940-705+
broad,740_before_002,Inter-Riverine|POT:T:s|NA,1,0,satisfied,H-1726:Harappa:POT:T:s:NA:+740-100-692-491-002-817+
