governor,closure,edge,exact_cells,terminal_cells,terminal_share,sites,types,examples
001,250,001-250,1,1,1,1,1,Ns-56:+111-002-001-250+
001,297,001-297,1,0,0,1,1,M-1087:+527-554-001-297-190+
001,300,001-300,1,0,0,1,1,M-1221:+090-740-100-320-001-300-632+
001,304,001-304,1,0,0,1,1,H-642:+001-304-354-125-812-033+
001,367,001-367,1,0,0,1,1,H-155:+740-176-001-367-861-216+
001,390,001-390,1,0,0,1,1,M-1835:+154-900-004-001-390-032+
001,405,001-405,1,0,0,1,1,M-416:+324-255-001-405-016+
001,423,001-423,1,0,0,1,1,-:+423-003-001-423-002-031-104+
001,505,001-505,1,1,1,1,1,M-896:+151-031-090-032-001-505+
001,542,001-542,1,0,0,1,1,H-7:+920-440-692-001-542-250+
001,565,001-565,1,0,0,1,1,M-1763:+416-001-565-740-220-032-002-861+
001,615,001-615,1,1,1,1,1,H-612:+740-892-590-893-001-615+
001,617,001-617,1,0,0,1,1,M-1458:+407-004-001-617-142+
001,694,001-694,1,1,1,1,1,M-261:+740-061-001-694+
001,706,001-706,1,0,0,1,1,M-65:+520-220-031-001-706-575+
001,745,001-745,1,0,0,1,1,M-1262:+407-004-001-745-561-586+
001,803,001-803,1,0,0,1,1,-:+002-004-328-001-803-415+
001,821,001-821,1,1,1,1,1,M-111:+740-920-320-233-001-821+
001,856,001-856,1,1,1,1,1,H-2548:+850-700/453-064-001-856+
001,899,001-899,1,1,1,1,1,M-331:+001-899+
001,924,001-924,1,1,1,1,1,-:+416-150-002-055-031-319-001-924+
002,001,002-001,1,0,0,1,1,Ns-56:+111-002-001-250+
002,002,002-002,1,1,1,1,1,-:+002-002+
002,004,002-004,1,0,0,1,1,-:+002-004-328-001-803-415+
002,033,002-033,1,0,0,1,1,M-1155:+740-760-335-002-033-705+
002,069,002-069,1,1,1,1,1,M-1883:+090-740-035-171-061-031-002-069+
002,093,002-093,1,0,0,1,1,M-1765:+215-031-480-140-632-705-002-093-033+
002,107,002-107,1,1,1,1,1,M-35:+740-390-590-233-231-002-107+
002,111,002-111,1,0,0,1,1,M-95:+390-003-002-111-165+
002,142,002-142,1,1,1,1,1,M-1686:+740-904-220-032-002-142+
002,144,002-144,1,1,1,1,1,M-130:+740-094-220-032-002-144+
002,156,002-156,1,0,0,1,1,M-1810:+740-100-140-003-002-156-920+
002,168,002-168,1,0,0,1,1,M-1159:+232-220-032-002-168-032+
002,172,002-172,1,0,0,1,1,H-455:+520-033-705-002-172-032+
002,207,002-207,1,0,0,1,1,M-82:+740-222-002-207-550-390+
002,221,002-221,1,1,1,1,1,L-82:+806-231-002-221+
002,233,002-233,1,0,0,1,1,H-141:+405-032-900-003-070-002-233-235+
002,257,002-257,1,0,0,1,1,M-154:+520-220-621-415-002-257-898+
002,267,002-267,1,0,0,1,1,M-10:+405-061-070-032-033-706-235-806-002-267-455+
002,269,002-269,1,0,0,1,1,M-1766:+740-032-845-240-002-269-892-810-033+
002,270,002-270,1,0,0,1,1,M-1169:+520-033-705-220-032/231-072-002-270-633-032+
002,278,002-278,1,0,0,1,1,-:+392-004-002-278-595+
002,281,002-281,1,1,1,1,1,-:+740-032-029-002-281+
002,286,002-286,1,0,0,1,1,M-1688:+125-435-255-002-286-220-031-012-031-455-033-590+
002,287,002-287,1,0,0,1,1,M-109:+740-879-220-415-002-287-140+
002,291,002-291,1,0,0,1,1,M-628:+740-560-233-002-291-690-564+
002,293,002-293,1,0,0,1,1,H-1706:+405-003-002-293-360+
002,295,002-295,1,0,0,1,1,M-181:+520-175-002-295-502+
002,299,002-299,1,0,0,1,1,M-623:+740-760-175-176-220-415-798-002-299-530-820+
002,300,002-300,1,0,0,1,1,M-49:+527-550-240-220-032-002-300-350-032-190+
002,305,002-305,1,0,0,1,1,H-272:+740-585-017-240-002-305-032-904+
002,308,002-308,1,0,0,1,1,B-17:+236-002-308-072+
002,315,002-315,1,0,0,1,1,M-1002:+740-373-031-002-315-850+
002,320,002-320,1,0,0,1,1,M-1668:+740-773-233-803-002-320-705-125+
002,326,002-326,1,1,1,1,1,M-509:+405-240-740-176-002-326+
002,360,002-360,1,0,0,1,1,K-89:+090-740-362-002-360-832+
002,370,002-370,1,1,1,1,1,M-1371:+527-550-002-370+
002,392,002-392,1,0,0,1,1,Lh-1:+740-760-615-104-717-235-002-392-590-125+
002,400,002-400,1,0,0,1,1,M-1135:+740-061-002-400-703+
002,407,002-407,1,0,0,1,1,M-2055:+002-407-125-590-831+
002,413,002-413,1,0,0,1,1,M-1894:+740-440-233-002-413-368-031+
002,416,002-416,1,1,1,1,1,H-457:+740-798-003-002-416+
002,435,002-435,1,0,0,1,1,H-598:+740-639-240-002-435-255-777+
002,456,002-456,1,1,1,1,1,M-1150:+621-520-231-240-002-456+
002,457,002-457,1,1,1,1,1,-:+033-705-233-235-002-457+
002,463,002-463,1,0,0,1,1,-:+463-513/390-017-002-463-575+
002,504,002-504,1,0,0,1,1,M-52:+740-904-032-220-415-235-803-002-504-717+
002,518,002-518,1,1,1,1,1,M-1916:+740-604-142-002-518+
002,527,002-527,1,0,0,1,1,M-40:+391-002-527-475-005+
002,546,002-546,1,1,1,1,1,H-1662:+033-033/740-142-061-140-002-546+
002,564,002-564,1,0,0,1,1,M-4:+298-465-033-705-231-002-564-617-033+
002,570,002-570,1,1,1,1,1,M-2012:+740-900-005-002-570+
002,575,002-575,1,0,0,1,1,L-4:+090-740-100-233-002-575-031+
002,577,002-577,1,1,1,1,1,M-957:+740-760-705-002-577+
002,590,002-590,1,0,0,1,1,M-1909:+368-005-002-590-455+
002,611,002-611,1,0,0,1,1,H-3:+740-585-017-002-611-615-703+
002,615,002-615,1,1,1,1,1,H-92:+156-176-518-220-416-002-615+
002,629,002-629,1,0,0,1,1,-:+740-384-002-629-279+
002,679,002-679,1,1,1,1,1,M-267:+740-630-155-002-679+
002,693,002-693,1,1,1,1,1,M-57:+226-032-231-798-002-693+
002,702,002-702,1,0,0,1,1,H-408:+740-176-240-002-702-503+
002,717,002-717,1,0,0,1,1,M-1667:+740-690-435-255-220-032-002-717-820+
002,727,002-727,1,0,0,1,1,M-308:+520-220-002-727-317+
002,762,002-762,1,0,0,1,1,K-18:+307-002-762-463-140+
002,764,002-764,1,1,1,1,1,M-713:+226-803-717-002-764+
002,768,002-768,1,1,1,1,1,M-1759:+740-032-840-002-768+
002,790,002-790,1,0,0,1,1,M-1631:+002-790-290-741+
002,803,002-803,1,1,1,1,1,M-177:+390-003-002-803+
002,808,002-808,1,1,1,1,1,M-833:+527-550-740-240-002-808+
002,818,002-818,1,1,1,1,1,M-272:+002-818+
002,825,002-825,1,1,1,1,1,H-612:+740-615-495-002-825+
002,862,002-862,1,0,0,1,1,H-1033:+220-500-520-002-862-032+
002,863,002-863,1,1,1,1,1,H-405:+236-806-002-863+
002,892,002-892,1,0,0,1,1,Dlp-3:+394-032-002-892-740+
002,905,002-905,1,1,1,1,1,M-2128:+041-705-002-905+
002,933,002-933,1,1,1,1,1,H-1049:+405-004-002-933+
002,944,002-944,1,0,0,1,1,M-280:+740-482-240-002-944-920-140+
003,013,003-013,1,0,0,1,1,H-1713:+426-003-013-817+
003,070,003-070,1,0,0,1,1,H-141:+405-032-900-003-070-002-233-235+
003,233,003-233,1,0,0,1,1,M-391:+405-845-686-740-793-003-233-805-002-861-533-717+
003,240,003-240,1,0,0,1,1,M-93:+156-003-240-741-345+
003,263,003-263,1,0,0,1,1,M-366:+423-003-263-104-745-055+
003,368,003-368,1,0,0,1,1,H-54:+390-003-368-817+
003,388,003-388,1,1,1,1,1,C-23:+129-817-310-350-128-857-003-388+
003,408,003-408,1,1,1,1,1,H-1745:+003-408+
003,421,003-421,1,1,1,1,1,-:+776-440-003-421+
003,435,003-435,1,1,1,1,1,H-1924:+550-003-435+
003,480,003-480,1,0,0,1,1,L-29:+390-003-480-368-861+
003,494,003-494,1,1,1,1,1,H-1902:+158-003-494+
003,545,003-545,1,1,1,1,1,M-132:+156-003-545+
003,615,003-615,1,0,0,1,1,M-374:+740-900-003-615-503+
003,617,003-617,1,0,0,1,1,H-1682:+154-003-617-033+
003,645,003-645,1,1,1,1,1,M-326:+820-003-645+
003,700,003-700,1,1,1,1,1,M-500:+400-592-140-003-900-692-003-700+
003,742,003-742,1,0,0,1,1,M-59:+368-003-742-060-920+
003,790,003-790,1,1,1,1,1,H-1951:+617-550-003-790+
003,853,003-853,1,1,1,1,1,-:+520-070-255-832-220-003-853+
003,861,003-861,1,0,0,1,1,H-305:+003-861-031+
003,877,003-877,1,1,1,1,1,M-1888:+156-003-877+
003,904,003-904,1,1,1,1,1,H-1501:+003-904+
004,004,004-004,1,1,1,1,1,M-2123:+004/004+
004,151,004-151,1,0,0,1,1,M-2118:+913-005-004-151-803+
004,155,004-155,1,0,0,1,1,H-2186:+390-004-155-390+
004,260,004-260,1,1,1,1,1,M-1831:+390-004-260+
004,328,004-328,1,0,0,1,1,-:+002-004-328-001-803-415+
004,455,004-455,1,0,0,1,1,H-1987:+390-004-455-371-741-590+
004,491,004-491,1,1,1,1,1,L-20:+390-004-491+
004,492,004-492,1,0,0,1,1,M-331:+004-492-015/600-251-073+
004,740,004-740,1,0,0,1,1,M-234:+842-535-099-004/740-482-060-692-520-220-235-001-920+
004,741,004-741,1,0,0,1,1,M-1731:+390-004-741-617+
004,745,004-745,1,0,0,1,1,H-1047:+405-004-745-905+
004,817,004-817,1,1,1,1,1,H-778:+390-004-817+
004,821,004-821,1,0,0,1,1,M-1384:+904-004-821-001-480-850-595-391+
005,004,005-004,1,0,0,1,1,M-2118:+913-005-004-151-803+
005,033,005-033,1,1,1,1,1,H-589:+740-900-005-033+
005,408,005-408,1,1,1,1,1,-:+005-408+
005,825,005-825,1,0,0,1,1,C-40:+390-095-909-005-825-776-220-016+
005,877,005-877,1,1,1,1,1,M-1225:+740-900-005-877+
005,956,005-956,1,1,1,1,1,M-2000:+790-005-956+
006,503,006-503,1,0,0,1,1,M-678:+740-752-006-503-236-806-002-031-502+
006,740,006-740,1,0,0,1,1,M-2122:+832/006-740/090+
007,004,007-004,1,1,1,1,1,M-2124:+007/004+
012,031,012-031,1,0,0,1,1,M-1688:+125-435-255-002-286-220-031-012-031-455-033-590+
013,002,013-002,1,0,0,1,1,M-116:+740-100-176-840-013-002-817+
013,220,013-220,1,0,0,1,1,-:+154-806-472-013-220-455-806+
013,240,013-240,1,1,1,1,1,M-2108:+400-740-840-013-240+
013,269,013-269,1,0,0,1,1,M-266:+565-740-798-235-233-013-269-632+
013,302,013-302,1,0,0,1,1,M-45:+617-831-013-302-840-032+
013,480,013-480,1,0,0,1,1,C-24:+390-128-702-032/226-032-013-480-850+
013,547,013-547,1,1,1,1,1,-:+832-140-013-547+
013,740,013-740,1,0,0,1,1,-:+064-004-013-740-176+
013,745,013-745,1,0,0,1,1,H-1711:+740-840-013-745-031-370+
014,002,014-002,1,0,0,1,1,M-260:+090-740-220-014-002-820+
014,817,014-817,1,1,1,1,1,C-79:+226-014-817+
014,820,014-820,1,1,1,1,1,H-472:+740-585-900-014-820+
015,001,015-001,1,0,0,1,1,L-142:+140-015-001-031-692+
015,002,015-002,1,0,0,1,1,M-1833:+390-015-002-861+
015,013,015-013,1,0,0,1,1,K-59:+015-013-031-892+
015,600,015-600,1,0,0,1,1,M-331:+004-492-015/600-251-073+
016,001,016-001,1,0,0,1,1,M-1314:+407-016-001-740-923+
016,031,016-031,1,0,0,1,1,M-136:+090-740-220-016-031-908-545+
016,060,016-060,1,0,0,1,1,M-158:+390-016-060-550+
016,220,016-220,1,0,0,1,1,H-1734:+016-220-382+
016,382,016-382,1,0,0,1,1,M-112:+740-760-220-016-382-741-572-684+
016,435,016-435,1,0,0,1,1,M-488:+615-016-435-255-400-136-140+
016,503,016-503,1,1,1,1,1,H-1964:+400-740-016-503+
016,853,016-853,1,1,1,1,1,M-1224:+401-390-016-853+
017,003,017-003,1,1,1,1,1,K-49:+151-017-003+
017,031,017-031,1,0,0,1,1,M-1383:+740-575-017-031-741-060-920+
017,233,017-233,1,0,0,1,1,M-1973:+740-575-017-233-550-002-861+
017,495,017-495,1,0,0,1,1,Ad-4:+740-017-495-235-741-066+
017,645,017-645,1,0,0,1,1,M-2129:+898-017-645-002-817+
017,740,017-740,1,0,0,1,1,M-644:+740-585-017-740-240-002-817-090-370+
017,900,017-900,1,1,1,1,1,M-98:+740-585-017-900+
018,001,018-001,1,0,0,1,1,M-172:+405-018-001-220-786-850+
018,125,018-125,1,0,0,1,1,H-10:+820-302-596-018-125-381+
018,796,018-796,1,1,1,1,1,M-83:+390-018-796+
019,002,019-002,1,0,0,1,1,M-1752:+740-760-019-002-817+
026,060,026-060,1,0,0,1,1,Nd-1:+817-220-632-066-740-760-026-060-257+
029,002,029-002,1,0,0,1,1,-:+740-032-029-002-281+
031,005,031-005,1,1,1,1,1,H-993:+031-005+
031,012,031-012,1,0,0,1,1,M-1688:+125-435-255-002-286-220-031-012-031-455-033-590+
031,031,031-031,1,0,0,1,1,M-955:+031-031-550-003+
031,046,031-046,1,1,1,1,1,M-2062:+741-032/031-046+
031,071,031-071,1,1,1,1,1,-:+055-099-121-055-831-031-071+
031,090,031-090,1,0,0,1,1,M-896:+151-031-090-032-001-505+
031,091,031-091,1,1,1,1,1,-:+220-455-031-091+
031,093,031-093,1,0,0,1,1,-:+031-093-001-091-220-055+
031,104,031-104,1,1,1,1,1,-:+423-003-001-423-002-031-104+
031,133,031-133,1,1,1,1,1,M-991:+156-031-133+
031,165,031-165,1,1,1,1,1,M-211:+090-740-100-220-002-031-165+
031,226,031-226,1,1,1,1,1,M-1577:+740-031-226+
031,240,031-240,1,1,1,1,1,L-271:+156-031-240+
031,250,031-250,1,1,1,1,1,M-1744:+400-892-081-518-001-031-250+
031,311,031-311,1,0,0,1,1,M-9:+031-311-745+
031,319,031-319,1,0,0,1,1,-:+416-150-002-055-031-319-001-924+
031,350,031-350,1,0,0,1,1,M-739:+090-740-100-415-002-031-350-550-692+
031,371,031-371,1,1,1,1,1,M-1889:+390-844-741-031-371+
031,376,031-376,1,1,1,1,1,M-1823:+390-004-002-031-376+
031,416,031-416,1,0,0,1,1,M-1741:+565-031-416-140-220-001+
031,455,031-455,1,0,0,1,1,M-1688:+125-435-255-002-286-220-031-012-031-455-033-590+
031,500,031-500,1,1,1,1,1,C-6:+817-521-521/090-740-221-002-031-500+
031,502,031-502,1,1,1,1,1,M-678:+740-752-006-503-236-806-002-031-502+
031,545,031-545,1,1,1,1,1,M-263:+090-740-400-350-031-545+
031,550,031-550,1,0,0,1,1,M-955:+031-031-550-003+
031,592,031-592,1,0,0,1,1,C-54:+842-032-031-592-031-060-920+
031,625,031-625,1,0,0,1,1,M-412:+031-625-140-220-415+
031,692,031-692,1,1,1,1,1,L-142:+140-015-001-031-692+
031,697,031-697,1,1,1,1,1,-:+031-697+
031,752,031-752,1,0,0,1,1,M-1954:+740-407-590-031-752-033-705-220-415-798-002-861+
031,790,031-790,1,0,0,1,1,C-20:+151-790-031-790-495+
031,817,031-817,1,1,1,1,1,K-427:+031-817+
031,840,031-840,1,0,0,1,1,C-1:+031-840-140-740-101-002-365-287-034+
031,893,031-893,1,1,1,1,1,H-1545:+031-893+
031,904,031-904,1,0,0,1,1,-:+740-031-904-001-032+
031,908,031-908,1,0,0,1,1,M-136:+090-740-220-016-031-908-545+
031,950,031-950,1,0,0,1,1,Ns-87:+740-384-031-950-001-741-257-840+
032,013,032-013,1,0,0,1,1,C-24:+390-128-702-032/226-032-013-480-850+
032,014,032-014,1,1,1,1,1,H-2108:+400-740-032-014+
032,015,032-015,1,1,1,1,1,H-2184:+400-740-032-015+
032,055,032-055,1,0,0,1,1,M-1308:+740-032-055-001-407-004+
032,063,032-063,1,1,1,1,1,L-101:+390-700-790-032-063+
032,091,032-091,1,1,1,1,1,-:+033-001-032-091+
032,142,032-142,1,1,1,1,1,H-1936:+511-032-142+
032,154,032-154,1,0,0,1,1,M-371:+617-142-384-032-154-806-467+
032,190,032-190,1,1,1,1,1,M-49:+527-550-240-220-032-002-300-350-032-190+
032,257,032-257,1,0,0,1,1,H-771:+032-257-840+
032,388,032-388,1,0,0,1,1,-:+151-032-388-002-390-705+
032,390,032-390,1,1,1,1,1,H-829:+700-032-390+
032,480,032-480,1,1,1,1,1,L-222:+877-032-480+
032,521,032-521,1,1,1,1,1,M-3:+717-032-521+
032,530,032-530,1,0,0,1,1,C-76:+032-031/850-032-530-740-741-456+
032,545,032-545,1,1,1,1,1,M-78:+740-344-032-545+
032,595,032-595,1,0,0,1,1,M-1629:+705-032-595-090-175+
032,645,032-645,1,0,0,1,1,H-2149:+590-032-645-003+
032,690,032-690,1,0,0,1,1,H-1827:+700-032-690-368-817+
032,692,032-692,1,1,1,1,1,M-134:+872-032-692+
032,716,032-716,1,1,1,1,1,H-776:+740-803-741-031-032-716+
032,740,032-740,1,0,0,1,1,H-2016:+700-032-740-335-575-413+
032,776,032-776,1,0,0,1,1,H-6:+317-890-001-032-776-625+
032,850,032-850,1,0,0,1,1,H-2022:+032-850-031+
032,901,032-901,1,0,0,1,1,M-1316:+127-381-292-590-032-901-620+
032,923,032-923,1,0,0,1,1,M-33:+740-032-923-382-233-002-112+
033,002,033-002,1,0,0,1,1,K-85:+520-033-002-861+
033,003,033-003,1,1,1,1,1,Kd-14:+033-003+
033,034,033-034,1,1,1,1,1,-:+033-034+
033,060,033-060,1,0,0,1,1,Krs-1:+215-001-480-306-813-033-060-413-346-706+
033,095,033-095,1,1,1,1,1,Kd-9:+033-095+
033,137,033-137,1,0,0,1,1,H-706:+700-033-137-002-820+
033,151,033-151,1,0,0,1,1,H-177:+700-033-151-706-031-002-817+
033,155,033-155,1,1,1,1,1,-:+033-155+
033,171,033-171,1,1,1,1,1,H-1881:+415-700-033-171+
033,255,033-255,1,1,1,1,1,H-1189:+033-255+
033,400,033-400,1,0,0,1,1,H-1862:+700-033-400-740-388+
033,426,033-426,1,1,1,1,1,M-402:+494-615-179-100-001-033-426+
033,495,033-495,1,1,1,1,1,Ns-8:+740-033-495+
033,503,033-503,1,1,1,1,1,M-1408:+400-740-033-503+
033,590,033-590,1,1,1,1,1,M-1688:+125-435-255-002-286-220-031-012-031-455-033-590+
033,615,033-615,1,1,1,1,1,M-1596:+104-033-615+
033,702,033-702,1,1,1,1,1,M-1785:+906-200/740-100-415-033-702+
033,720,033-720,1,1,1,1,1,H-1177:+033-720+
033,817,033-817,1,1,1,1,1,M-1893:+740-927-033-817+
033,820,033-820,1,1,1,1,1,H-2018:+033-820+
033,832,033-832,1,0,0,1,1,M-139:+033-832-236-741-361+
033,853,033-853,1,1,1,1,1,M-852:+892-590-794-732-033-853+
033,900,033-900,1,0,0,1,1,H-904:+700-033-900-645-368-817+
034,001,034-001,1,1,1,1,1,H-2570:+700-034-001+
034,002,034-002,1,0,0,1,1,M-315:+390-034-002-374-228-741+
034,032,034-032,1,0,0,1,1,H-2282:+034-032-032+
034,033,034-033,1,0,0,1,1,K-183:+034-033-033+
034,400,034-400,1,0,0,1,1,H-2069:+700-034-400-525-550+
034,690,034-690,1,0,0,1,1,H-903:+700-034-690-368-817+
034,698,034-698,1,1,1,1,1,H-1547:+034-698+
034,705,034-705,1,1,1,1,1,-:+034-705+
035,002,035-002,1,0,0,1,1,H-1942:+405-035-002-861+
036,220,036-220,1,0,0,1,1,M-1426:+740-760-036-220-415-798-002-861+
036,269,036-269,1,0,0,1,1,K-4:+036-269-140-002-741-060-920+
036,460,036-460,1,0,0,1,1,M-20:+390-005-002-861-036-460-513+
041,705,041-705,1,0,0,1,1,M-2128:+041-705-002-905+
042,002,042-002,1,0,0,1,1,M-1721:+740-042-002-820+
042,741,042-741,1,0,0,1,1,M-966:+740-042-741-060-920+
045,740,045-740,1,0,0,1,1,M-409:+045-740-806+
046,031,046-031,1,0,0,1,1,M-840:+046-031-033-705-233-001-920-374+
048,232,048-232,1,1,1,1,1,M-1199:+740-048-232+
050,705,050-705,1,1,1,1,1,Ch-2:+740-050-705+
055,033,055-033,1,0,0,1,1,M-399:+740-055-033-706-235+
055,060,055-060,1,0,0,1,1,-:+160-090-055-060-190+
055,099,055-099,1,0,0,1,1,-:+055-099-121-055-831-031-071+
055,232,055-232,1,0,0,1,1,M-847:+740-055-232-233+
055,373,055-373,1,1,1,1,1,M-43:+740-798-231-002-055-373+
055,806,055-806,1,1,1,1,1,H-661:+740-055-806+
055,831,055-831,1,0,0,1,1,-:+055-099-121-055-831-031-071+
055,906,055-906,1,1,1,1,1,K-30:+055-906+
055,920,055-920,1,0,0,1,1,H-1710:+090-326-700-920-125-001-055-920-140+
056,031,056-031,1,1,1,1,1,L-115:+575-705-056-031+
060,001,060-001,1,0,0,1,1,H-2089:+869-060-001-820+
060,013,060-013,1,1,1,1,1,H-351:+400-740-032-060-013+
060,065,060-065,1,0,0,1,1,L-36:+422-003-001-060-065-405-720+
060,130,060-130,1,0,0,1,1,-:+740-154-017-060-130-035-171+
060,146,060-146,1,1,1,1,1,-:+740-405-590-060-146+
060,190,060-190,1,1,1,1,1,-:+160-090-055-060-190+
060,193,060-193,1,1,1,1,1,H-151:+407-017-060-193+
060,257,060-257,1,1,1,1,1,Nd-1:+817-220-632-066-740-760-026-060-257+
060,390,060-390,1,0,0,1,1,Sktd-2:+740-060-390-803-740+
060,407,060-407,1,0,0,1,1,L-90:+423-003-060-407-140+
060,413,060-413,1,0,0,1,1,Krs-1:+215-001-480-306-813-033-060-413-346-706+
060,415,060-415,1,0,0,1,1,H-14:+740-772-240-060-415-056+
060,540,060-540,1,1,1,1,1,M-481:+103-740-803-060-540+
060,572,060-572,1,1,1,1,1,M-1707:+298-350-761-032-060-572+
060,573,060-573,1,1,1,1,1,M-742:+090-850-032-060-573+
060,575,060-575,1,0,0,1,1,C-69:+390-844-060-575-717+
060,740,060-740,1,0,0,1,1,H-239:+390-060/740-500-091+
060,795,060-795,1,1,1,1,1,H-510:+740-390-590-060-795+
060,825,060-825,1,0,0,1,1,L-87:+740-032-840-233-220-032-060-825-002+
060,840,060-840,1,0,0,1,1,-:+740-390-590-220-003-060-840-416+
060,880,060-880,1,1,1,1,1,M-296:+621-520-220-060-880+
060,922,060-922,1,1,1,1,1,Ns-6:+520-240-060-922+
061,156,061-156,1,0,0,1,1,M-1901:+151-061/156-002-252-692+
061,299,061-299,1,0,0,1,1,-:+740-400-061-299-350-125-176+
061,435,061-435,1,0,0,1,1,M-980:+740-617-550-061-435-093-740-100-415+
061,527,061-527,1,0,0,1,1,H-21:+405-061-527-555-233-235-806-002-817+
061,877,061-877,1,1,1,1,1,M-1818:+740-061-877+
062,002,062-002,1,0,0,1,1,H-1864:+740-142-062-002-817+
062,820,062-820,1,0,0,1,1,M-664:+151-062-820-500-706+
063,051,063-051,1,1,1,1,1,H-4:+220-063-051+
063,520,063-520,1,0,0,1,1,M-403:+407-063-520-095+
063,615,063-615,1,0,0,1,1,L-88:+405-005-001-063-615-262+
063,845,063-845,1,0,0,1,1,-:+407-063-845-240-798+
064,001,064-001,1,0,0,1,1,H-2548:+850-700/453-064-001-856+
064,002,064-002,1,1,1,1,1,-:+064-002+
064,003,064-003,1,1,1,1,1,K-469:+064-003+
064,004,064-004,1,0,0,1,1,-:+064-004-013-740-176+
064,031,064-031,1,0,0,1,1,M-1974:+064-031-400-521-002-820+
064,104,064-104,1,1,1,1,1,M-361:+820-064-104+
064,840,064-840,1,0,0,1,1,M-1743:+064-840-140-740-176+
065,123,065-123,1,1,1,1,1,M-288:+820/090-740-176-741-065-123+
065,132,065-132,1,0,0,1,1,K-25:+520-231-002-220-065-132-082+
065,215,065-215,1,1,1,1,1,M-46:+740-798-240-235-002-220-065-215+
065,244,065-244,1,1,1,1,1,M-6:+820-880-065-244+
065,374,065-374,1,1,1,1,1,M-856:+740-575-017-060-220-065-374+
065,393,065-393,1,1,1,1,1,M-1730:+740-460-510-220-065-393+
065,405,065-405,1,0,0,1,1,L-36:+422-003-001-060-065-405-720+
065,440,065-440,1,0,0,1,1,M-140:+740-336-002-220-065-440-455+
065,599,065-599,1,0,0,1,1,H-97:+065-599/798-706-928+
065,798,065-798,1,0,0,1,1,M-108:+413-820-220-065-798-550-820+
065,826,065-826,1,1,1,1,1,H-766:+065-826+
065,864,065-864,1,1,1,1,1,M-151:+220-065-864+
066,033,066-033,1,1,1,1,1,H-1087:+066-033+
066,556,066-556,1,1,1,1,1,M-1879:+740-636-240-066-556+
066,740,066-740,1,0,0,1,1,Nd-1:+817-220-632-066-740-760-026-060-257+
066,828,066-828,1,1,1,1,1,M-2101:+723-066-828+
066,942,066-942,1,0,0,1,1,M-2030:+455-066-942-090+
067,002,067-002,1,0,0,1,1,Ns-9:+740-142-067/002-374-310-350-495-834+
067,100,067-100,1,1,1,1,1,H-1940:+400-740-067-100+
067,741,067-741,1,0,0,1,1,C-55:+740-067-741-647-892+
067,900,067-900,1,0,0,1,1,-:+740-067-900-002-003+
070,002,070-002,1,0,0,1,1,H-141:+405-032-900-003-070-002-233-235+
070,033,070-033,1,0,0,1,1,M-985:+520-070-033-705-233-235-803+
070,219,070-219,1,0,0,1,1,M-1661:+520-070-219-002-861-032-520-919-140+
070,220,070-220,1,0,0,1,1,M-1690:+520-070-220-032-240-838-741-958-220-278+
070,233,070-233,1,0,0,1,1,M-815:+520-070-233-798-002-861+
070,253,070-253,1,0,0,1,1,H-91:+520-070-253-060-692+
070,495,070-495,1,0,0,1,1,-:+520-070-495-240-060-297-368-632-032+
070,503,070-503,1,0,0,1,1,M-1727:+520-070-503-240+
070,590,070-590,1,0,0,1,1,M-894:+892-070-590-495-520-231-368-861+
070,615,070-615,1,0,0,1,1,M-1101:+930/070-615-417+
071,032,071-032,1,1,1,1,1,M-523:+407-071-032+
072,170,072-170,1,0,0,1,1,Ad-6:+072-170-740-840-013+
072,233,072-233,1,0,0,1,1,M-1681:+520-072-233-740-798-002-861-832+
074,220,074-220,1,0,0,1,1,H-2145:+074-220-415+
081,220,081-220,1,1,1,1,1,M-203:+740-390-590-741-081-220+
081,272,081-272,1,1,1,1,1,M-85:+520-233-741-081-272+
081,518,081-518,1,0,0,1,1,M-1744:+400-892-081-518-001-031-250+
082,350,082-350,1,1,1,1,1,M-800:+234-803-741-082-350+
083,235,083-235,1,0,0,1,1,M-1887:+740-083-235-240+
090,017,090-017,1,1,1,1,1,H-160:+090-017+
090,032,090-032,1,0,0,1,1,M-896:+151-031-090-032-001-505+
090,055,090-055,1,0,0,1,1,-:+160-090-055-060-190+
090,095,090-095,1,0,0,1,1,-:+090-095-741-374-132+
090,100,090-100,1,0,0,1,1,H-2174:+090-100-415-717+
090,160,090-160,1,1,1,1,1,-:+090-160+
090,175,090-175,1,1,1,1,1,M-1629:+705-032-595-090-175+
090,326,090-326,1,0,0,1,1,H-1710:+090-326-700-920-125-001-055-920-140+
090,351,090-351,1,0,0,1,1,M-730:+740-384-090-351-741-033-272+
090,370,090-370,1,1,1,1,1,M-644:+740-585-017-740-240-002-817-090-370+
090,390,090-390,1,1,1,1,1,M-1770:+740-176-390-090-390+
090,585,090-585,1,0,0,1,1,M-1342:+740-680-090-585-017+
090,703,090-703,1,1,1,1,1,L-217:+740-090-703+
090,803,090-803,1,0,0,1,1,-:+520-090-803-564-741-798-892+
090,820,090-820,1,1,1,1,1,M-268:+215-001-480-090-820+
090,850,090-850,1,0,0,1,1,M-742:+090-850-032-060-573+
091,220,091-220,1,0,0,1,1,-:+031-093-001-091-220-055+
092,625,092-625,1,0,0,1,1,-:+561-092-625-900+
092,850,092-850,1,1,1,1,1,M-306:+621-740-798-838-741-092-850+
093,001,093-001,1,0,0,1,1,-:+031-093-001-091-220-055+
