"id","cisi","side_index","sides","site","type","material","shape","complete","direction","token_count","status","short_mark_candidate","long_text_candidate","horizontal_bin","vertical_bin","thickness_bin","text"
"801.1","H-2173","1","2","Harappa","TAB:I","Steatite","oval","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","th_000_003","+700-032+"
"801.2","H-2173","2","2","Harappa","TAB:I","Steatite","oval","Y","R/L","4","clean_side_row","false","true","h_000_015","v_000_010","th_000_003","+400-740-817-491+"
"1025.1","H-2178","1","2","Harappa","TAB:I","Steatite","-","-","-","1","audit_only_side_row","false","false","-","v_010_020","th_000_003","]033+"
"1025.2","H-2178","2","2","Harappa","TAB:I","Steatite","-","-","R/L","2","audit_only_side_row","false","false","-","v_010_020","th_000_003","]220-415+"
"1249.1","H-218","1","2","Harappa","TAB:B","-","rectangular","Y","R/L","3","clean_side_row","false","true","h_000_015","v_000_010","-","+740-336-176+"
"1249.2","H-218","2","2","Harappa","TAB:B","-","rectangular","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-033+"
"546.1","H-2180","1","2","Harappa","TAB:I","Steatite","-","-","-","1","audit_only_side_row","false","false","-","v_010_020","th_003_007","+700["
"546.2","H-2180","2","2","Harappa","TAB:I","Steatite","-","-","-","2","audit_only_side_row","false","false","-","v_010_020","th_003_007","+242-636["
"369.1","H-2181","1","2","Harappa","TAB:I","Steatite","rectangular","-","NR","1","audit_only_side_row","false","false","-","v_000_010","th_000_003","]687+"
"369.2","H-2181","2","2","Harappa","TAB:I","Steatite","rectangular","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","+740-630["
"747.1","H-2182","1","2","Harappa","TAB:I","Steatite","oval","N","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","+740-000["
"747.2","H-2182","2","2","Harappa","TAB:I","Steatite","oval","-","-","1","audit_only_side_row","false","false","-","v_000_010","th_000_003","]817+"
"749.1","H-2183","1","2","Harappa","TAB:I","Steatite","rectangular-round","Y","R/L","2","clean_side_row","true","false","h_015_025","v_010_020","th_000_003","+700-032+"
"749.2","H-2183","2","2","Harappa","TAB:I","Steatite","rectangular-round","Y","R/L","5","clean_side_row","false","true","h_015_025","v_010_020","th_000_003","+400-740-575-017-798+"
"490.1","H-2184","1","2","Harappa","TAB:I","Steatite","rectangular-round","Y","R/L","2","clean_side_row","true","false","h_015_025","v_000_010","th_000_003","+700-032+"
"490.2","H-2184","2","2","Harappa","TAB:I","Steatite","rectangular-round","Y","R/L","4","clean_side_row","false","true","h_015_025","v_000_010","th_000_003","+400-740-032-015+"
"834.1","H-2185","1","2","Harappa","TAB:I","Steatite","rectangular-round","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","th_003_007","+700-032+"
"834.2","H-2185","2","2","Harappa","TAB:I","Steatite","rectangular-round","Y","R/L","3","clean_side_row","false","true","h_000_015","v_000_010","th_003_007","+400-158-690+"
"519.1","H-2186","1","2","Harappa","TAB:I","Steatite","rectangular-round","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-032+"
"519.2","H-2186","2","2","Harappa","TAB:I","Steatite","rectangular-round","Y","R/L","4","clean_side_row","false","true","h_000_015","v_000_010","-","+390-004-155-390+"
"733.1","H-2188","1","2","Harappa","TAB:I","Steatite","notched oval","-","-","1","audit_only_side_row","false","false","-","-","th_000_003","+700["
"733.2","H-2188","2","2","Harappa","TAB:I","Steatite","notched oval","N","R/L","2","audit_only_side_row","false","false","-","-","th_000_003","+400-000["
"806.1","H-2189","1","2","Harappa","TAB:B","Steatite","heart","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","th_000_003","+824-700+"
"806.2","H-2189","2","2","Harappa","TAB:B","Steatite","heart","Y","R/L","4","clean_side_row","false","true","h_000_015","v_000_010","th_000_003","+400-740-152-240+"
"1250.1","H-219","1","2","Harappa","TAB:B","-","rectangular","Y","R/L","3","clean_side_row","false","true","h_015_025","v_000_010","-","+415-035-171+"
"1250.2","H-219","2","2","Harappa","TAB:B","-","rectangular","Y","R/L","2","clean_side_row","true","false","h_015_025","v_000_010","-","+700-033+"
"838.1","H-2190","1","2","Harappa","TAB:I","Steatite","heart","Y","R/L","3","clean_side_row","false","true","h_000_015","v_000_010","th_000_003","+090-740-327+"
"838.2","H-2190","2","2","Harappa","TAB:I","Steatite","heart","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","th_000_003","+861-003+"
"405.1","H-2192","1","2","Harappa","TAB:I","Steatite","fish","Y","R/L","3","clean_side_row","false","true","h_015_025","v_000_010","th_000_003","+690-368-817+"
"405.2","H-2192","2","2","Harappa","TAB:I","Steatite","fish","Y","R/L","6","clean_side_row","false","true","h_015_025","v_000_010","th_000_003","+740-630-240-031-032-171+"
"632.1","H-2193","1","2","Harappa","TAB:I","Steatite","triangular","Y","R/L","3","clean_side_row","false","true","h_000_015","v_010_020","th_003_007","+590-032-220+"
"632.2","H-2193","2","2","Harappa","TAB:I","Steatite","triangular","N","R/L","4","usable_uncertain_side_row","false","false","h_000_015","v_010_020","th_003_007","+000-740-242-235+"
"586.1","H-2194","1","2","Harappa","TAB:I","Steatite","triangular","-","R/L","3","audit_only_side_row","false","false","-","-","th_000_003","+590-032-220["
"586.2","H-2194","2","2","Harappa","TAB:I","Steatite","triangular","N","R/L","4","audit_only_side_row","false","false","-","-","th_000_003","]000-740-242-235+"
"891.1","H-2195","1","2","Harappa","TAB:I","Steatite","triangular","N","R/L","3","audit_only_side_row","false","false","-","-","th_000_003","+090-740-000["
"891.2","H-2195","2","2","Harappa","TAB:I","Steatite","triangular","N","R/L","2","audit_only_side_row","false","false","-","-","th_000_003","]000-220+"
"667.1","H-2196","1","2","Harappa","TAB:I","Steatite","triangular","N","-","1","audit_only_side_row","false","false","-","-","th_000_003","]000["
"667.2","H-2196","2","2","Harappa","TAB:I","Steatite","triangular","-","-","1","audit_only_side_row","false","false","-","-","th_000_003","]740["
"578.1","H-2197","1","2","Harappa","TAB:I","Steatite","circular","Y","R/L","2","clean_side_row","true","false","-","-","th_003_007","+700-033+"
"578.2","H-2197","2","2","Harappa","TAB:I","Steatite","circular","Y","R/L","6","clean_side_row","false","true","-","-","th_003_007","+400-090-740-100-390-231+"
"643.1","H-2198","1","2","Harappa","TAB:I","Steatite","circular","Y","R/L","3","clean_side_row","false","true","-","-","th_000_003","+740-255-032+"
"643.2","H-2198","2","2","Harappa","TAB:I","Steatite","circular","Y","R/L","2","clean_side_row","true","false","-","-","th_000_003","+700-032+"
"764.1","H-2199","1","2","Harappa","TAB:I","Steatite","circular","N","-","2","usable_uncertain_side_row","false","false","-","-","th_000_003","+700-000+"
"764.2","H-2199","2","2","Harappa","TAB:I","Steatite","circular","N","-","2","usable_uncertain_side_row","false","false","-","-","th_000_003","+000-000+"
"753.1","H-2201","1","2","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_015_025","v_000_010","-","+700-032+"
"753.2","H-2201","2","2","Harappa","TAB:I","Steatite","prism","Y","L/R","4","clean_side_row","false","true","h_015_025","v_000_010","-","+400-740-176-240+"
"547.1","H-2202","1","2","Harappa","TAB:I","Steatite","prism","-","-","1","audit_only_side_row","false","false","-","v_000_010","-","+700["
"547.2","H-2202","2","2","Harappa","TAB:I","Steatite","prism","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","-","+740-776["
"782.1","H-2203","1","3","Harappa","TAB:I","Steatite","-","N","-","1","audit_only_side_row","false","false","-","v_000_010","-","]000["
"782.2","H-2203","2","3","Harappa","TAB:I","Steatite","-","-","-","1","audit_only_side_row","false","false","-","v_000_010","-","]700+"
"782.3","H-2203","3","3","Harappa","TAB:I","Steatite","-","-","-","1","audit_only_side_row","false","false","-","v_000_010","-","]740["
"659.1","H-2204","1","2","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_015_025","v_000_010","-","+700-034+"
"659.2","H-2204","2","2","Harappa","TAB:I","Steatite","prism","Y","R/L","4","clean_side_row","false","true","h_015_025","v_000_010","-","+400-740-032-027+"
"641.1","H-2205","1","2","Harappa","TAB:I","Steatite","prism","-","R/L","1","audit_only_side_row","false","false","-","v_000_010","-","]034+"
"641.2","H-2205","2","2","Harappa","TAB:I","Steatite","prism","-","R/L","3","audit_only_side_row","false","false","-","v_000_010","-","]740-032-027+"
"871.1","H-2206","1","2","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","-","v_000_010","-","+700-034+"
"871.2","H-2206","2","2","Harappa","TAB:I","Steatite","prism","Y","R/L","3","clean_side_row","false","true","-","v_000_010","-","+740-032-025+"
"630.1","H-2207","1","2","Harappa","TAB:I","Steatite","prism","Y","R/L","3","clean_side_row","false","true","h_000_015","v_000_010","-","+700-031-033+"
"630.2","H-2207","2","2","Harappa","TAB:I","Steatite","prism","Y","R/L","4","clean_side_row","false","true","h_000_015","v_000_010","-","+400-740-032-027+"
"549.1","H-2208","1","2","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+034-700+"
"549.2","H-2208","2","2","Harappa","TAB:I","Steatite","prism","Y","R/L","4","clean_side_row","false","true","h_000_015","v_000_010","-","+400-740-032-027+"
"638.1","H-2209","1","2","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_015_025","v_000_010","-","+700-033+"
"638.2","H-2209","2","2","Harappa","TAB:I","Steatite","prism","Y","R/L","4","clean_side_row","false","true","h_015_025","v_000_010","-","+400-740-032-025+"
"829.1","H-2211","1","2","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-032+"
"829.2","H-2211","2","2","Harappa","TAB:I","Steatite","prism","Y","R/L","4","clean_side_row","false","true","h_000_015","v_000_010","-","+700-840-032-741+"
"685.1","H-2212","1","3","Harappa","TAB:I","Steatite","prism","N","R/L","2","audit_only_side_row","false","false","-","v_000_010","-","+700-000["
"685.2","H-2212","2","3","Harappa","TAB:I","Steatite","prism","N","R/L","2","audit_only_side_row","false","false","-","v_000_010","-","+740-000["
"685.3","H-2212","3","3","Harappa","TAB:I","Steatite","prism","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","-","+824-892["
"407.1","H-2213","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_015_025","v_000_010","-","+700-033+"
"407.2","H-2213","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","4","clean_side_row","false","true","h_015_025","v_000_010","-","+824-032-578-415+"
"407.3","H-2213","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","4","clean_side_row","false","true","h_015_025","v_000_010","-","+740-760-840-799+"
"672.1","H-2214","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-033+"
"672.2","H-2214","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","4","clean_side_row","false","true","h_000_015","v_000_010","-","+740-760-840-799+"
"672.3","H-2214","3","3","Harappa","TAB:I","Steatite","prism","Y","L/R","4","clean_side_row","false","true","h_000_015","v_000_010","-","+876-032-578-415+"
"470.1","H-2215","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-033+"
"470.2","H-2215","2","3","Harappa","TAB:I","Steatite","prism","Y","-","1","usable_uncertain_side_row","false","false","h_000_015","v_000_010","-","+156+"
"470.3","H-2215","3","3","Harappa","TAB:I","Steatite","prism","N","-","1","usable_uncertain_side_row","false","false","h_000_015","v_000_010","-","+000+"
"577.1","H-2216","1","2","Harappa","TAB:I","Steatite","prism","N","R/L","2","audit_only_side_row","false","false","-","v_000_010","-","]000-700+"
"577.2","H-2216","2","2","Harappa","TAB:I","Steatite","prism","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","-","+400-740["
"679.1","H-2217","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_015_025","v_000_010","-","+700-032+"
"679.2","H-2217","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","3","clean_side_row","false","true","h_015_025","v_000_010","-","+400-854-032+"
"679.3","H-2217","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_015_025","v_000_010","-","+257-360+"
"858.1","H-2218","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+861-003+"
"858.2","H-2218","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"858.3","H-2218","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+156-003+"
"856.1","H-2219","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+861-003+"
"856.2","H-2219","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"856.3","H-2219","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+156-003+"
"851.1","H-2220","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+861-003+"
"851.2","H-2220","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"851.3","H-2220","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+156-003+"
"844.1","H-2221","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"844.2","H-2221","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+861-003+"
"844.3","H-2221","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+156-003+"
"845.1","H-2222","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+861-003+"
"845.2","H-2222","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"845.3","H-2222","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+156-003+"
"846.1","H-2223","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+861-003+"
"846.2","H-2223","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"846.3","H-2223","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+156-003+"
"857.1","H-2224","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+861-003+"
"857.2","H-2224","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"857.3","H-2224","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+156-003+"
"854.1","H-2225","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+861-003+"
"854.2","H-2225","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"854.3","H-2225","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+156-003+"
"852.1","H-2226","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"852.2","H-2226","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+861-003+"
"852.3","H-2226","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+156-003+"
"853.1","H-2227","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"853.2","H-2227","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+861-003+"
"853.3","H-2227","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+156-003+"
"855.1","H-2228","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"855.2","H-2228","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+861-003+"
"855.3","H-2228","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+156-003+"
"832.1","H-2229","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+861-003+"
"832.2","H-2229","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"832.3","H-2229","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+156-003+"
"850.1","H-2230","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"850.2","H-2230","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+861-003+"
"850.3","H-2230","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+156-003+"
"859.1","H-2231","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+861-003+"
"859.2","H-2231","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"859.3","H-2231","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+156-003+"
"860.1","H-2232","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+861-003+"
"860.2","H-2232","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"860.3","H-2232","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+156-003+"
"878.1","H-2233","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"878.2","H-2233","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+861-003+"
"878.3","H-2233","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+156-003+"
"861.1","H-2234","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+861-003+"
"861.2","H-2234","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"861.3","H-2234","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+156-003+"
"870.1","H-2235","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"870.2","H-2235","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+861-003+"
"870.3","H-2235","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+156-003+"
"847.1","H-2236","1","3","Harappa","TAB:I","steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+861-003+"
"847.2","H-2236","2","3","Harappa","TAB:I","steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"847.3","H-2236","3","3","Harappa","TAB:I","steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+156-003+"
"794.1","H-2237","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"794.2","H-2237","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+861-003+"
"794.3","H-2237","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+154-003+"
"693.1","H-2238","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-033+"
"693.2","H-2238","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+861-003+"
"693.3","H-2238","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+156-003+"
"769.1","H-2239","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+861-003+"
"769.2","H-2239","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"769.3","H-2239","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+156-003+"
"816.1","H-2240","1","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","3","clean_side_row","false","true","h_000_015","v_000_010","th_003_007","+520-220-415+"
"816.2","H-2240","2","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","th_003_007","+869-575+"
"639.1","H-2241","1","2","Harappa","TAB:I","Steatite","rectangular","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","]415-240+"
"639.2","H-2241","2","2","Harappa","TAB:I","Steatite","rectangular","N","-","1","audit_only_side_row","false","false","-","v_000_010","th_000_003","]000+"
"900.1","H-2243","1","2","Harappa","TAB:I","Steatite","rectangular","N","R/L","3","audit_only_side_row","false","false","-","v_000_010","th_003_007","+400-740-000["
"900.2","H-2243","2","2","Harappa","TAB:I","Steatite","rectangular","N","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_003_007","]000-741+"
"492.1","H-2244","1","2","Harappa","TAB:I","Steatite","rectangular","-","R/L","2","audit_only_side_row","false","false","h_000_015","v_000_010","th_000_003","]892-413["
"492.2","H-2244","2","2","Harappa","TAB:I","Steatite","rectangular","N","R/L","5","audit_only_side_row","false","false","h_000_015","v_000_010","th_000_003","]000-240-031-032-171["
"874.1","H-2245","1","2","Harappa","TAB:I","Steatite","-","-","-","1","audit_only_side_row","false","false","-","v_000_010","th_000_003","]413+"
"874.2","H-2245","2","2","Harappa","TAB:I","Steatite","-","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","+400-740["
"484.1","H-2246","1","3","Harappa","TAB:I","Steatite","rectangular","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","th_003_007","+700-034+"
"484.2","H-2246","2","3","Harappa","TAB:I","Steatite","rectangular","Y","R/L","4","clean_side_row","false","true","h_000_015","v_000_010","th_003_007","+824-032-578-415+"
"484.3","H-2246","3","3","Harappa","TAB:I","Steatite","rectangular","Y","R/L","4","clean_side_row","false","true","h_000_015","v_000_010","th_003_007","+740-760-840-799+"
"465.1","H-2254","1","2","Harappa","TAB:B","Copper","-","N","-","2","audit_only_side_row","false","false","-","-","th_003_007","+000-000["
"465.2","H-2254","2","2","Harappa","TAB:B","Copper","-","-","-","2","audit_only_side_row","false","false","-","-","th_003_007","]176-790["
"1256.1","H-229","1","2","Harappa","TAB:B","Faience","oval","Y","R/L","4","clean_side_row","false","true","h_015_025","v_010_020","-","+400-740-892-617+"
"1256.2","H-229","2","2","Harappa","TAB:B","Faience","oval","Y","R/L","2","clean_side_row","true","false","h_015_025","v_010_020","-","+700-033+"
"1257.1","H-230","1","2","Harappa","TAB:B","Faience","hexagonal","Y","R/L","3","clean_side_row","false","true","h_025_035","v_010_020","-","+520-072-219+"
"1257.2","H-230","2","2","Harappa","TAB:B","Faience","hexagonal","Y","R/L","2","clean_side_row","true","false","h_025_035","v_010_020","-","+700-032+"
"1258.1","H-231","1","2","Harappa","TAB:B","Faience","elliptical","Y","R/L","5","clean_side_row","false","true","h_015_025","v_000_010","-","+520-220-240-002-820+"
"1258.2","H-231","2","2","Harappa","TAB:B","Faience","elliptical","Y","R/L","2","clean_side_row","true","false","h_015_025","v_000_010","-","+700-033+"
"1259.1","H-232","1","2","Harappa","TAB:B","Faience","notched oval","Y","L/R","4","clean_side_row","false","true","h_015_025","v_010_020","-","+400-740-177-519+"
"1259.2","H-232","2","2","Harappa","TAB:B","Faience","notched oval","Y","R/L","2","clean_side_row","true","false","h_015_025","v_010_020","-","+700-032+"
"1260.1","H-233","1","2","Harappa","TAB:B","Faience","crescent","Y","R/L","3","clean_side_row","false","true","h_025_035","-","-","+400-740-176+"
"1260.2","H-233","2","2","Harappa","TAB:B","Faience","crescent","Y","R/L","2","clean_side_row","true","false","h_025_035","-","-","+700-033+"
"1262.1","H-236","1","2","Harappa","TAB:B","Faience","fish","Y","R/L","3","clean_side_row","false","true","h_015_025","v_000_010","-","+690-368-817+"
"1262.2","H-236","2","2","Harappa","TAB:B","Faience","fish","Y","R/L","4","clean_side_row","false","true","h_015_025","v_000_010","-","+740-032-840-679+"
"1263.1","H-237","1","2","Harappa","TAB:B","-","fish","Y","L/R","5","clean_side_row","false","true","h_015_025","v_010_020","-","+740-642-240-060-692+"
"1263.2","H-237","2","2","Harappa","TAB:B","-","fish","Y","L/R","2","clean_side_row","true","false","h_015_025","v_010_020","-","+700-033+"
"1264.1","H-239","1","2","Harappa","TAB:B","Faience","triangular","Y","R/L","5","audit_only_side_row","false","false","h_015_025","-","-","+390-060/740-500-091+"
"1264.2","H-239","2","2","Harappa","TAB:B","Faience","triangular","Y","R/L","2","clean_side_row","true","false","h_015_025","-","-","+700-033+"
"1269.1","H-244","1","2","Harappa","TAB:B","Faience","circular","Y","R/L","3","clean_side_row","false","true","-","-","-","+104-002-820+"
"1269.2","H-244","2","2","Harappa","TAB:B","Faience","circular","Y","NR","1","usable_uncertain_side_row","false","false","-","-","-","+034+"
"1270.1","H-245","1","2","Harappa","TAB:B","Faience","circular","Y","R/L","4","clean_side_row","false","true","-","-","-","+400-807-740-219+"
"1270.2","H-245","2","2","Harappa","TAB:B","Faience","circular","Y","R/L","2","clean_side_row","true","false","-","-","-","+700-033+"
"1271.1","H-246","1","2","Harappa","TAB:B","-","circular","N","R/L","5","usable_uncertain_side_row","false","false","-","-","-","+400-804-000-233-240+"
"1271.2","H-246","2","2","Harappa","TAB:B","-","circular","Y","R/L","3","clean_side_row","false","true","-","-","-","+125-700-033+"
"1272.1","H-247","1","2","Harappa","TAB:B","Faience","circular","N","R/L","4","usable_uncertain_side_row","false","false","-","-","-","+400-740-335-000+"
