"id","cisi","site","region","area_section","material","shape","type","sides","condition","complete","dir","class","text_length","text","signs","length","position_0","position_1","at_start","at_end","prev","next","next2","prev2","frame","damaged_or_open"
"3074.1","M-623","Mohenjo-daro","Lower Indus","--","-","square","SEAL:S","1","Poor","Y","R/L","LP","11","+740-760-175-176-220-415-798-002-299-530-820+","740-760-175-176-220-415-798-002-299-530-820","11","4","5","False","False","176","415","798","175","176-220-415","False"
"3081.1","M-631","Mohenjo-daro","Lower Indus","HRA","Steatite","square","SEAL:S","1","Good","Y","R/L","LP","8","+520-033-706-240-220-032-368-263+","520-033-706-240-220-032-368-263","8","4","5","False","False","240","032","368","706","240-220-032","False"
"3082.1","M-632","Mohenjo-daro","Lower Indus","HRB","Steatite","square","SEAL:S","1","Poor","N","R/L","??","7+?","]000-220-415-798-746-442-556+","000-220-415-798-746-442-556","7","1","2","False","False","000","415","798","<START>","000-220-415","True"
"3084.1","M-634","Mohenjo-daro","Lower Indus","DKG. (S)","Steatite","square","SEAL:S","1","Poor","Y","R/L","LC","10","+679-740-220-415-001-820-812-820-140-820+","679-740-220-415-001-820-812-820-140-820","10","2","3","False","False","740","415","001","679","740-220-415","False"
"3085.1","M-636","Mohenjo-daro","Lower Indus","DKG. (S)","Steatite","square","SEAL:S","1","Poor","N","R/L","??","8","+527-555-235-220-032-002-000-216+","527-555-235-220-032-002-000-216","8","3","4","False","False","235","032","002","555","235-220-032","False"
"3094.1","M-650","Mohenjo-daro","Lower Indus","HRB","Steatite","square","SEAL:S","1","Fair","Y","R/L","SP","6","+520-220-415-519-002-817+","520-220-415-519-002-817","6","1","2","False","False","520","415","519","<START>","520-220-415","False"
"3097.1","M-655","Mohenjo-daro","Lower Indus","DKG. (N)","Steatite","square","SEAL:S","1","Fair","Y","R/L","LP","7","+740-717-233-002-220-880-689+","740-717-233-002-220-880-689","7","4","5","False","False","002","880","689","233","002-220-880","False"
"3140.1","M-715","Mohenjo-daro","Lower Indus","DKG. (S)","Steatite","square","SEAL:S","1","Poor","N","R/L","??","6+?","+520-220-016-741-556-000[","520-220-016-741-556-000","6","1","2","False","False","520","016","741","<START>","520-220-016","True"
"3146.1","M-722","Mohenjo-daro","Lower Indus","DKC","Steatite","square","SEAL:S","1","Poor","Y","R/L","LP","7","+740-585-240-220-032-002-817+","740-585-240-220-032-002-817","7","3","4","False","False","240","032","002","585","240-220-032","False"
"3147.1","M-723","Mohenjo-daro","Lower Indus","DKG. (N)","Steatite","square","SEAL:S","1","Fair","Y","R/L","LP","8","+740-460-510-235-220-032-002-861+","740-460-510-235-220-032-002-861","8","4","5","False","False","235","032","002","510","235-220-032","False"
"3149.1","M-725","Mohenjo-daro","Lower Indus","--","Steatite","square","SEAL:S","1","Good","Y","R/L","LP","7","+090-740-220-003-741-252-530+","090-740-220-003-741-252-530","7","2","3","False","False","740","003","741","090","740-220-003","False"
"3161.1","M-737","Mohenjo-daro","Lower Indus","DKE","Steatite","square","SEAL:S","1","Poor","N","R/L","??","6+?","+706-000/090-740-220-000[","706-000-090-740-220-000","6","4","5","False","False","740","000","<END>","090","740-220-000","True"
"3289.1","M-881","Mohenjo-daro","Lower Indus","L-","Steatite","square","SEAL:S","1","Poor","?","R/L","UC","4+?","]220-065-615-066+","220-065-615-066","4","0","1","True","False","<START>","065","615","<START>","<START>-220-065","True"
"3292.1","M-886","Mohenjo-daro","Lower Indus","DK-","-","square","SEAL:S","1","Poor","?","-","UC","1+?","]220+","220","1","0","1","True","True","<START>","<END>","<END>","<START>","<START>-220-<END>","True"
"3305.1","M-900","Mohenjo-daro","Lower Indus","DKG. (S)","Steatite","square","SEAL:S","1","Poor","Y","R/L","LP","10","+740-390-590-233-220-415-798-838-002-820+","740-390-590-233-220-415-798-838-002-820","10","4","5","False","False","233","415","798","590","233-220-415","False"
"3318.1","M-921","Mohenjo-daro","Lower Indus","DK-","-","square","SEAL:S","1","Fair","Y","R/L","SP","6","+550-740-220-060-297-630+","550-740-220-060-297-630","6","2","3","False","False","740","060","297","550","740-220-060","False"
"3338.1","M-943","Mohenjo-daro","Lower Indus","DKG. (S)","Steatite","square","SEAL:S","1","Good","Y","R/L","MT","5","+740-176-220-415-798+","740-176-220-415-798","5","2","3","False","False","176","415","798","740","176-220-415","False"
"3357.1","M-962","Mohenjo-daro","Lower Indus","DK-","-","square","SEAL:S","1","Fair","Y","R/L","MT","4","+520-220-240-235+","520-220-240-235","4","1","2","False","False","520","240","235","<START>","520-220-240","False"
"3371.1","M-978","Mohenjo-daro","Lower Indus","--","-","square","SEAL:S","1","Poor","Y","R/L","MT","2","+520-220+","520-220","2","1","2","False","True","520","<END>","<END>","<START>","520-220-<END>","False"
"3377.1","-","Dholavira","Gujarat/Kutch","Middle Town-","Clay","-","TAG","1","Poor","N","R/L","??","5+?","]000-220-000-740-000[","000-220-000-740-000","5","1","2","False","False","000","000","740","<START>","000-220-000","True"
"3409.1","M-1027","Mohenjo-daro","Lower Indus","DK-","-","square","SEAL:S","1","Poor","N","R/L","??","7+?","+740-176-220-415-002-435-000[","740-176-220-415-002-435-000","7","2","3","False","False","176","415","002","740","176-220-415","True"
"3413.1","M-1031","Mohenjo-daro","Lower Indus","SD-","-","square","SEAL:S","1","Poor","?","R/L","UC","4+?","+520-220-415-817[","520-220-415-817","4","1","2","False","False","520","415","817","<START>","520-220-415","True"
"3421.1","M-1044","Mohenjo-daro","Lower Indus","HRB","Steatite","square","SEAL:S","1","Poor","Y","R/L","SP","5","+520-220-032-002-861+","520-220-032-002-861","5","1","2","False","False","520","032","002","<START>","520-220-032","False"
"3427.1","M-1052","Mohenjo-daro","Lower Indus","DKB","-","rectangular","SEAL:R","1","Poor","Y","R/L","IT","10","+679-740-220-032-806-001-595-575-001-095+","679-740-220-032-806-001-595-575-001-095","10","2","3","False","False","740","032","806","679","740-220-032","False"
"3464.1","M-1090","Mohenjo-daro","Lower Indus","DKG","Steatite","square","SEAL:S","1","Poor","N","R/L","??","6","+520-220-235-000-130-741+","520-220-235-000-130-741","6","1","2","False","False","520","235","000","<START>","520-220-235","False"
"3509.1","M-1148","Mohenjo-daro","Lower Indus","DKG. (S)","Steatite","square","SEAL:S","1","Good","Y","R/L","SP","4","+520-220-002-861+","520-220-002-861","4","1","2","False","False","520","002","861","<START>","520-220-002","False"
"3540.1","M-1189","Mohenjo-daro","Lower Indus","HRB","Steatite","square","SEAL:S","1","Poor","N","R/L","??","7+?","]861-892-692/000-220-002-824[","861-892-692-000-220-002-824","7","4","5","False","False","000","002","824","692","000-220-002","True"
"3556.1","M-1206","Mohenjo-daro","Lower Indus","DKG. (S)","Steatite","square","SEAL:S","2","Good","Y","R/L","MT","3","+520-220-034+","520-220-034","3","1","2","False","False","520","034","<END>","<START>","520-220-034","False"
"3572.1","M-1265","Mohenjo-daro","Lower Indus","DKG. (S)","Steatite","rectangular","SEAL:R","1","Good","Y","R/L","MT","6","+740-055-240-220-032-806+","740-055-240-220-032-806","6","3","4","False","False","240","032","806","055","240-220-032","False"
"3599.1","M-1294","Mohenjo-daro","Lower Indus","DKG. (S)","Steatite","rectangular","SEAL:R","1","Poor","?","R/L","UC","3+?","+740-176-220[","740-176-220","3","2","3","False","True","176","<END>","<END>","740","176-220-<END>","True"
"3600.1","M-1295","Mohenjo-daro","Lower Indus","SD-","Steatite","cuboid-convex","SEAL:R","1","Poor","N","R/L","??","6+?","+407-845-220-415-798-000[","407-845-220-415-798-000","6","2","3","False","False","845","415","798","407","845-220-415","True"
"3617.1","M-1312","Mohenjo-daro","Lower Indus","DKG. (N)","Steatite","rectangular","SEAL:R","1","Fair","Y","R/L","MT","3","+400-740-220+","400-740-220","3","2","3","False","True","740","<END>","<END>","400","740-220-<END>","False"
"3635.1","M-1330","Mohenjo-daro","Lower Indus","DKB","Steatite","cuboid-convex","SEAL:R","1","Poor","?","R/L","UC","3+?","+407-845-220[","407-845-220","3","2","3","False","True","845","<END>","<END>","407","845-220-<END>","True"
"3712.1","M-1427","Mohenjo-daro","Lower Indus","DKG. (S)","Clay","-","TAG:O","1","Fair","Y","R/L","LC","8","+484-140-002-220-627-615-906-388+","484-140-002-220-627-615-906-388","8","3","4","False","False","002","627","615","140","002-220-627","False"
"3713.1","M-1429","Mohenjo-daro","Lower Indus","--","-","prism","TAB:B","1","Good","Y","R/L","MS","7","+090-740-792-740-220-003-803+","090-740-792-740-220-003-803","7","4","5","False","False","740","003","803","792","740-220-003","False"
"3720.1","M-1439","Mohenjo-daro","Lower Indus","HRA","-","rectangular-round","TAB:B","1","Fair","Y","R/L","MT","3","+740-220-003+","740-220-003","3","1","2","False","False","740","003","<END>","<START>","740-220-003","False"
"3721.1","M-1440","Mohenjo-daro","Lower Indus","DKG. (S)","Faience","rectangular","TAG:O","1","Poor","N","-","??","3+?","]000-220-002+","000-220-002","3","1","2","False","False","000","002","<END>","<START>","000-220-002","True"
"3722.1","M-1441","Mohenjo-daro","Lower Indus","DK-","-","rectangular","SEAL:R","1","Fair","Y","R/L","MT","3","+740-220-003+","740-220-003","3","1","2","False","False","740","003","<END>","<START>","740-220-003","False"
"3723.1","M-1442","Mohenjo-daro","Lower Indus","DK-","-","rectangular","TAB:B","1","Fair","Y","R/L","MT","3","+740-220-003+","740-220-003","3","1","2","False","False","740","003","<END>","<START>","740-220-003","False"
"3724.1","M-1443","Mohenjo-daro","Lower Indus","DK-","-","rectangular","SEAL:R","1","Fair","Y","R/L","MT","3","+740-220-003+","740-220-003","3","1","2","False","False","740","003","<END>","<START>","740-220-003","False"
"3729.1","M-1450","Mohenjo-daro","Lower Indus","VSA","Copper","square","TAB:C","1","Poor","N","R/L","??","4","+740-220-233-000+","740-220-233-000","4","1","2","False","False","740","233","000","<START>","740-220-233","False"
"3733.1","M-1456","Mohenjo-daro","Lower Indus","VSA","Copper","square","TAB:C","1","Good","Y","R/L","MT","4","+407-845-220-415+","407-845-220-415","4","2","3","False","False","845","415","<END>","407","845-220-415","False"
"3734.1","M-1457","Mohenjo-daro","Lower Indus","DKG","Copper","square","TAB:C","1","Fair","Y","R/L","MT","4","+407-845-220-415+","407-845-220-415","4","2","3","False","False","845","415","<END>","407","845-220-415","False"
"3847.1","M-769","Mohenjo-daro","Lower Indus","DKG. (S)","Steatite","square","SEAL:S","1","Poor","N","R/L","??","7+?","+520-075-235-220-032-060-000[","520-075-235-220-032-060-000","7","3","4","False","False","235","032","060","075","235-220-032","True"
"3853.1","Ns-5","Nausharo","Lower Indus","--","Steatite","square","SEAL:S","1","Fair","Y","R/L","SP","6","+090-740-220-016-002-820+","090-740-220-016-002-820","6","2","3","False","False","740","016","002","090","740-220-016","False"
"3861.1","Pbm-1","Pabumath","Gujarat/Kutch","--","-","square","SEAL:S","1","Poor","N","R/L","??","6+?","]220-416-220-415-741-000[","220-416-220-415-741-000","6","0","1","True","False","<START>","416","220","<START>","<START>-220-416","True"
"3871.1","-","Rupar","Eastern Headwaters","--","Clay","-","POT:T:g","1","Poor","N","R/L","??","4","+000-590-220-033+","000-590-220-033","4","2","3","False","False","590","033","<END>","000","590-220-033","False"
"3885.1","-","Tello","Mesopotamia","--","-","square","SEAL:S","1","Fair","N","R/L","??","5","+000-220-390-440-384+","000-220-390-440-384","5","1","2","False","False","000","390","440","<START>","000-220-390","False"
"3950.1","H-1084","Harappa","Inter-Riverine","--","Clay","-","POT:T:s","1","Poor","Y","R/L","ZN","2","+220-032+","220-032","2","0","1","True","False","<START>","032","<END>","<START>","<START>-220-032","False"
"3952.1","-","Dholavira","Gujarat/Kutch","Middle Town-","-","-","TAG","1","Poor","Y","L/R","SS","2","+740-220+","740-220","2","1","2","False","True","740","<END>","<END>","<START>","740-220-<END>","False"
"3964.1","H-1103","Harappa","Inter-Riverine","F-","Steatite","cylindrical","TAB:B","1","Poor","N","R/L","??","5","+400-202-000-220-000+","400-202-000-220-000","5","3","4","False","False","000","000","<END>","202","000-220-000","False"
"3970.2","H-1130","Harappa","Inter-Riverine","--","-","rectangular-round","TAB:B","2","Poor","Y","R/L","MT","4","+740-176-220-235+","740-176-220-235","4","2","3","False","False","176","235","<END>","740","176-220-235","False"
"3971.2","H-1131","Harappa","Inter-Riverine","--","-","twisted rectangular","TAB:B","2","Poor","Y","R/L","MT","4","+740-176-220-235+","740-176-220-235","4","2","3","False","False","176","235","<END>","740","176-220-235","False"
"3989.1","M-1788","Mohenjo-daro","Lower Indus","DK-","-","square","SEAL:S","1","Fair","N","R/L","??","5","+000-220-032-002-817+","000-220-032-002-817","5","1","2","False","False","000","032","002","<START>","000-220-032","False"
"3995.1","M-1843","Mohenjo-daro","Lower Indus","DK-","-","square","SEAL:S","1","Fair","Y","R/L","LP","7","+520-220-001-820-220-063-315+","520-220-001-820-220-063-315","7","1","2","False","False","520","001","820","<START>","520-220-001","False"
"4009.1","M-1968","Mohenjo-daro","Lower Indus","DK-","-","-","SEAL:R","1","Poor","?","R/L","UC","2+?","]220-415+","220-415","2","0","1","True","False","<START>","415","<END>","<START>","<START>-220-415","True"
"4018.1","M-1995","Mohenjo-daro","Lower Indus","--","metal","-","SEAL","1","Poor","N","R/L","??","6+?","]000-220-832-002-000-000[","000-220-832-002-000-000","6","1","2","False","False","000","832","002","<START>","000-220-832","True"
"4042.1","M-2109","Mohenjo-daro","Lower Indus","DKB","Ivory","-","ROD","1","Poor","N","R/L","??","4","+400-000-220-415+","400-000-220-415","4","2","3","False","False","000","415","<END>","400","000-220-415","False"
"4044.1","M-2111","Mohenjo-daro","Lower Indus","DK-","Ivory","-","ROD","1","Poor","N","R/L","??","4","+400-000-220-415+","400-000-220-415","4","2","3","False","False","000","415","<END>","400","000-220-415","False"
"4056.2","H-1191","Harappa","Inter-Riverine","F-","-","rectangular","TAB:I","2","Good","Y","R/L","VX","3","+220-700-004+","220-700-004","3","0","1","True","False","<START>","700","004","<START>","<START>-220-700","False"
"4069.1","H-1284","Harappa","Inter-Riverine","--","-","rectangular","TAB:I","2","Good","Y","L/R","MT","3","+520-220-415+","520-220-415","3","1","2","False","False","520","415","<END>","<START>","520-220-415","False"
"4084.1","H-1342","Harappa","Inter-Riverine","F-","-","prism","TAB:I","1","Poor","Y","R/L","SC","3","+090-740-220+","090-740-220","3","2","3","False","True","740","<END>","<END>","090","740-220-<END>","False"
"4108.1","H-1387","Harappa","Inter-Riverine","--","Clay","-","POT:M","1","Poor","Y","NR","ZN","1","+220+","220","1","0","1","True","True","<START>","<END>","<END>","<START>","<START>-220-<END>","False"
"4132.1","H-1486","Harappa","Inter-Riverine","--","Clay","-","POT:T:g","1","Poor","?","-","UC","1+?","]220+","220","1","0","1","True","True","<START>","<END>","<END>","<START>","<START>-220-<END>","True"
"4170.1","-","Dholavira","Gujarat/Kutch","Middle Town-","-","-","TAB:I","1","Good","N","L/R","??","4+?","]000-520-220-032+","000-520-220-032","4","2","3","False","False","520","032","<END>","000","520-220-032","True"
"4191.1","-","Dholavira","Gujarat/Kutch","Middle Town-","-","-","SEAL","1","Poor","N","R/L","??","7+?","]740-760-382/000-740-220-000[","740-760-382-000-740-220-000","7","5","6","False","False","740","000","<END>","000","740-220-000","True"
"4199.1","-","Dholavira","Gujarat/Kutch","--","Steatite","-","SEAL","1","Poor","N","R/L","??","2+?","+220-000[","220-000","2","0","1","True","False","<START>","000","<END>","<START>","<START>-220-000","True"
"4224.1","-","Dholavira","Gujarat/Kutch","Lower Town-","-","square","SEAL:S","1","Poor","Y","R/L","SS","3","+740-235-220+","740-235-220","3","2","3","False","True","235","<END>","<END>","740","235-220-<END>","False"
"4229.1","-","Dholavira","Gujarat/Kutch","East Reservoir-","Steatite","square","SEAL:S","1","Fair","Y","R/L","SC","9","+740-390-590-220-463-240-001-820-060+","740-390-590-220-463-240-001-820-060","9","3","4","False","False","590","463","240","390","590-220-463","False"
"4289.1","-","Dholavira","Gujarat/Kutch","Castle-","Clay","-","TAG","1","Poor","N","R/L","??","5+?","+000-000-000-220-240[","000-000-000-220-240","5","3","4","False","False","000","240","<END>","000","000-220-240","True"
"4298.1","-","Dholavira","Gujarat/Kutch","East ReservoirPromenade to the west of East Reservoir","-","-","TAG","1","Poor","N","R/L","??","4+?","]220-000-002-000[","220-000-002-000","4","0","1","True","False","<START>","000","002","<START>","<START>-220-000","True"
"5227.1","-","Karzakan","Persian Gulf","CemeteryMound 18839","-","circular","SEAL:C","1","?","Y","R/L","SC","4","+220-455-031-091+","220-455-031-091","4","0","1","True","False","<START>","455","031","<START>","<START>-220-455","False"
"5277.1","K-150","Kalibangan","Inter-Riverine","KLB-1-","Steatite","square","SEAL:S","1","Fine","Y","R/L","MT","3","+520-220-006+","520-220-006","3","1","2","False","False","520","006","<END>","<START>","520-220-006","False"
"5309.1","K-189","Kalibangan","Inter-Riverine","KLB-1-","Clay","-","POT:T:g","1","Poor","N","-","??","2+?","]000-220+","000-220","2","1","2","False","True","000","<END>","<END>","<START>","000-220-<END>","True"
"5313.1","K-385","Kalibangan","Inter-Riverine","--","Clay","-","POT:T:g","1","Poor","N","-","??","3+?","]220-150-000+","220-150-000","3","0","1","True","False","<START>","150","000","<START>","<START>-220-150","True"
"5351.1","K-447","Kalibangan","Inter-Riverine","KLB-1-","Clay","-","MISC","1","Fair","Y","NR","ZN","1","+220+","220","1","0","1","True","True","<START>","<END>","<END>","<START>","<START>-220-<END>","False"
"5360.1","Ns-59","Nausharo","Lower Indus","--","Steatite","square","SEAL:S","1","Poor","Y","R/L","SP","5","+520-220-742-060-920+","520-220-742-060-920","5","1","2","False","False","520","742","060","<START>","520-220-742","False"
"5388.1","L-127","Lothal","Gujarat/Kutch","SRG-","Clay","-","TAG:L","1","Poor","Y","R/L","MS","8","+090-740-220-055-001-741-500-705+","090-740-220-055-001-741-500-705","8","2","3","False","False","740","055","001","090","740-220-055","False"
"5397.1","-","Harappa","Inter-Riverine","HP XXX-","Clay","-","POT:T:g","1","Poor","N","-","??","3+?","]000-000-220+","000-000-220","3","2","3","False","True","000","<END>","<END>","000","000-220-<END>","True"
"5418.1","-","Guddal A","Inter-Riverine","--","Clay","-","POT:T:g","1","Fair","?","-","UC","1+?","]220[","220","1","0","1","True","True","<START>","<END>","<END>","<START>","<START>-220-<END>","True"
"5452.1","-","Kanmer","Gujarat/Kutch","--","-","-","POT:T:g","1","Poor","Y","NR","ZN","1","+220+","220","1","0","1","True","True","<START>","<END>","<END>","<START>","<START>-220-<END>","False"
"5456.1","-","Tarkhanewala-dera","Inter-Riverine","--","Clay","square","TAG","1","Poor","Y","R/L","MT","4","+520-235-220-032+","520-235-220-032","4","2","3","False","False","235","032","<END>","520","235-220-032","False"
"5562.1","-","Rakhigarhi","Eastern Headwaters","--","-","-","TAB:I","1","Poor","N","-","??","2+?","]000-220+","000-220","2","1","2","False","True","000","<END>","<END>","<START>","000-220-<END>","True"
"5567.1","-","Banawali","Eastern Headwaters","--","Steatite","square","SEAL:S","1","Poor","N","L/R","??","6+?","]000-220-000-368-220-031+","000-220-000-368-220-031","6","1","2","False","False","000","000","368","<START>","000-220-000","True"
