"id","cisi","type","site","short_side_index","sides","direction","companion","order","short_text","token_string","context_class","side_relation","longer_row_count","longer_side_indexes","longer_texts","longer_tokens","has_long_400","has_long_740","has_long_176","has_long_240","has_long_031","has_long_001","has_long_140","has_long_368","has_long_900","has_sequence_400740176","has_sequence_740031001140","has_sequence_368900","group_signature","interpretation_status"
"229.2","H-1312","TAB:I","Harappa","2","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_after_all_longer","1","1","+740-031-904-001-032+","001;031;032;740;904","false","true","false","false","true","true","false","false","false","false","false","false","1:+740-031-904-001-032+|2:+700-032+","context_orientation_audit_only_no_reading"
"4081.2","H-1313","TAB:I","Harappa","2","2","R/L","032","700_first","+700-032+","700;032","single_short_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+740-840-000+|2:+700-032+","context_orientation_audit_only_no_reading"
"255.1","H-1319","TAB:I","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-032+|2:+400-678+","context_orientation_audit_only_no_reading"
"4072.2","H-1320","TAB:I","Harappa","2","2","R/L","032","700_first","+700-032+","700;032","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+400-678+|2:+700-032+","context_orientation_audit_only_no_reading"
"317.2","H-1321","TAB:B","Harappa","2","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_after_all_longer","1","1","+400-226-032+","032;226;400","true","false","false","false","false","false","false","false","false","false","false","false","1:+400-226-032+|2:+700-032+","context_orientation_audit_only_no_reading"
"282.1","H-1330","TAB:I","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-032+|2:+520-220+","context_orientation_audit_only_no_reading"
"4085.2","H-1344","TAB:I","Harappa","2","2","R/L","033","700_first","+700-033+","700;033","single_longer_text","short_after_all_longer","1","1","+400-740-176+","176;400;740","true","true","true","false","false","false","false","false","false","true","false","false","1:+400-740-176+|2:+700-033+","context_orientation_audit_only_no_reading"
"4086.2","H-1345","TAB:I","Harappa","2","2","R/L","033","700_first","+700-033+","700;033","single_longer_text","short_after_all_longer","1","1","+400-740-176+","176;400;740","true","true","true","false","false","false","false","false","false","true","false","false","1:+400-740-176+|2:+700-033+","context_orientation_audit_only_no_reading"
"4087.2","H-1346","TAB:I","Harappa","2","2","R/L","033","700_first","+700-033+","700;033","single_longer_text","short_after_all_longer","1","1","+400-740-176+","176;400;740","true","true","true","false","false","false","false","false","false","true","false","false","1:+400-740-176+|2:+700-033+","context_orientation_audit_only_no_reading"
"4088.2","H-1347","TAB:I","Harappa","2","2","R/L","033","700_first","+700-033+","700;033","single_longer_text","short_after_all_longer","1","1","+400-740-176+","176;400;740","true","true","true","false","false","false","false","false","false","true","false","false","1:+400-740-176+|2:+700-033+","context_orientation_audit_only_no_reading"
"4089.2","H-1348","TAB:I","Harappa","2","2","R/L","033","700_first","+700-033+","700;033","single_short_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:]740-176+|2:+700-033+","context_orientation_audit_only_no_reading"
"222.3","H-1354","TAB:I","Harappa","3","3","R/L","034","700_first","+700-034+","700;034","multiple_longer_texts","short_after_all_longer","2","1;2","+824-032-578-415+|+740-714-840-799+","032;415;578;714;740;799;824;840","false","true","false","false","false","false","false","false","false","false","false","false","1:+824-032-578-415+|2:+740-714-840-799+|3:+700-034+","context_orientation_audit_only_no_reading"
"758.2","H-1768","TAB:B","Harappa","2","2","R/L","033","700_first","+700-033+","700;033","single_short_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+144+|2:+700-033+","context_orientation_audit_only_no_reading"
"371.1","H-1771","TAB:B","Harappa","1","2","L/R","032","700_first","+700-032+","700;032","single_longer_text","short_before_all_longer","1","2","+740-031-001-140+","001;031;140;740","false","true","false","false","true","true","true","false","false","false","true","false","1:+700-032+|2:+740-031-001-140+","context_orientation_audit_only_no_reading"
"400.1","H-1772","TAB:B","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_before_all_longer","1","2","+740-031-001-140+","001;031;140;740","false","true","false","false","true","true","true","false","false","false","true","false","1:+700-032+|2:+740-031-001-140+","context_orientation_audit_only_no_reading"
"383.1","H-1773","TAB:B","Harappa","1","2","L/R","032","700_first","+700-032+","700;032","single_longer_text","short_before_all_longer","1","2","+740-031-001-140+","001;031;140;740","false","true","false","false","true","true","true","false","false","false","true","false","1:+700-032+|2:+740-031-001-140+","context_orientation_audit_only_no_reading"
"1021.2","H-1774","TAB:B","Harappa","2","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_after_all_longer","1","1","+400-740-335-482-175+","175;335;400;482;740","true","true","false","false","false","false","false","false","false","false","false","false","1:+400-740-335-482-175+|2:+700-032+","context_orientation_audit_only_no_reading"
"570.1","H-1797","TAB:B","Harappa","1","2","L/R","032","700_last","+032-700+","032;700","single_longer_text","short_before_all_longer","1","2","+740-690-435-255-055+","055;255;435;690;740","false","true","false","false","false","false","false","false","false","false","false","false","1:+032-700+|2:+740-690-435-255-055+","context_orientation_audit_only_no_reading"
"477.1","H-1804","TAB:B","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","single_short_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-032+|2:+000-591+","context_orientation_audit_only_no_reading"
"624.1","H-1817","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+400-525-554+","400;525;554","true","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+400-525-554+","context_orientation_audit_only_no_reading"
"550.1","H-1822","TAB:B","Harappa","1","2","R/L","033","700_first","+700-033+","700;033","single_longer_text","short_before_all_longer","1","2","+400-740-176-519+","176;400;519;740","true","true","true","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+400-740-176-519+","context_orientation_audit_only_no_reading"
"649.1","H-1823","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+400-740-798-365-415-001+","001;365;400;415;740;798","true","true","false","false","false","true","false","false","false","false","false","false","1:+700-034+|2:+400-740-798-365-415-001+","context_orientation_audit_only_no_reading"
"646.1","H-1824","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+740-176-031-060-201+","031;060;176;201;740","false","true","true","false","true","false","false","false","false","false","false","false","1:+700-034+|2:+740-176-031-060-201+","context_orientation_audit_only_no_reading"
"467.1","H-1825","TAB:B","Harappa","1","2","L/R","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+740-176-220+","176;220;740","false","true","true","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+740-176-220+","context_orientation_audit_only_no_reading"
"895.2","H-1828","TAB:B","Harappa","2","2","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+156-176+|2:+700-034+","context_orientation_audit_only_no_reading"
"890.2","H-1829","TAB:B","Harappa","2","2","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+156-176+|2:+700-034+","context_orientation_audit_only_no_reading"
"773.1","H-1830","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+156-176+","context_orientation_audit_only_no_reading"
"772.1","H-1831","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+156-176+","context_orientation_audit_only_no_reading"
"415.1","H-1832","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+400-297-352-892-590-740-176+","176;297;352;400;590;740;892","true","true","true","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+400-297-352-892-590-740-176+","context_orientation_audit_only_no_reading"
"497.1","H-1836","TAB:B","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","single_short_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-032+|2:+400-740-000-792+","context_orientation_audit_only_no_reading"
"593.1","H-1839","TAB:B","Harappa","1","2","R/L","033","700_first","+700-033+","700;033","single_longer_text","short_before_all_longer","1","2","+740-100-175-630-705+","100;175;630;705;740","false","true","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+740-100-175-630-705+","context_orientation_audit_only_no_reading"
"652.1","H-1841","TAB:B","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_before_all_longer","1","2","+740-540-204-255+","204;255;540;740","false","true","false","false","false","false","false","false","false","false","false","false","1:+700-032+|2:+740-540-204-255+","context_orientation_audit_only_no_reading"
"631.1","H-1842","TAB:B","Harappa","1","2","R/L","033","700_last","+033-700+","033;700","single_longer_text","short_before_all_longer","1","2","+740-690-435-176-233-803+","176;233;435;690;740;803","false","true","true","false","false","false","false","false","false","false","false","false","1:+033-700+|2:+740-690-435-176-233-803+","context_orientation_audit_only_no_reading"
"780.1","H-1844","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+400-154-690+","154;400;690","true","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+400-154-690+","context_orientation_audit_only_no_reading"
"424.1","H-1845","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+740-642-240-060-692+","060;240;642;692;740","false","true","false","true","false","false","false","false","false","false","false","false","1:+700-034+|2:+740-642-240-060-692+","context_orientation_audit_only_no_reading"
"686.1","H-1846","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+740-603-240-060-692+","060;240;603;692;740","false","true","false","true","false","false","false","false","false","false","false","false","1:+700-034+|2:+740-603-240-060-692+","context_orientation_audit_only_no_reading"
"480.1","H-1850","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+400-740-760-382+","382;400;740;760","true","true","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+400-740-760-382+","context_orientation_audit_only_no_reading"
"1024.1","H-1851","TAB:B","Harappa","1","2","R/L","033","700_last","+033-700+","033;700","single_longer_text","short_before_all_longer","1","2","+740-803-892-031-002-861+","002;031;740;803;861;892","false","true","false","false","true","false","false","false","false","false","false","false","1:+033-700+|2:+740-803-892-031-002-861+","context_orientation_audit_only_no_reading"
"386.1","H-1853","TAB:B","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_before_all_longer","1","2","+400-617-829+","400;617;829","true","false","false","false","false","false","false","false","false","false","false","false","1:+700-032+|2:+400-617-829+","context_orientation_audit_only_no_reading"
"427.1","H-1854","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+400-740-717+","400;717;740","true","true","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+400-740-717+","context_orientation_audit_only_no_reading"
"557.1","H-1855","TAB:B","Harappa","1","2","R/L","032","700_last","+032-700+","032;700","single_longer_text","short_before_all_longer","1","2","+400-153-118+","118;153;400","true","false","false","false","false","false","false","false","false","false","false","false","1:+032-700+|2:+400-153-118+","context_orientation_audit_only_no_reading"
"392.1","H-1858","TAB:B","Harappa","1","2","R/L","033","700_last","+033-700+","033;700","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+033-700+|2:+400-137+","context_orientation_audit_only_no_reading"
"598.1","H-1859","TAB:B","Harappa","1","2","R/L","033","700_last","+033-700+","033;700","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+033-700+|2:+400-137+","context_orientation_audit_only_no_reading"
"637.1","H-1860","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+400-097+","context_orientation_audit_only_no_reading"
"774.1","H-1861","TAB:B","Harappa","1","2","R/L","033","700_first","+700-033+","700;033","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+368-091+","context_orientation_audit_only_no_reading"
"599.1","H-1864","TAB:B","Harappa","1","2","R/L","032","700_last","+032-700+","032;700","single_longer_text","short_before_all_longer","1","2","+740-142-062-002-817+","002;062;142;740;817","false","true","false","false","false","false","false","false","false","false","false","false","1:+032-700+|2:+740-142-062-002-817+","context_orientation_audit_only_no_reading"
"411.1","H-1865","TAB:B","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","single_short_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-032+|2:+740-702-061-002-000+","context_orientation_audit_only_no_reading"
"506.1","H-1867","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+151-740-221+","151;221;740","false","true","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+151-740-221+","context_orientation_audit_only_no_reading"
"509.1","H-1868","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+151-740-222+","151;222;740","false","true","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+151-740-222+","context_orientation_audit_only_no_reading"
"508.1","H-1869","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+151-740-222+","151;222;740","false","true","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+151-740-222+","context_orientation_audit_only_no_reading"
"901.1","H-1870","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+158-221+","context_orientation_audit_only_no_reading"
"784.1","H-1871","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+151-740-235+","151;235;740","false","true","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+151-740-235+","context_orientation_audit_only_no_reading"
"751.1","H-1872","TAB:B","Harappa","1","2","R/L","033","700_first","+700-033+","700;033","single_longer_text","short_before_all_longer","1","2","+400-236-220+","220;236;400","true","false","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+400-236-220+","context_orientation_audit_only_no_reading"
"560.1","H-1873","TAB:B","Harappa","1","2","R/L","033","700_first","+700-033+","700;033","single_longer_text","short_before_all_longer","1","2","+400-236-233+","233;236;400","true","false","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+400-236-233+","context_orientation_audit_only_no_reading"
"388.1","H-1874","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_short_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+002-220-455-000+","context_orientation_audit_only_no_reading"
"468.1","H-1876","TAB:B","Harappa","1","2","R/L","034","700_last","+034-700+","034;700","single_longer_text","short_before_all_longer","1","2","+400-775-516+","400;516;775","true","false","false","false","false","false","false","false","false","false","false","false","1:+034-700+|2:+400-775-516+","context_orientation_audit_only_no_reading"
"396.1","H-1877","TAB:B","Harappa","1","2","R/L","034","700_last","+034-700+","034;700","single_longer_text","short_before_all_longer","1","2","+400-775-516+","400;516;775","true","false","false","false","false","false","false","false","false","false","false","false","1:+034-700+|2:+400-775-516+","context_orientation_audit_only_no_reading"
"831.1","H-1880","TAB:B","Harappa","1","2","R/L","034","700_last","+034-700+","034;700","single_longer_text","short_before_all_longer","1","2","+520-033-033+","033;520","false","false","false","false","false","false","false","false","false","false","false","false","1:+034-700+|2:+520-033-033+","context_orientation_audit_only_no_reading"
"930.1","H-1883","TAB:B","Harappa","1","2","R/L","033","700_first","+700-033+","700;033","single_longer_text","short_before_all_longer","1","2","+740-790-032+","032;740;790","false","true","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+740-790-032+","context_orientation_audit_only_no_reading"
"382.1","H-1894","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+400-740-061-140+","061;140;400;740","true","true","false","false","false","false","true","false","false","false","false","false","1:+700-034+|2:+400-740-061-140+","context_orientation_audit_only_no_reading"
"406.1","H-1895","TAB:B","Harappa","1","2","L/R","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+400-740-100-240+","100;240;400;740","true","true","false","true","false","false","false","false","false","false","false","false","1:+700-034+|2:+400-740-100-240+","context_orientation_audit_only_no_reading"
"863.1","H-1896","TAB:B","Harappa","1","2","R/L","033","700_first","+700-033+","700;033","single_longer_text","short_before_all_longer","1","2","+400-892-831+","400;831;892","true","false","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+400-892-831+","context_orientation_audit_only_no_reading"
"410.1","H-1897","TAB:B","Harappa","1","2","R/L","033","700_last","+033-700+","033;700","single_longer_text","short_before_all_longer","1","2","+400-740-904-240+","240;400;740;904","true","true","false","true","false","false","false","false","false","false","false","false","1:+033-700+|2:+400-740-904-240+","context_orientation_audit_only_no_reading"
"419.1","H-1898","TAB:B","Harappa","1","2","R/L","033","700_first","+700-033+","700;033","single_longer_text","short_before_all_longer","1","2","+400-368-741+","368;400;741","true","false","false","false","false","false","false","true","false","false","false","false","1:+700-033+|2:+400-368-741+","context_orientation_audit_only_no_reading"
"922.1","H-1902","TAB:B","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_before_all_longer","1","2","+158-003-494+","003;158;494","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-032+|2:+158-003-494+","context_orientation_audit_only_no_reading"
"675.1","H-1903","TAB:B","Harappa","1","2","R/L","033","700_last","+033-700+","033;700","single_longer_text","short_before_all_longer","1","2","+740-923-235+","235;740;923","false","true","false","false","false","false","false","false","false","false","false","false","1:+033-700+|2:+740-923-235+","context_orientation_audit_only_no_reading"
"433.2","H-1905","TAB:B","Harappa","2","2","R/L","033","700_first","+700-033+","700;033","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+740-843+|2:+700-033+","context_orientation_audit_only_no_reading"
"554.1","H-1906","TAB:B","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_before_all_longer","1","2","+400-090-740-400-090+","090;400;740","true","true","false","false","false","false","false","false","false","false","false","false","1:+700-032+|2:+400-090-740-400-090+","context_orientation_audit_only_no_reading"
"743.2","H-1907","TAB:B","Harappa","2","2","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+520-240+|2:+700-034+","context_orientation_audit_only_no_reading"
"515.1","H-1908","TAB:B","Harappa","1","2","R/L","033","700_first","+700-033+","700;033","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+520-240+","context_orientation_audit_only_no_reading"
"453.1","H-1909","TAB:B","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_before_all_longer","1","2","+740-817-491+","491;740;817","false","true","false","false","false","false","false","false","false","false","false","false","1:+700-032+|2:+740-817-491+","context_orientation_audit_only_no_reading"
"437.1","H-1912","TAB:B","Harappa","1","2","L/R","033","700_last","+033-700+","033;700","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+033-700+|2:+520-240+","context_orientation_audit_only_no_reading"
"414.1","H-1915","TAB:B","Harappa","1","2","R/L","033","700_first","+700-033+","700;033","single_longer_text","short_before_all_longer","1","2","+032-920-491+","032;491;920","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+032-920-491+","context_orientation_audit_only_no_reading"
"569.1","H-1922","TAB:B","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_before_all_longer","1","2","+400-740-920-320-233-240-798+","233;240;320;400;740;798;920","true","true","false","true","false","false","false","false","false","false","false","false","1:+700-032+|2:+400-740-920-320-233-240-798+","context_orientation_audit_only_no_reading"
"567.1","H-1923","TAB:B","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_before_all_longer","1","2","+400-740-032-840+","032;400;740;840","true","true","false","false","false","false","false","false","false","false","false","false","1:+700-032+|2:+400-740-032-840+","context_orientation_audit_only_no_reading"
"373.1","H-1924","TAB:B","Harappa","1","2","R/L","033","700_last","+033-700+","033;700","single_longer_text","short_before_all_longer","1","2","+550-003-435+","003;435;550","false","false","false","false","false","false","false","false","false","false","false","false","1:+033-700+|2:+550-003-435+","context_orientation_audit_only_no_reading"
"921.1","H-1929","TAB:B","Harappa","1","2","R/L","033","700_first","+700-033+","700;033","single_longer_text","short_before_all_longer","1","2","+400-740-061-140+","061;140;400;740","true","true","false","false","false","false","true","false","false","false","false","false","1:+700-033+|2:+400-740-061-140+","context_orientation_audit_only_no_reading"
"548.1","H-1931","TAB:B","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_before_all_longer","1","2","+400-740-176-791+","176;400;740;791","true","true","true","false","false","false","false","false","false","false","false","false","1:+700-032+|2:+400-740-176-791+","context_orientation_audit_only_no_reading"
"504.1","H-1932","TAB:B","Harappa","1","2","R/L","032","700_last","+032-700+","032;700","single_short_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+032-700+|2:+400-740-000-832-000+","context_orientation_audit_only_no_reading"
"917.1","H-1933","TAB:B","Harappa","1","2","R/L","033","700_first","+700-033+","700;033","single_longer_text","short_before_all_longer","1","2","+400-520-400-352+","352;400;520","true","false","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+400-520-400-352+","context_orientation_audit_only_no_reading"
"765.1","H-1936","TAB:B","Harappa","1","2","L/R","032","700_first","+700-032+","700;032","single_longer_text","short_before_all_longer","1","2","+511-032-142+","032;142;511","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-032+|2:+511-032-142+","context_orientation_audit_only_no_reading"
"938.1","H-1937","TAB:B","Harappa","1","2","R/L","034","700_last","+034-700+","034;700","single_longer_text","short_before_all_longer","1","2","+740-690-435-255+","255;435;690;740","false","true","false","false","false","false","false","false","false","false","false","false","1:+034-700+|2:+740-690-435-255+","context_orientation_audit_only_no_reading"
"516.1","H-1938","TAB:B","Harappa","1","2","R/L","033","700_last","+033-700+","033;700","single_longer_text","short_before_all_longer","1","2","+740-690-435-255+","255;435;690;740","false","true","false","false","false","false","false","false","false","false","false","false","1:+033-700+|2:+740-690-435-255+","context_orientation_audit_only_no_reading"
"458.1","H-1940","TAB:B","Harappa","1","2","L/R","033","700_first","+700-033+","700;033","single_longer_text","short_before_all_longer","1","2","+400-740-067-100+","067;100;400;740","true","true","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+400-740-067-100+","context_orientation_audit_only_no_reading"
"927.1","H-1941","TAB:B","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_before_all_longer","1","2","+400-236-220+","220;236;400","true","false","false","false","false","false","false","false","false","false","false","false","1:+700-032+|2:+400-236-220+","context_orientation_audit_only_no_reading"
"409.1","H-1942","TAB:B","Harappa","1","2","R/L","032","700_last","+032-700+","032;700","single_longer_text","short_before_all_longer","1","2","+405-035-002-861+","002;035;405;861","false","false","false","false","false","false","false","false","false","false","false","false","1:+032-700+|2:+405-035-002-861+","context_orientation_audit_only_no_reading"
"422.1","H-1943","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+740-384-031+","031;384;740","false","true","false","false","true","false","false","false","false","false","false","false","1:+700-034+|2:+740-384-031+","context_orientation_audit_only_no_reading"
"923.1","H-1945","TAB:B","Harappa","1","2","R/L","032","700_last","+032-700+","032;700","single_longer_text","short_before_all_longer","1","2","+400-740-388-717-705+","388;400;705;717;740","true","true","false","false","false","false","false","false","false","false","false","false","1:+032-700+|2:+400-740-388-717-705+","context_orientation_audit_only_no_reading"
"755.1","H-1947","TAB:B","Harappa","1","3","R/L","033","700_first","+700-033+","700;033","single_short_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+740-000-031+|3:+740-630-000+","context_orientation_audit_only_no_reading"
"393.1","H-1981","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_short_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+000-004-745-590+","context_orientation_audit_only_no_reading"
"690.1","H-1982","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_short_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+390-000-742-000+","context_orientation_audit_only_no_reading"
"394.1","H-1987","TAB:B","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+390-004-455-371-741-590+","004;371;390;455;590;741","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+390-004-455-371-741-590+","context_orientation_audit_only_no_reading"
"744.1","H-1993","TAB:B","Harappa","1","2","R/L","033","700_first","+700-033+","700;033","single_short_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+740-000-220-004-002-390-095+","context_orientation_audit_only_no_reading"
"869.1","H-1995","TAB:B","Harappa","1","2","R/L","033","700_first","+700-033+","700;033","single_longer_text","short_before_all_longer","1","2","+400-151-142+","142;151;400","true","false","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+400-151-142+","context_orientation_audit_only_no_reading"
"862.1","H-2070","TAB:I","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+400-740-817-276+","276;400;740;817","true","true","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+400-740-817-276+","context_orientation_audit_only_no_reading"
"476.1","H-2094","TAB:I","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+002-861-416+","002;416;861","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+002-861-416+","context_orientation_audit_only_no_reading"
"518.1","H-2095","TAB:I","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+002-861-416+","002;416;861","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+002-861-416+","context_orientation_audit_only_no_reading"
"665.1","H-2096","TAB:I","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+002-861-416+","002;416;861","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+002-861-416+","context_orientation_audit_only_no_reading"
"488.1","H-2097","TAB:I","Harappa","1","2","R/L","034","700_last","+034-700+","034;700","single_longer_text","short_before_all_longer","1","2","+002-861-416+","002;416;861","false","false","false","false","false","false","false","false","false","false","false","false","1:+034-700+|2:+002-861-416+","context_orientation_audit_only_no_reading"
