"id","cisi","prev","next","frame","site","type","text","companion_text","companion_class"
"3871.1","-","590","033","590-220-033","Rupar","POT:T:g","+000-590-220-033+","]705-000[","one_sign_or_contains_110"
"3871.1","-","590","033","590-220-033","Rupar","POT:T:g","+000-590-220-033+","+000-176-142+","one_sign_or_contains_110"
"3871.1","-","590","033","590-220-033","Rupar","POT:T:g","+000-590-220-033+","+740-154-017-060-130-035-171+","one_sign_or_contains_110"
"3871.1","-","590","033","590-220-033","Rupar","POT:T:g","+000-590-220-033+","+407-032-520-095-585-017-231+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+220-000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+740-235+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+405-844-032-840-002-861+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+520-001+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000-000-000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+390-003-003+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+006+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+236-002-820+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+740-760-000-742-013/742-552+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+151-892-032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+156-019+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+093-808+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+244-165/740-879-220-416-803-002-861+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+520-460-495+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+740-416-002-861+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+520-460+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+154-388-717-705+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+590-407-790-032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+390-016-002-861+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+617-142+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+520-033-706-233+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+740-100-407-590+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+520-033[","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+090-740-000[","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+740-000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000-400-350-031-002-817+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+798-821-031-645-850-820-388-611-820+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+317-817-000-090+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","]090-001-350-716+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+240-220+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+740-760-445+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+220-032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","]615-715+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+390-371+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+390-371+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","]390-390[","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","]740+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+400-740-900[","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+236-140-893-861+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+617-117+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+031-463-000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","]000-055-033-033+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000-000-033+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+415-000-160+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+692+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+740-000-892+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+700-033+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000-000-000-000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+400-740-100-176-000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000-000-002-257-550+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+804-740-219+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+700-033+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+740-031-904-001-032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+700-031-000-032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+868-705-590+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+400-156-435-255+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+776-495+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","]740-000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+060-550+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+156-384-031-400+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+700-033+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+400-740-176+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+400-740-176+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000-700+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+154-435-255+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+700-034+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+700-000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+390+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+740-904-240-002-817+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+700-032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+740-840[","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","]000-033+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+740-000-828+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+740-407-590-690-436-255-920-318-220-415-803+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+400-740-000-000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000-000-000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+740-048-741-851+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+700-033-711-335-575-413+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+700-033+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000-220+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+740-785-004+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+740-904-240+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+033-700+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+090-740-103-741-066+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000-740+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","]155-033+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+700+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+034+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+550+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","]705+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+033+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+740-066-090-400[","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+001+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+001+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+002+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+002+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+004+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+003+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+033+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+002+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+002+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+031+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+031+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+004+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+033+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+031-999-032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+002+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+031+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+033+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+004+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+003-000[","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+003/003+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+698+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+400-520-000[","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","]556+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+700+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+031+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+400-740-000[","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+413+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000-700/700-000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+031+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+033+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000-000-014+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+002+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+034-000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+063-700-176-000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+111-033+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000-480-003-064-002-003-861+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+220+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+158-000-470+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032-000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+034-705+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+390-000[","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+033+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+520-235+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+700+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","]645-032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","]740-000-000-002-575-000[","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+002-861-416+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+700-034+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+700-000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+033+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+034+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+003+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+033-700+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+740-175-415-033-001+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+740-176+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000-700+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+033+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+413-031+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000-740+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","]400[","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","]000-700-033+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000-400+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+090+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000-000-000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+034+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+400-740-017-503+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+090-740-792+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+700-034+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+390[","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+390-000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+033+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+033-000-000-000[","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+840+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+700+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+001+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000-690+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+740-032-000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","]000-630[","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+390-004-002-817+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+002-002+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+033+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000-740+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032/032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000-698+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+002+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+031-697+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+004+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+002+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+002+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+698+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+000/034+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+003+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+003+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+220+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+004+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+032+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+001+","one_sign_or_contains_110"
"3885.1","-","000","390","000-220-390","Tello","SEAL:S","+000-220-390-440-384+","+002-000+","one_sign_or_contains_110"
