"dataset","category","tail_class","y_after_002","y_terminal","post_y_string","next002","core_tail_861_820_817","core_terminal_tail","terminal","before_pair","prev2","prev1","next1","next2","after_pair","tail_string","tail_after_032","text","occurrence_index","row_count","id","ids","cisi","cisis","site","sites","type","types","material","materials","has_slash"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","142-597","142","597","905","<END>","905-<END>","905","1","+000-142-597-032-905+","3","1",,"4028.1",,"M-2049",,"Mohenjo-daro",,"TAB:C",,"Copper","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","142-597","142","597","905","<END>","905-<END>","905","1","+617-142-597-032-905+","3","6",,"3045.1;3046.1;3778.1;3780.1;3781.1;3782.2",,"M-1528;M-1530;M-1531;M-1532;M-575;M-576",,"Mohenjo-daro",,"TAB:C",,"Copper","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","142-597","142","597","905","407","905-407","905-407-004-002-365-460-495","7","+617-142-597-032-905/407-004-002-365-460-495+","3","1",,"3047.1",,"M-577",,"Mohenjo-daro",,"TAB:C",,"Copper","true"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","151-690","151","690","031","<END>","031-<END>","031","1","+151-690/032-031+","2","1",,"88.1",,"C-77",,"Chanhu-daro",,"SEAL:S",,"Steatite","true"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","151-892","151","892","<END>","<END>","<END>","<END>","0","+151-892-032+","2","1",,"127.1",,"-",,"Dholavira",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","156-140","156","140","<END>","<END>","<END>","<END>","0","+400-156-140-032+","3","1",,"264.1",,"H-1287",,"Harappa",,"TAB:I",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","171-031","171","031","171","<END>","171-<END>","171","1","+000-000-171-031-032-171+","4","1",,"2844.3",,"M-326",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","193-384","193","384","920","140","920-140","920-140-902","3","+920-706-193-384-032-920-140-902+","4","1",,"1066.1",,"H-5",,"Harappa",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","232-000","232","000","<END>","<END>","<END>","<END>","0","+232-000-032+","2","1",,"3391.1",,"M-999",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","233-226","233","226","001","223","001-223","001-223-575","3","+233-226-032-001-223-575+","2","1",,"2135.1",,"L-219",,"Lothal",,"TAG",,"Clay","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","235-168","235","168","<END>","<END>","<END>","<END>","0","+740-388-807-033-706-233-235-168-032+","8","1",,"3114.1",,"M-675",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","240-031","240","031","171","<END>","171-<END>","171","1","+400-740-636-240-031-032-171+","5","3",,"1323.2;1787.2;1864.2",,"H-301;H-905;H-988",,"Harappa",,"TAB:I",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","240-031","240","031","171","<END>","171-<END>","171","1","+740-630-240-031-032-171+","4","1",,"405.2",,"H-2192",,"Harappa",,"TAB:I",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","270-633","270","633","<END>","<END>","<END>","<END>","0","+520-033-705-220-032/231-072-002-270-633-032+","10","1",,"3529.1",,"M-1169",,"Mohenjo-daro",,"SEAL:S",,"Steatite","true"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","292-590","292","590","901","620","901-620","901-620","2","+127-381-292-590-032-901-620+","4","1",,"3621.1",,"M-1316",,"Mohenjo-daro",,"SEAL:R",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","298-460","298","460","<END>","<END>","<END>","<END>","0","+740-798-231-002-298-460-032+","6","1",,"3119.1",,"M-683",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","300-350","300","350","190","<END>","190-<END>","190","1","+527-550-240-220-032-002-300-350-032-190+","8","1",,"2577.1",,"M-49",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","302-840","302","840","<END>","<END>","<END>","<END>","0","+617-831-013-302-840-032+","5","1",,"2573.1",,"M-45",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","350-590","350","590","900","853","900-853","900-853","2","+298-350-590-032-900-853+","3","1",,"2720.1",,"M-195",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","350-761","350","761","060","572","060-572","060-572","2","+298-350-761-032-060-572+","3","1",,"2390.1",,"M-1707",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_002_core_tail","861","True","<END>","True","True","True","False","362-692","362","692","002","861","002-861","002-861","2","+350-001-740-362-692-032-002-861+","5","1",,"2549.1",,"M-21",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","368-632","368","632","<END>","<END>","<END>","<END>","0","+520-070-495-240-060-297-368-632-032+","8","1",,"5218.1",,"-",,"Gola Dhoro (Bagasra)",,"SEAL:S",,"-","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","390-590","390","590","<END>","<END>","<END>","<END>","0","+740-205-032-002-390-590-032+","6","1",,"3335.1",,"-",,"Unknown",,"SEAL:S",,"-","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","390-590","390","590","<END>","<END>","<END>","<END>","0","+740-440-220-032-741-390-590-032+","7","1",,"3169.1",,"M-746",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","390-590","390","590","060","201","060-201","060-201","2","+740-390-590-032-060-201+","3","1",,"2448.1",,"M-1739",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","390-590","390","590","741","527","741-527","741-527","2","+740-390-590-032-741-527+","3","1",,"3359.1",,"M-965",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","400-226","400","226","<END>","<END>","<END>","<END>","0","+400-226-032+","2","1",,"317.1",,"H-1321",,"Harappa",,"TAB:B",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","400-740","400","740","<END>","<END>","<END>","<END>","0","+400-740-032+","2","1",,"5389.1",,"H-2585",,"Harappa",,"TAB:I",,"-","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","400-740","400","740","000","<END>","000-<END>","000","1","+400-740-032-000+","2","1",,"1798.2",,"H-918",,"Harappa",,"TAB:I",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","400-740","400","740","014","<END>","014-<END>","014","1","+400-740-032-014+","2","1",,"640.2",,"H-2108",,"Harappa",,"TAB:I",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","400-740","400","740","015","<END>","015-<END>","015","1","+400-740-032-015+","2","1",,"490.2",,"H-2184",,"Harappa",,"TAB:I",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","400-740","400","740","025","<END>","025-<END>","025","1","+400-740-032-025+","2","1",,"638.2",,"H-2209",,"Harappa",,"TAB:I",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","400-740","400","740","027","<END>","027-<END>","027","1","+400-740-032-027+","2","5",,"1325.1;1797.2;549.2;630.2;659.2",,"H-2204;H-2207;H-2208;H-303;H-917",,"Harappa",,"TAB:I",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","400-740","400","740","028","<END>","028-<END>","028","1","+400-740-032-028+","2","3",,"1344.1;1844.1;544.2",,"H-2115;H-322;H-967",,"Harappa",,"TAB:I",,"-;Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","400-740","400","740","059","<END>","059-<END>","059","1","+400-740-032-059+","2","1",,"1796.1",,"H-916",,"Harappa",,"TAB:I",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","400-740","400","740","060","013","060-013","060-013","2","+400-740-032-060-013+","2","1",,"1370.1",,"H-351",,"Harappa",,"TAB:I",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","400-740","400","740","840","<END>","840-<END>","840","1","+400-740-032-840+","2","1",,"567.2",,"H-1923",,"Harappa",,"TAB:B",,"Faience","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","400-854","400","854","<END>","<END>","<END>","<END>","0","+400-854-032+","2","1",,"679.2",,"H-2217",,"Harappa",,"TAB:I",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","405-590","405","590","900","003","900-003","900-003-806-235-220-032-002-690-921","9","+740-405-590-032-900-003-806-235-220-032-002-690-921+","3","1",,"1020.1",,"H-1657",,"Harappa",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","405-690","405","690","<END>","<END>","<END>","<END>","0","+405-690-032+","2","1",,"1102.1",,"H-43",,"Harappa",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","405-844","405","844","840","002","840-002","840-002-861","3","+405-844-032-840-002-861+","2","1",,"18.1",,"-",,"Bakkar Buthi",,"POT:T:g",,"Clay","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","407-071","407","071","<END>","<END>","<END>","<END>","0","+407-071-032+","2","2",,"2998.1;2999.1",,"M-523;M-524",,"Mohenjo-daro",,"TAB:C",,"Copper","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","407-790","407","790","<END>","<END>","<END>","<END>","0","+407-790-032+","2","1",,"426.1",,"H-1714",,"Harappa",,"SEAL:R",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","407-790","407","790","<END>","<END>","<END>","<END>","0","+590-407-790-032+","3","1",,"135.1",,"-",,"Dholavira",,"SEAL:R",,"Clay","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_002_core_tail","820","False","000","True","True","False","False","415-070","415","070","002","820","002-820","002-820-000","3","+740-100-415-070-032-002-820-000+","4","1",,"3422.1",,"M-1045",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","420-125","420","125","820","920","820-920","820-920-140","3","+400-595-420-125-032-820-920-140+","4","1",,"2852.1",,"M-356",,"Mohenjo-daro",,"SEAL:R",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","440-390","440","390","368","390","368-390","368-390-790","3","+440-390-032/368-390-790+","2","1",,"109.1",,"C-22",,"Chanhu-daro",,"SEAL:S",,"Steatite","true"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","455-420","455","420","<END>","<END>","<END>","<END>","0","+740-061-002-455-420-032+","5","1",,"513.1",,"H-1671",,"Harappa",,"SEAL:S",,"-","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","480-388","480","388","<END>","<END>","<END>","<END>","0","+001-480-388-032+","3","1",,"814.1",,"H-2134",,"Harappa",,"TAB:I",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","480-388","480","388","<END>","<END>","<END>","<END>","0","+031-480-388-032+","3","1",,"866.2",,"H-2133",,"Harappa",,"TAB:I",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","504-632","504","632","<END>","<END>","<END>","<END>","0","+031-504-632-032+","3","1",,"1877.1",,"K-1",,"Kalibangan",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_002_core_tail","820","False","001-440-012","True","True","False","False","520-382","520","382","002","820","002-820","002-820-001-440-012","5","+520-382-032-002-820-001-440-012+","2","1",,"2236.1",,"M-1677",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","585-000","585","000","<END>","<END>","<END>","<END>","0","+585-000-032+","2","1",,"1767.2",,"H-884",,"Harappa",,"TAB:I",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_002_core_tail","861","True","<END>","True","True","True","False","590-070","590","070","002","861","002-861","002-861","2","+740-390-590-070-032-002-861+","4","2",,"1540.1;1540.2",,"H-597",,"Harappa",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","590-165","590","165","840","<END>","840-<END>","840","1","+590-165-032-840+","2","1",,"3240.1",,"M-828",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","590-850","590","850","<END>","<END>","<END>","<END>","0","+151-740-760-220/892-590-850-032+","7","1",,"3157.1",,"M-733",,"Mohenjo-daro",,"SEAL:S",,"Steatite","true"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","610-125","610","125","<END>","<END>","<END>","<END>","0","+002-610-125-032+","3","1",,"1132.1",,"H-74",,"Harappa",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","610-125","610","125","<END>","<END>","<END>","<END>","0","+520-033-705-233-240-002-610-125-032+","8","1",,"2473.1",,"M-1665",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","685-226","685","226","741","390","741-390","741-390","2","+865-685/226-032-741-390+","3","1",,"2019.1",,"L-48",,"Lothal",,"SEAL:S",,"Steatite","true"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","690-590","690","590","220","<END>","220-<END>","220","1","+690-590-032-220+","2","2",,"902.2;904.2",,"H-2019;H-2020",,"Harappa",,"TAB:B",,"Clay","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","700-790","700","790","063","<END>","063-<END>","063","1","+390-700-790-032-063+","3","1",,"2053.1",,"L-101",,"Lothal",,"MISC",,"Clay","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","700-840","700","840","741","<END>","741-<END>","741","1","+700-840-032-741+","2","1",,"829.2",,"H-2211",,"Harappa",,"TAB:I",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-000","740","000","000","000","000-000","000-000","2","+740-000-032-000-000+","2","1",,"5438.1",,"-",,"Tigrana",,"TAG",,"Clay","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_002_core_tail","861","True","<END>","True","True","True","False","740-176","740","176","002","861","002-861","002-861","2","+740-176-032-002-861+","2","1",,"69.1",,"C-60",,"Chanhu-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_002_other_tail","252","False","840","True","False","False","False","740-205","740","205","002","252","002-252","002-252-840","3","+740-205-032-002-252-840+","2","1",,"2670.1",,"M-143",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_002_other_tail","390","False","590-032","True","False","False","False","740-205","740","205","002","390","002-390","002-390-590-032","4","+740-205-032-002-390-590-032+","2","1",,"3335.1",,"-",,"Unknown",,"SEAL:S",,"-","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-240","740","240","000","<END>","000-<END>","000","1","+090-740-240-032-000+","3","1",,"1965.1",,"K-121",,"Kalibangan",,"ROD",,"Copper","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","740-255","740","255","<END>","<END>","<END>","<END>","0","+740-255-032+","2","1",,"643.1",,"H-2198",,"Harappa",,"TAB:I",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-344","740","344","545","<END>","545-<END>","545","1","+740-344-032-545+","2","1",,"2605.1",,"M-78",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-384","740","384","000","000","000-000","000-000-840-634-032","5","+032-031-740-384-032/000-000-840-634-032+","4","1",,"112.1",,"C-29",,"Chanhu-daro",,"SEAL:S",,"Steatite","true"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_002_core_tail","817","True","<END>","True","True","True","False","740-384","740","384","002","817","002-817","002-817","2","+740-384-032-002-817+","2","1",,"1181.1",,"H-140",,"Harappa",,"SEAL:R",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-384","740","384","803","002","803-002","803-002-820","3","+740-384-032-803-002-820+","2","1",,"3295.1",,"M-889",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","740-760","740","760","<END>","<END>","<END>","<END>","0","+740-760-032+","2","1",,"5359.1",,"Ns-58",,"Nausharo",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_002_core_tail","817","True","<END>","True","True","True","False","740-760","740","760","002","817","002-817","002-817","2","+740-760-032-002-817+","2","2",,"3681.1;3681.3",,"M-1385",,"Mohenjo-daro",,"TAG:P",,"Clay","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-760","740","760","033","000","033-000","033-000-550","3","+400-740-760-032-033-000-550+","3","1",,"3840.1",,"M-1650",,"Mohenjo-daro",,"ROD",,"Ivory","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","740-790","740","790","<END>","<END>","<END>","<END>","0","+740-790-032+","2","1",,"930.2",,"H-1883",,"Harappa",,"TAB:B",,"Faience","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-861","740","861","233","803","233-803","233-803-002-820","4","+740-861-032-233-803-002-820+","2","1",,"3650.1",,"M-1346",,"Mohenjo-daro",,"SEAL:R",,"-","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","740-877","740","877","<END>","<END>","<END>","<END>","0","+154-806-468-001-740-877-032+","6","1",,"1087.1",,"H-27",,"Harappa",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","740-877","740","877","<END>","<END>","<END>","<END>","0","+154-806-469-001-740-877-032+","6","1",,"1184.1",,"H-143",,"Harappa",,"SEAL:R",,"Terracotta","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","740-877","740","877","<END>","<END>","<END>","<END>","0","+740-877-032+","2","1",,"1533.1",,"H-586",,"Harappa",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-877","740","877","033","705","033-705","033-705-231-235-002-861-360-520-919-140","10","+740-877-032-033-705-231-235-002-861-360-520-919-140+","2","1",,"2851.1",,"M-355",,"Mohenjo-daro",,"SEAL:R",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-877","740","877","233","<END>","233-<END>","233","1","+740-877-032-233+","2","1",,"2741.1",,"M-217",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-877","740","877","235","<END>","235-<END>","235","1","+740-877-032-235+","2","1",,"3872.1",,"-",,"Rupar",,"TAG:L",,"Clay","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-877","740","877","235","060","235-060","235-060-550-611-840","5","+740-877-032-235-060-550-611-840+","2","1",,"2584.1",,"M-56",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_002_other_tail","000","True","<END>","True","False","False","False","740-904","740","904","002","000","002-000","002-000","2","+740-904-032-002-000+","2","1",,"3922.1",,"H-1037",,"Harappa",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-904","740","904","060","550","060-550","060-550","2","+740-904-032-060-550+","2","1",,"2826.1",,"M-307",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-904","740","904","220","415","220-415","220-415-235-803-002-504-717","7","+740-904-032-220-415-235-803-002-504-717+","2","1",,"2580.1",,"M-52",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-904","740","904","233","803","233-803","233-803","2","+740-904-032-233-803+","2","1",,"1265.1",,"H-240",,"Harappa",,"TAG:P",,"Clay","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-927","740","927","741","208","741-208","741-208","2","+740-927-032-741-208+","2","1",,"3296.1",,"M-890",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","741-031","741","031","716","<END>","716-<END>","716","1","+740-803-741-031-032-716+","4","1",,"1667.1",,"H-776",,"Harappa",,"TAB:B",,"Faience","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","741-390","741","390","<END>","<END>","<END>","<END>","0","+817-740-194/740-760-001-741-390-032+","8","1",,"2212.1",,"M-165",,"Mohenjo-daro",,"SEAL:S",,"Steatite","true"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","741-590","741","590","<END>","<END>","<END>","<END>","0","+740-798-463-350-741-590-032+","6","1",,"1492.1",,"H-515",,"Harappa",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","742-315","742","315","<END>","<END>","<END>","<END>","0","+740-760-264-231-742-315-032+","6","1",,"2795.1",,"M-274",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","742-706","742","706","<END>","<END>","<END>","<END>","0","+740-798-463-350-742-706-032+","6","1",,"3297.1",,"M-892",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","794-734","794","734","235","<END>","235-<END>","235","1","+740-794-734-032-235+","3","1",,"2616.1",,"M-89",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","798-590","798","590","<END>","<END>","<END>","<END>","0","+000-176-002-798-590-032+","5","1",,"1452.1",,"H-464",,"Harappa",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","820-000","820","000","740","904","740-904","740-904-002-861","4","+820-000-032-740-904-002-861+","2","1",,"4034.1",,"M-2087",,"Mohenjo-daro",,"ROD",,"Ivory","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","832-390","832","390","000","032","000-032","000-032-740-002-820","5","+832-390-032/000-032-740-002-820+","2","1",,"2515.1",,"M-1851",,"Mohenjo-daro",,"SEAL:S",,"Steatite","true"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","840-634","840","634","<END>","<END>","<END>","<END>","0","+032-031-740-384-032/000-000-840-634-032+","9","1",,"112.1",,"C-29",,"Chanhu-daro",,"SEAL:S",,"Steatite","true"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","861-590","861","590","368","<END>","368-<END>","368","1","+740-690-435-255-002-368-861-590-032-368+","8","1",,"1885.1",,"K-10",,"Kalibangan",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","890-001","890","001","776","625","776-625","776-625","2","+317-890-001-032-776-625+","3","1",,"1067.1",,"H-6",,"Harappa",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","892-632","892","632","<END>","<END>","<END>","<END>","0","+790/400-296-350-892-632-032+","6","1",,"2405.1",,"M-1767",,"Mohenjo-daro",,"SEAL:S",,"Steatite","true"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","904-001","904","001","<END>","<END>","<END>","<END>","0","+740-031-904-001-032+","4","2",,"228.1;229.1",,"-;H-1312",,"Harappa",,"TAB:I",,"Steatite","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","904-017","904","017","820","740","820-740","820-740-904-741","4","+740-100-415-904-017-032-820-740-904-741+","5","1",,"2976.3",,"M-495",,"Mohenjo-daro",,"TAB:B",,"Clay","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","904-017","904","017","820","740","820-740","820-740-904-741","4","+921-100-415-904-017-032-820-740-904-741+","5","1",,"2975.3",,"M-494",,"Mohenjo-daro",,"TAB:B",,"Clay","false"
