target_id,collapse_mode,null_model,iteration,support,z
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,878,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,879,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,880,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,881,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,882,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,883,6,4.303193
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,884,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,885,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,886,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,887,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,888,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,889,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,890,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,891,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,892,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,893,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,894,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,895,4,2.465913
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,896,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,897,5,3.384553
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,898,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,899,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,900,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,901,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,902,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,903,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,904,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,905,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,906,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,907,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,908,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,909,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,910,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,911,4,2.465913
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,912,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,913,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,914,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,915,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,916,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,917,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,918,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,919,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,920,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,921,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,922,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,923,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,924,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,925,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,926,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,927,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,928,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,929,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,930,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,931,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,932,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,933,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,934,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,935,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,936,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,937,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,938,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,939,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,940,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,941,5,3.384553
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,942,5,3.384553
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,943,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,944,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,945,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,946,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,947,4,2.465913
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,948,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,949,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,950,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,951,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,952,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,953,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,954,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,955,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,956,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,957,5,3.384553
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,958,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,959,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,960,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,961,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,962,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,963,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,964,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,965,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,966,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,967,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,968,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,969,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,970,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,971,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,972,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,973,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,974,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,975,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,976,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,977,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,978,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,979,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,980,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,981,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,982,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,983,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,984,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,985,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,986,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,987,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,988,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,989,4,2.465913
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,990,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,991,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,992,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,993,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,994,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,995,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,996,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,997,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,998,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,999,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1000,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1001,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1002,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1003,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1004,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1005,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1006,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1007,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1008,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1009,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1010,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1011,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1012,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1013,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1014,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1015,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1016,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1017,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1018,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1019,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1020,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1021,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1022,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1023,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1024,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1025,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1026,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1027,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1028,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1029,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1030,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1031,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1032,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1033,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1034,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1035,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1036,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1037,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1038,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1039,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1040,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1041,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1042,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1043,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1044,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1045,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1046,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1047,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1048,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1049,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1050,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1051,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1052,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1053,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1054,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1055,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1056,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1057,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1058,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1059,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1060,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1061,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1062,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1063,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1064,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1065,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1066,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1067,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1068,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1069,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1070,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1071,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1072,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1073,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1074,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1075,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1076,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1077,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1078,4,2.465913
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1079,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1080,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1081,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1082,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1083,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1084,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1085,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1086,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1087,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1088,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1089,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1090,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1091,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1092,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1093,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1094,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1095,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1096,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1097,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1098,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1099,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1100,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1101,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1102,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1103,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1104,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1105,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1106,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1107,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1108,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1109,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1110,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1111,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1112,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1113,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1114,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1115,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1116,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1117,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1118,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1119,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1120,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1121,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1122,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1123,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1124,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1125,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1126,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1127,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1128,6,4.303193
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1129,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1130,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1131,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1132,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1133,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1134,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1135,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1136,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1137,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1138,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1139,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1140,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1141,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1142,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1143,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1144,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1145,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1146,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1147,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1148,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1149,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1150,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1151,4,2.465913
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1152,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1153,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1154,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1155,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1156,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1157,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1158,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1159,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1160,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1161,3,1.547272
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1162,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1163,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1164,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1165,5,3.384553
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1166,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1167,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1168,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1169,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1170,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1171,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1172,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1173,4,2.465913
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1174,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1175,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1176,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1177,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1178,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1179,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1180,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1181,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1182,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1183,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1184,4,2.465913
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1185,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1186,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1187,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1188,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1189,2,0.628632
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1190,0,-1.208649
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1191,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1192,1,-0.290009
context_exact_154806_sealr_none,context_exact,shuffle_contexts_within_token_count,1193,0,-1.208649
