target_id,iteration,synthetic_pattern,synthetic_units,focus_candidates
interpreter_shu_ilishu,598,ABCD,pah0ip-pb3x4b-pc7tew-pd3310,5
interpreter_shu_ilishu,599,ABCD,pa8psw-pbfm3q-pc993e-pdkvgv,5
interpreter_shu_ilishu,600,ABCD,pa7v9y-pbj7dp-pc9a6h-pdbl8u,5
interpreter_shu_ilishu,601,ABCD,pafkw3-pb2pr-pc9mj2-pdap93,5
interpreter_shu_ilishu,602,ABCD,pakd5-pb56id-pceolf-pd5mo3,5
interpreter_shu_ilishu,603,ABCD,pa7ti5-pb3x0g-pch6xl-pddt2n,5
interpreter_shu_ilishu,604,ABCD,pa4l3h-pb9n3z-pci27m-pdfnwj,5
interpreter_shu_ilishu,605,ABCD,pafv8z-pbaquq-pc30pe-pd1eta,5
interpreter_shu_ilishu,606,ABCD,padz3w-pbfovu-pcif7s-pda2gv,5
interpreter_shu_ilishu,607,ABCD,pahwmb-pb7edl-pcxck-pd1n18,5
interpreter_shu_ilishu,608,ABCD,pa6dp8-pbeygf-pc71si-pd8vfj,5
interpreter_shu_ilishu,609,ABCD,pa3v96-pb1kgm-pcf3fe-pdczxb,5
interpreter_shu_ilishu,610,ABCD,paig0n-pb1rvx-pckgj1-pdkx0,5
interpreter_shu_ilishu,611,ABCD,pa8n10-pb393w-pcer69-pdkzlj,5
interpreter_shu_ilishu,612,ABCD,paix7j-pbgxjb-pc1slt-pd506a,5
interpreter_shu_ilishu,613,ABCD,pa79x5-pbcwy7-pcfxqm-pdapph,5
interpreter_shu_ilishu,614,ABCD,pa86nv-pb57lp-pc6hw1-pd3hcc,5
interpreter_shu_ilishu,615,ABCD,paf6df-pbgbvr-pcejfn-pdiblp,5
interpreter_shu_ilishu,616,ABCD,pa16n3-pb14ux-pc22r3-pdf3ro,5
interpreter_shu_ilishu,617,ABCD,pa7f7n-pb7kfh-pc6gm9-pd6yyq,5
interpreter_shu_ilishu,618,ABCD,pa11c5-pblc20-pcc5sw-pdiwf5,5
interpreter_shu_ilishu,619,ABCD,pa6us-pbio8p-pc92t3-pdhemu,5
interpreter_shu_ilishu,620,ABCD,pa63kd-pb6hnh-pc4okt-pdl92,5
interpreter_shu_ilishu,621,ABCD,pafmw3-pb60gw-pcjr7c-pdegak,5
interpreter_shu_ilishu,622,ABCD,pa7nvj-pb5qc1-pch64a-pdgrht,5
interpreter_shu_ilishu,623,ABCD,pafyhz-pbijg-pcikn6-pd84bx,5
interpreter_shu_ilishu,624,ABCD,pal5an-pb3dd9-pc4qwg-pdj9mg,5
interpreter_shu_ilishu,625,ABCD,pakzq3-pb7eso-pcf8zx-pdknt1,5
interpreter_shu_ilishu,626,ABCD,paqh6-pb9jcj-pcaz2p-pdiibl,5
interpreter_shu_ilishu,627,ABCD,pa234m-pbjua0-pcbod7-pd6qip,5
interpreter_shu_ilishu,628,ABCD,pa1uio-pb7gtu-pciiuc-pd6z4b,5
interpreter_shu_ilishu,629,ABCD,pa2dim-pbhq1b-pc8nps-pd5c28,5
interpreter_shu_ilishu,630,ABCD,pacq57-pbeo44-pcfj4j-pd7bza,5
interpreter_shu_ilishu,631,ABCD,pabwfv-pbg6s3-pcdzqe-pd91bv,5
interpreter_shu_ilishu,632,ABCD,pacey9-pbqxo-pckf8g-pd9c6w,5
interpreter_shu_ilishu,633,ABCD,pa4ty7-pbdjmf-pc90pc-pdq75,5
interpreter_shu_ilishu,634,ABCD,pajd37-pb4tp6-pcwqy-pd9wlt,5
interpreter_shu_ilishu,635,ABCD,paa5zo-pba8ru-pc2911-pd7q4i,5
interpreter_shu_ilishu,636,ABCD,pa21pw-pb2glw-pc8nnw-pd69zm,5
interpreter_shu_ilishu,637,ABCD,pa1ldk-pbd3qs-pck15n-pd1uud,5
interpreter_shu_ilishu,638,ABCD,pafzki-pbf1jz-pcf8as-pd6may,5
interpreter_shu_ilishu,639,ABCD,padquf-pb3dhd-pcctbf-pd9ufg,5
interpreter_shu_ilishu,640,ABCD,pa9vtk-pbbj3m-pc6koy-pdf5pl,5
interpreter_shu_ilishu,641,ABCD,padavi-pbinnd-pcjyqs-pd5cn7,5
interpreter_shu_ilishu,642,ABCD,pa86bf-pb9t0l-pcejea-pddaw1,5
interpreter_shu_ilishu,643,ABCD,pahx6w-pb5rd7-pcef1h-pdbbnb,5
interpreter_shu_ilishu,644,ABCD,pa5lbo-pbd94f-pcl4vp-pd11i9,5
interpreter_shu_ilishu,645,ABCD,pacw8y-pb1r6a-pc5v1k-pd5fle,5
interpreter_shu_ilishu,646,ABCD,pa2cyg-pbic22-pce6ds-pdcwea,5
interpreter_shu_ilishu,647,ABCD,pa8gd5-pb815-pcgo9k-pdedzt,5
interpreter_shu_ilishu,648,ABCD,pa8lew-pb7fkp-pc1dsi-pd19fo,5
interpreter_shu_ilishu,649,ABCD,pa1yvc-pbh3w6-pcgbdb-pdbbyk,5
interpreter_shu_ilishu,650,ABCD,pahw1b-pbcosa-pc4e4n-pdfr7s,5
interpreter_shu_ilishu,651,ABCD,pagi34-pbd86d-pc743c-pd247p,5
interpreter_shu_ilishu,652,ABCD,paedzz-pbf2oa-pcb92e-pde8r9,5
interpreter_shu_ilishu,653,ABCD,pa1e3v-pbgdsr-pc47de-pdeec,5
interpreter_shu_ilishu,654,ABCD,padcms-pb6zq-pcfz2q-pdcq7p,5
interpreter_shu_ilishu,655,ABCD,pa22v1-pbeeos-pcgtp7-pdk5bj,5
interpreter_shu_ilishu,656,ABCD,pa6lqv-pbks9k-pcgklg-pdgwvb,5
interpreter_shu_ilishu,657,ABCD,paki4v-pb4xnr-pc9i3i-pdl9au,5
interpreter_shu_ilishu,658,ABCD,pa5sel-pb8po9-pceffk-pde19d,5
interpreter_shu_ilishu,659,ABCD,pag58p-pb9072-pcemjj-pd1737,5
interpreter_shu_ilishu,660,ABCD,pabxb6-pbwjw-pcf0df-pd3ju5,5
interpreter_shu_ilishu,661,ABCD,pa4v5h-pb5my3-pcakzd-pdiba6,5
interpreter_shu_ilishu,662,ABCD,paigt7-pb7lqe-pc8hfg-pd2dci,5
interpreter_shu_ilishu,663,ABCD,pajreo-pb1ozb-pcfklo-pdi8mr,5
interpreter_shu_ilishu,664,ABCD,pa4zcc-pbfxn7-pcfz47-pd37bo,5
interpreter_shu_ilishu,665,ABCD,pajs8z-pb1a4x-pcbahy-pdkmy4,5
interpreter_shu_ilishu,666,ABCD,pa76ph-pb5j7-pc8kbx-pdembw,5
interpreter_shu_ilishu,667,ABCD,pa3b80-pb3a3v-pchzsp-pd1uv5,5
interpreter_shu_ilishu,668,ABCD,pa64xp-pb2wmu-pckiw5-pdbd3k,5
interpreter_shu_ilishu,669,ABCD,pa566a-pb5knk-pckurs-pd9cl3,5
interpreter_shu_ilishu,670,ABCD,pay0l-pb8uev-pc6p24-pd98mj,5
interpreter_shu_ilishu,671,ABCD,pajzv5-pbfyxw-pc4u7h-pdeuot,5
interpreter_shu_ilishu,672,ABCD,pa7t8f-pbhudn-pc19qb-pd7dys,5
interpreter_shu_ilishu,673,ABCD,pa1xew-pb5j6s-pccclj-pdkrip,5
interpreter_shu_ilishu,674,ABCD,pa6tpz-pbhr03-pckpmg-pdc9rj,5
interpreter_shu_ilishu,675,ABCD,pa4zet-pbimoc-pc9b49-pdcgo0,5
interpreter_shu_ilishu,676,ABCD,pa7z28-pb6oyx-pcavvk-pderwm,5
interpreter_shu_ilishu,677,ABCD,padyza-pbb20v-pc9s36-pddrsq,5
interpreter_shu_ilishu,678,ABCD,pamak-pbnyb-pc9uxl-pd65p3,5
interpreter_shu_ilishu,679,ABCD,pa1swv-pbgcnv-pc917q-pd9t6i,5
interpreter_shu_ilishu,680,ABCD,parcp-pb4xb1-pcbz6f-pdbez7,5
interpreter_shu_ilishu,681,ABCD,pakag1-pbiqyn-pc3oh4-pdfurd,5
interpreter_shu_ilishu,682,ABCD,pa36j6-pbdjhf-pc4qn7-pdbgj7,5
interpreter_shu_ilishu,683,ABCD,pa2xl3-pb4abz-pcd58e-pddky0,5
interpreter_shu_ilishu,684,ABCD,pa9yrx-pbfmlb-pc70xt-pdbb29,5
interpreter_shu_ilishu,685,ABCD,pa8fkl-pbimfz-pcgr5i-pdbwbt,5
interpreter_shu_ilishu,686,ABCD,pa6r6f-pb8a2a-pc1hdb-pdij1w,5
interpreter_shu_ilishu,687,ABCD,pa4q1o-pbh7j3-pckqz0-pdi0bv,5
interpreter_shu_ilishu,688,ABCD,pafdci-pbg7gl-pciajf-pdhnz8,5
interpreter_shu_ilishu,689,ABCD,pa7zxx-pbsoe-pcjhh8-pd4h5e,5
interpreter_shu_ilishu,690,ABCD,pa8gje-pbawdl-pc5y3u-pd4xmv,5
interpreter_shu_ilishu,691,ABCD,pajgc8-pb7m0e-pctwx-pduon,5
interpreter_shu_ilishu,692,ABCD,pa7no4-pb7yb8-pc3f8s-pdiwsz,5
interpreter_shu_ilishu,693,ABCD,pagykk-pb51z5-pch7fb-pd9tx6,5
interpreter_shu_ilishu,694,ABCD,pawwy-pbl2fd-pcdmuw-pdh603,5
interpreter_shu_ilishu,695,ABCD,pa1njs-pb2fsx-pcrh6-pd542y,5
interpreter_shu_ilishu,696,ABCD,pagyf-pb1au1-pc6tnn-pd62t8,5
interpreter_shu_ilishu,697,ABCD,padpxj-pbkdux-pc8kl9-pdazi4,5
interpreter_shu_ilishu,698,ABCD,pa5q8i-pbisnr-pcb0v4-pdglb4,5
interpreter_shu_ilishu,699,ABCD,paa723-pb2mb6-pcj1lt-pd6f0e,5
interpreter_shu_ilishu,700,ABCD,pal1gb-pb13j0-pcaypt-pdbnzr,5
interpreter_shu_ilishu,701,ABCD,pac16y-pbd3s5-pc8c12-pdi120,5
interpreter_shu_ilishu,702,ABCD,pal99l-pbe0ax-pcjs11-pd413f,5
interpreter_shu_ilishu,703,ABCD,pa60iv-pbb71d-pc6n04-pdg5q9,5
interpreter_shu_ilishu,704,ABCD,paf2g2-pbdats-pc20qi-pdjvyx,5
interpreter_shu_ilishu,705,ABCD,pa8rfk-pbjaom-pc5t9p-pdl85n,5
interpreter_shu_ilishu,706,ABCD,pad818-pbada6-pcccqb-pdfqm0,5
interpreter_shu_ilishu,707,ABCD,pae75e-pbil4e-pcicl4-pdd6rn,5
interpreter_shu_ilishu,708,ABCD,pa8tit-pb8t0s-pce2u0-pd5iiz,5
interpreter_shu_ilishu,709,ABCD,pahd9p-pb1gvp-pc93qw-pd8fqa,5
interpreter_shu_ilishu,710,ABCD,paci9z-pbbzcg-pcki2m-pdc847,5
interpreter_shu_ilishu,711,ABCD,pa7g2l-pb9ag9-pcl99m-pd432q,5
interpreter_shu_ilishu,712,ABCD,pae0kh-pbfvsr-pc1vj7-pdflcr,5
interpreter_shu_ilishu,713,ABCD,pafo2v-pb5afb-pc3jtl-pd3ykr,5
interpreter_shu_ilishu,714,ABCD,pak1fz-pb8nl7-pc80h5-pd2tu3,5
interpreter_shu_ilishu,715,ABCD,pa3utc-pbbg06-pc387c-pdj5c4,5
interpreter_shu_ilishu,716,ABCD,paig7a-pbjpcj-pcdlts-pdfe4z,5
interpreter_shu_ilishu,717,ABCD,par88-pbg8zw-pchdtd-pd7vy,5
interpreter_shu_ilishu,718,ABCD,paiuq2-pb416j-pcnjc-pdk9o8,5
interpreter_shu_ilishu,719,ABCD,paeoi5-pbhsk2-pch48h-pd179v,5
interpreter_shu_ilishu,720,ABCD,pajhea-pbbwp5-pckskb-pdczih,5
interpreter_shu_ilishu,721,ABCD,pa123p-pb988r-pcfw7q-pdi1do,5
interpreter_shu_ilishu,722,ABCD,pa7koh-pbuw8-pc1rtu-pd9gil,5
interpreter_shu_ilishu,723,ABCD,padiod-pbdtev-pcan9o-pdfx0v,5
interpreter_shu_ilishu,724,ABCD,paenwn-pbiqg0-pc5d38-pdcd6e,5
interpreter_shu_ilishu,725,ABCD,pa2npu-pbjhpr-pc9xx4-pdgw7a,5
interpreter_shu_ilishu,726,ABCD,pach9u-pb7o82-pcf2qk-pdge04,5
interpreter_shu_ilishu,727,ABCD,paco4t-pb5v4w-pckmy2-pdc0sw,5
interpreter_shu_ilishu,728,ABCD,padsaq-pbjut-pc3uop-pd9f7w,5
interpreter_shu_ilishu,729,ABCD,pa47yc-pbksdb-pcef9e-pdjhw1,5
interpreter_shu_ilishu,730,ABCD,padth4-pb2nb0-pc33h2-pdcn07,5
interpreter_shu_ilishu,731,ABCD,paaw59-pb6f2l-pc2w16-pda6oc,5
interpreter_shu_ilishu,732,ABCD,pa82rh-pb8l8c-pc1krq-pd9d1f,5
interpreter_shu_ilishu,733,ABCD,pa7lzb-pbhs41-pc6r0g-pdlnt,5
interpreter_shu_ilishu,734,ABCD,paqi4-pb4kuy-pch4xe-pdjyl2,5
interpreter_shu_ilishu,735,ABCD,pa5ghg-pbjcva-pc4zha-pdd9gp,5
interpreter_shu_ilishu,736,ABCD,pa3or6-pbk66x-pcjpjf-pd192s,5
interpreter_shu_ilishu,737,ABCD,pa8iof-pb9vpp-pcdx1g-pdbldh,5
interpreter_shu_ilishu,738,ABCD,pa4rgc-pbfai3-pc5pg7-pdkiw6,5
interpreter_shu_ilishu,739,ABCD,pa47g7-pb3se9-pchlf2-pd2a2d,5
interpreter_shu_ilishu,740,ABCD,pacbep-pb9pm7-pc9g69-pdiay3,5
interpreter_shu_ilishu,741,ABCD,pa8io1-pbjdjm-pc6ohz-pd500b,5
interpreter_shu_ilishu,742,ABCD,pa4pay-pb4w9j-pc8riu-pdh7bg,5
interpreter_shu_ilishu,743,ABCD,pag6ai-pb9chv-pciolb-pdi578,5
interpreter_shu_ilishu,744,ABCD,pakecz-pbjpl6-pc3eai-pd594o,5
interpreter_shu_ilishu,745,ABCD,pa5oqa-pbcea3-pc8231-pd1xtx,5
interpreter_shu_ilishu,746,ABCD,pa2zra-pb4853-pc90r2-pd846z,5
interpreter_shu_ilishu,747,ABCD,paks11-pbbfa0-pchpsg-pd7li1,5
interpreter_shu_ilishu,748,ABCD,pa15rx-pbhfa5-pc9q5m-pd78qv,5
interpreter_shu_ilishu,749,ABCD,pa6nu6-pbcs1s-pc8xu7-pd2das,5
interpreter_shu_ilishu,750,ABCD,pagbny-pb4d6v-pcj0i7-pd41qk,5
interpreter_shu_ilishu,751,ABCD,pa1b2w-pb3lno-pce4vb-pdc3a2,5
interpreter_shu_ilishu,752,ABCD,pacesm-pb8q4b-pcdiw7-pdfrn4,5
interpreter_shu_ilishu,753,ABCD,pah9kp-pb1ljg-pccal2-pd2hzq,5
interpreter_shu_ilishu,754,ABCD,pa1ymp-pb67vh-pci5by-pd2zrj,5
interpreter_shu_ilishu,755,ABCD,pala3z-pb4chi-pck4ku-pddqm6,5
interpreter_shu_ilishu,756,ABCD,pafp4a-pb1xoo-pckzxr-pd7ixd,5
interpreter_shu_ilishu,757,ABCD,paboyh-pb9ljn-pcd2jr-pdc7j8,5
interpreter_shu_ilishu,758,ABCD,pajua1-pb5rko-pcibzx-pd7km8,5
interpreter_shu_ilishu,759,ABCD,paqee-pbkugx-pcj3kq-pdh13u,5
interpreter_shu_ilishu,760,ABCD,pagyny-pbeiuk-pchy18-pd4p3w,5
interpreter_shu_ilishu,761,ABCD,pa8v9v-pbgq2a-pckz6p-pd85pr,5
interpreter_shu_ilishu,762,ABCD,pa8umg-pbrq1-pc10w6-pdl0ho,5
interpreter_shu_ilishu,763,ABCD,pa6wqm-pbcu2y-pc9vv5-pd1xz2,5
interpreter_shu_ilishu,764,ABCD,paeas4-pbfi31-pcdyom-pd6mlp,5
interpreter_shu_ilishu,765,ABCD,pak7ar-pb1oms-pciy79-pdfi8d,5
interpreter_shu_ilishu,766,ABCD,pad85c-pbiwj7-pc4aoo-pd9jp,5
interpreter_shu_ilishu,767,ABCD,pa9474-pb6gpt-pc830n-pd5nt6,5
interpreter_shu_ilishu,768,ABCD,paa09r-pbhv0b-pcx5o-pd78o0,5
interpreter_shu_ilishu,769,ABCD,pais3y-pbcya0-pc7czd-pdi5lb,5
interpreter_shu_ilishu,770,ABCD,pa1pdy-pbha3m-pch0ig-pd20h1,5
interpreter_shu_ilishu,771,ABCD,pajdrz-pbf9e9-pc4j6y-pdbdvq,5
interpreter_shu_ilishu,772,ABCD,pa17tj-pbkyp5-pcilj4-pdcgbk,5
interpreter_shu_ilishu,773,ABCD,pafpxm-pb3zsl-pc5ctm-pdj193,5
interpreter_shu_ilishu,774,ABCD,pa86l2-pbhr5q-pc1ltf-pd76yo,5
interpreter_shu_ilishu,775,ABCD,pais0x-pb3yon-pc9iki-pd8m9e,5
interpreter_shu_ilishu,776,ABCD,paddml-pbh8tc-pc5zoi-pdeq2r,5
interpreter_shu_ilishu,777,ABCD,pa7xcr-pbbfpn-pc9bxu-pdenc9,5
interpreter_shu_ilishu,778,ABCD,paf63c-pb6g6m-pc2klh-pd2pgv,5
interpreter_shu_ilishu,779,ABCD,pacc9p-pb2duc-pcb8d0-pdakrg,5
interpreter_shu_ilishu,780,ABCD,pa55eo-pbkcc3-pcgzk3-pdaguu,5
interpreter_shu_ilishu,781,ABCD,pabky6-pbbq6x-pcfpb1-pdchkv,5
interpreter_shu_ilishu,782,ABCD,pa8plu-pb4rbx-pcj7zt-pdk9q2,5
interpreter_shu_ilishu,783,ABCD,pajp1i-pb4xxf-pck096-pd7b1t,5
interpreter_shu_ilishu,784,ABCD,pa921r-pb7hv6-pc7dd1-pdhgxh,5
interpreter_shu_ilishu,785,ABCD,pa9wi1-pbdkkh-pct9m-pd5l0i,5
interpreter_shu_ilishu,786,ABCD,pabvst-pbbqr3-pc70j7-pd3sg5,5
interpreter_shu_ilishu,787,ABCD,pa1dom-pbk84r-pc5bte-pd4j6f,5
interpreter_shu_ilishu,788,ABCD,paey0e-pbbz6p-pc7mlu-pd6kf3,5
interpreter_shu_ilishu,789,ABCD,pa828h-pbbnw-pc806p-pdbcjc,5
interpreter_shu_ilishu,790,ABCD,pab3xl-pbatpt-pc7hyl-pdjops,5
interpreter_shu_ilishu,791,ABCD,pakxm4-pbde37-pc4cqv-pdjmwq,5
interpreter_shu_ilishu,792,ABCD,pa3gyj-pb16qu-pch4bl-pd4snd,5
interpreter_shu_ilishu,793,ABCD,pa2dn0-pbzq7-pckd1i-pd39eh,5
interpreter_shu_ilishu,794,ABCD,pab337-pbjcyc-pcl1uq-pdh3mh,5
interpreter_shu_ilishu,795,ABCD,pal6p3-pbk115-pcg32p-pddc85,5
interpreter_shu_ilishu,796,ABCD,pa1100-pbbyf9-pc5fa0-pd5n1t,5
interpreter_shu_ilishu,797,ABCD,padt3a-pbb757-pc4wv4-pde0kn,5
interpreter_shu_ilishu,798,ABCD,pa3yzo-pb9lco-pc87u4-pdgs2c,5
interpreter_shu_ilishu,799,ABCD,pa7s42-pb2toh-pc2pe3-pdeaad,5
interpreter_shu_ilishu,800,ABCD,pa62ah-pb77f1-pcku8f-pd7vp1,5
interpreter_shu_ilishu,801,ABCD,pae9h1-pblb5y-pcl4zb-pd2wf2,5
interpreter_shu_ilishu,802,ABCD,pa2vmz-pb13ih-pcjnfw-pdlbmm,5
interpreter_shu_ilishu,803,ABCD,paid69-pb8alq-pcjip2-pd7uq2,5
interpreter_shu_ilishu,804,ABCD,pa152e-pbb8zz-pck9bs-pdbkmd,5
interpreter_shu_ilishu,805,ABCD,pa2z0f-pb1pfg-pc7z72-pd1t9m,5
interpreter_shu_ilishu,806,ABCD,pab24b-pb3623-pc4jvw-pdb5xb,5
interpreter_shu_ilishu,807,ABCD,pa61q0-pb20ic-pc1ykv-pdhvds,5
interpreter_shu_ilishu,808,ABCD,pa7uvl-pb9bmb-pckjj3-pde15k,5
interpreter_shu_ilishu,809,ABCD,paijay-pbgn45-pckxo4-pd42pl,5
interpreter_shu_ilishu,810,ABCD,pacj1h-pb35j-pc4wqr-pd4uq7,5
interpreter_shu_ilishu,811,ABCD,pa1hea-pb3wzt-pc2p3k-pdgv8d,5
interpreter_shu_ilishu,812,ABCD,pad675-pbikuj-pce4gf-pd5t8c,5
interpreter_shu_ilishu,813,ABCD,pay41-pbgm0l-pcj33c-pd3a4x,5
interpreter_shu_ilishu,814,ABCD,pa5k5j-pbouc-pc6sxo-pdc630,5
interpreter_shu_ilishu,815,ABCD,pahrmn-pb999b-pc2k6-pd7s3w,5
interpreter_shu_ilishu,816,ABCD,pa2w26-pb922t-pcd7so-pd9jxu,5
interpreter_shu_ilishu,817,ABCD,pahzfx-pbgiif-pcgg5a-pdapno,5
interpreter_shu_ilishu,818,ABCD,paeqdv-pb26ys-pc61rn-pd8o18,5
interpreter_shu_ilishu,819,ABCD,pajmgs-pbgqtw-pc6lrq-pdjy17,5
interpreter_shu_ilishu,820,ABCD,paglac-pbhjoi-pc8ac2-pdbo0q,5
interpreter_shu_ilishu,821,ABCD,pak2b6-pbgm9l-pcj0wy-pd8g82,5
interpreter_shu_ilishu,822,ABCD,pah9g3-pbibw5-pc9j5v-pdhecv,5
interpreter_shu_ilishu,823,ABCD,pal70n-pbdt3a-pc61fx-pdjc4i,5
interpreter_shu_ilishu,824,ABCD,pa9nai-pb48w9-pcc9dq-pd16ek,5
interpreter_shu_ilishu,825,ABCD,pa2c07-pb99d1-pc4pi7-pd9nrk,5
interpreter_shu_ilishu,826,ABCD,pajco9-pbb83-pcf49s-pdj5h4,5
interpreter_shu_ilishu,827,ABCD,pacd29-pb4q07-pciz8o-pdbpxx,5
interpreter_shu_ilishu,828,ABCD,pafbc2-pb9i6z-pcizsf-pd8kqw,5
interpreter_shu_ilishu,829,ABCD,pagq48-pb6z11-pcacot-pdbpax,5
interpreter_shu_ilishu,830,ABCD,pa3y8q-pbezrl-pcczpe-pdcql9,5
interpreter_shu_ilishu,831,ABCD,padoac-pbhb90-pcihl3-pdh77h,5
interpreter_shu_ilishu,832,ABCD,pa6rbl-pbah5x-pc4m6j-pdg2c0,5
interpreter_shu_ilishu,833,ABCD,pacjq5-pb6bk4-pc4ii3-pddjvo,5
interpreter_shu_ilishu,834,ABCD,pa740b-pbfszq-pc8fd3-pdaz0c,5
interpreter_shu_ilishu,835,ABCD,pa2nw5-pb2hbb-pch6ao-pd1wb7,5
interpreter_shu_ilishu,836,ABCD,pag9un-pbdk2g-pcellb-pdhu7p,5
interpreter_shu_ilishu,837,ABCD,pak09m-pbg11i-pche3k-pdbrvq,5
interpreter_shu_ilishu,838,ABCD,pa1fwp-pbkx0m-pc1p1w-pdf7v5,5
interpreter_shu_ilishu,839,ABCD,pabn1l-pbcdgn-pc4804-pd2j9q,5
interpreter_shu_ilishu,840,ABCD,paiqm7-pbi7qz-pcf2gk-pdg2j4,5
interpreter_shu_ilishu,841,ABCD,pac8br-pbkt9z-pcdkcf-pdhxyw,5
interpreter_shu_ilishu,842,ABCD,pafc0d-pbcrp3-pcaubi-pdbdfs,5
interpreter_shu_ilishu,843,ABCD,pab59n-pbe6f9-pcb16p-pdf90x,5
interpreter_shu_ilishu,844,ABCD,pa7z8x-pb295o-pc1avm-pdgvuc,5
interpreter_shu_ilishu,845,ABCD,pa3235-pb9iic-pci2j-pdbr70,5
interpreter_shu_ilishu,846,ABCD,pagewu-pb92kh-pc8puy-pd8pou,5
interpreter_shu_ilishu,847,ABCD,pa7qwc-pb3zja-pc5edl-pdd0d9,5
interpreter_shu_ilishu,848,ABCD,pa8tc3-pbe8w9-pckif9-pd4wu9,5
interpreter_shu_ilishu,849,ABCD,pag85a-pb385p-pc8gou-pd1b4u,5
interpreter_shu_ilishu,850,ABCD,pa9c6u-pb575v-pca25x-pdefzh,5
interpreter_shu_ilishu,851,ABCD,pad7w9-pbdhvk-pcet-pd5w32,5
interpreter_shu_ilishu,852,ABCD,pa3e1p-pb8ri9-pc1pjm-pd3khp,5
interpreter_shu_ilishu,853,ABCD,pabp4l-pbj4qf-pc6408-pdj37r,5
interpreter_shu_ilishu,854,ABCD,pa4z7q-pb2bqh-pc8ixe-pd88t4,5
interpreter_shu_ilishu,855,ABCD,padqo0-pb9jd2-pcaxfr-pdfmo4,5
interpreter_shu_ilishu,856,ABCD,pa7iyj-pb33u3-pce91i-pd6qjj,5
interpreter_shu_ilishu,857,ABCD,pa4vq5-pbcw5f-pc90gn-pdas0o,5
interpreter_shu_ilishu,858,ABCD,pab1ks-pbe4e7-pckwhg-pd2jwk,5
interpreter_shu_ilishu,859,ABCD,pa3dp0-pb7xwj-pcg1xu-pd7au9,5
interpreter_shu_ilishu,860,ABCD,paiha3-pbjpc4-pcbz1c-pdhm26,5
interpreter_shu_ilishu,861,ABCD,paedxe-pbdyhc-pcgoju-pd2pfq,5
interpreter_shu_ilishu,862,ABCD,pa19wi-pb95es-pc2pm7-pdh3zu,5
interpreter_shu_ilishu,863,ABCD,pahl66-pbfxpm-pckrrs-pddwhg,5
interpreter_shu_ilishu,864,ABCD,pa5k9j-pb72sa-pc601f-pd1tje,5
interpreter_shu_ilishu,865,ABCD,pa9s7x-pb3ngi-pcdx1f-pdc3ky,5
interpreter_shu_ilishu,866,ABCD,pad8av-pb3ark-pcl0m4-pdanai,5
interpreter_shu_ilishu,867,ABCD,pagnec-pbhetl-pcgf6c-pd3qd0,5
interpreter_shu_ilishu,868,ABCD,pa7xo3-pbi08s-pc1scp-pdbzux,5
interpreter_shu_ilishu,869,ABCD,pa9e1f-pb7m0g-pcf0ek-pd6wc,5
interpreter_shu_ilishu,870,ABCD,paab5u-pb26gl-pcjzuo-pd5gg3,5
interpreter_shu_ilishu,871,ABCD,pa4wu5-pb11ts-pc32m4-pd4z1t,5
interpreter_shu_ilishu,872,ABCD,pai254-pb1w4t-pcgav-pdcarq,5
interpreter_shu_ilishu,873,ABCD,pa6ldo-pbgqzk-pcs8v-pdi8q1,5
interpreter_shu_ilishu,874,ABCD,paz75-pb7tna-pcf6g9-pdj32a,5
interpreter_shu_ilishu,875,ABCD,palej5-pb9w7p-pccale-pdfxuw,5
interpreter_shu_ilishu,876,ABCD,paf6v2-pb4ct8-pc4gi-pd2zue,5
interpreter_shu_ilishu,877,ABCD,pa3cf8-pbfdv8-pc5nxg-pdam5v,5
interpreter_shu_ilishu,878,ABCD,pa7y9z-pb3y57-pc923e-pdhft5,5
interpreter_shu_ilishu,879,ABCD,pa1uwl-pbjfuu-pc1bvj-pd1253,5
interpreter_shu_ilishu,880,ABCD,pakarz-pb2gut-pcipgy-pdgfst,5
interpreter_shu_ilishu,881,ABCD,paryt-pb9dia-pcbus7-pd3nv5,5
interpreter_shu_ilishu,882,ABCD,pafymc-pb5is1-pcduuk-pdhxrn,5
interpreter_shu_ilishu,883,ABCD,pa53tx-pb8myk-pc4gx9-pdfg9d,5
interpreter_shu_ilishu,884,ABCD,paylk-pbim7q-pc9hvb-pd5vsx,5
interpreter_shu_ilishu,885,ABCD,pab9g3-pbbdnq-pcez5a-pdfyx5,5
interpreter_shu_ilishu,886,ABCD,pa58g4-pb15oz-pca06n-pdl6xx,5
interpreter_shu_ilishu,887,ABCD,paasm8-pb9geb-pc5sic-pd80gk,5
interpreter_shu_ilishu,888,ABCD,pac0gv-pbk1b7-pccjj1-pdcxmn,5
interpreter_shu_ilishu,889,ABCD,pa665i-pb4ovr-pc3yzg-pdbgz7,5
interpreter_shu_ilishu,890,ABCD,pa6f7e-pb2oos-pcbs0j-pd6zl4,5
interpreter_shu_ilishu,891,ABCD,pah6g8-pb6et8-pc4sqz-pdaamx,5
interpreter_shu_ilishu,892,ABCD,paepje-pbb8l5-pc5ynj-pddhr0,5
interpreter_shu_ilishu,893,ABCD,padnod-pbe8ho-pc5bbm-pd2llc,5
interpreter_shu_ilishu,894,ABCD,pa5hks-pb8z4n-pc4c3r-pdfzxy,5
interpreter_shu_ilishu,895,ABCD,paab7t-pb7kk0-pchrbt-pd3w19,5
