token_id,packet_id,blind_id,cisi,role,truth_class,orientation_policy,visual_index,assigned_sign,target_text,source_path,token_crop,x0,x1,bbox_w,bbox_h,aspect,ink_density,sha256,admissibility
tok_68c15d0e7958e4cb,directionality_no_overlay_packet_v2_label_masked_controls,D2_010,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_order,5,798,+527-555-231-240-798+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1320_a_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_1320_D2_010_5_3820cfc8c7fe9eaa.png,1162,1280,121,395,0.306329,0.168701,feea4a3267d04f36ef133b2da848e4e7b9c45cf340518b63d27ac7d1648cceba,projection_exact_count_unverified_token_identity
tok_780f63405b6fa41b,directionality_no_overlay_packet_v2_label_masked_controls,D2_010,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_reverse,5,527,+527-555-231-240-798+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1320_a_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_1320_D2_010_5_3820cfc8c7fe9eaa.png,1162,1280,121,395,0.306329,0.168701,feea4a3267d04f36ef133b2da848e4e7b9c45cf340518b63d27ac7d1648cceba,projection_exact_count_unverified_token_identity
tok_61ff08a28030c327,directionality_no_overlay_packet_v2_label_masked_controls,D2_012,M-527,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_order,1,001,+001-740-923-033-706+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_527_cisi_india_n167_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_527_D2_012_1_08969a23a07f5c8d.png,0,126,75,1546,0.048512,0.010414,e23cf2145ea4ca3dc8a5500217cab4962c7f77120c77534b5843369478601c65,projection_exact_count_unverified_token_identity
tok_0b21e1a3f19a9870,directionality_no_overlay_packet_v2_label_masked_controls,D2_012,M-527,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_reverse,1,706,+001-740-923-033-706+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_527_cisi_india_n167_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_527_D2_012_1_08969a23a07f5c8d.png,0,126,75,1546,0.048512,0.010414,e23cf2145ea4ca3dc8a5500217cab4962c7f77120c77534b5843369478601c65,projection_exact_count_unverified_token_identity
tok_de510f0ba2a9b06c,directionality_no_overlay_packet_v2_label_masked_controls,D2_012,M-527,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_order,2,740,+001-740-923-033-706+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_527_cisi_india_n167_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_527_D2_012_2_479673fd225db473.png,126,581,385,1789,0.215204,0.055091,46ed0e773ecae2876351d1caa27b6afd19b706d34e795b5e7ef3ca4a56e41598,projection_exact_count_unverified_token_identity
tok_6e5f213c035d6f83,directionality_no_overlay_packet_v2_label_masked_controls,D2_012,M-527,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_reverse,2,033,+001-740-923-033-706+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_527_cisi_india_n167_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_527_D2_012_2_479673fd225db473.png,126,581,385,1789,0.215204,0.055091,46ed0e773ecae2876351d1caa27b6afd19b706d34e795b5e7ef3ca4a56e41598,projection_exact_count_unverified_token_identity
tok_6bcc4037c15cd850,directionality_no_overlay_packet_v2_label_masked_controls,D2_012,M-527,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_order,3,923,+001-740-923-033-706+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_527_cisi_india_n167_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_527_D2_012_3_75045c0abaf850d0.png,581,694,41,654,0.062691,0.051110,f99d13382cad74e1c969fa3f28d2a79fcc2df0490419f4fdafb6c388ff7ace9c,projection_exact_count_unverified_token_identity
tok_ba1575026afe6069,directionality_no_overlay_packet_v2_label_masked_controls,D2_012,M-527,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_reverse,3,923,+001-740-923-033-706+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_527_cisi_india_n167_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_527_D2_012_3_75045c0abaf850d0.png,581,694,41,654,0.062691,0.051110,f99d13382cad74e1c969fa3f28d2a79fcc2df0490419f4fdafb6c388ff7ace9c,projection_exact_count_unverified_token_identity
tok_c9f2230e1f819710,directionality_no_overlay_packet_v2_label_masked_controls,D2_012,M-527,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_order,4,033,+001-740-923-033-706+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_527_cisi_india_n167_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_527_D2_012_4_decb467c2bd39f8b.png,694,1112,340,1765,0.192635,0.035637,c76fbc6068f28237fa42f5f9e79ab75d9ac1e0035922b5f624d5ca242d5c7d9e,projection_exact_count_unverified_token_identity
tok_e1dd5c8b6e3d8483,directionality_no_overlay_packet_v2_label_masked_controls,D2_012,M-527,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_reverse,4,740,+001-740-923-033-706+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_527_cisi_india_n167_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_527_D2_012_4_decb467c2bd39f8b.png,694,1112,340,1765,0.192635,0.035637,c76fbc6068f28237fa42f5f9e79ab75d9ac1e0035922b5f624d5ca242d5c7d9e,projection_exact_count_unverified_token_identity
tok_37b124618a990952,directionality_no_overlay_packet_v2_label_masked_controls,D2_012,M-527,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_order,5,706,+001-740-923-033-706+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_527_cisi_india_n167_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_527_D2_012_5_d9299383f9aab6a9.png,1112,1336,215,1830,0.117486,0.030787,d186b5ca7d3cb5c28d6f84ebf6931db41869c4977be4d2136ea0753a47ce8632,projection_exact_count_unverified_token_identity
tok_a7cc4727f7da4d7d,directionality_no_overlay_packet_v2_label_masked_controls,D2_012,M-527,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_reverse,5,001,+001-740-923-033-706+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_527_cisi_india_n167_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_527_D2_012_5_d9299383f9aab6a9.png,1112,1336,215,1830,0.117486,0.030787,d186b5ca7d3cb5c28d6f84ebf6931db41869c4977be4d2136ea0753a47ce8632,projection_exact_count_unverified_token_identity
tok_6627532dc794d8d8,directionality_no_overlay_packet_v2_label_masked_controls,D2_014,M-1310,primary_target_recut,tier1_directionality_candidate_recut_after_v1_edge_fragments,visual_ltr_catalog_order,1,407,+407-004-001-740-407-590-235+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1310_a_recut_signband_source.png,data/brahmi/source_token_crops_v2/M_1310_D2_014_1_0232e890a01ef1d3.png,111,154,44,261,0.168582,0.065926,c299bcc076124b4ad338655a2492b32530256feac7fdab869505ecd7accdae7f,projection_exact_count_unverified_token_identity
tok_afbfcf875fb900e7,directionality_no_overlay_packet_v2_label_masked_controls,D2_014,M-1310,primary_target_recut,tier1_directionality_candidate_recut_after_v1_edge_fragments,visual_ltr_catalog_reverse,1,235,+407-004-001-740-407-590-235+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1310_a_recut_signband_source.png,data/brahmi/source_token_crops_v2/M_1310_D2_014_1_0232e890a01ef1d3.png,111,154,44,261,0.168582,0.065926,c299bcc076124b4ad338655a2492b32530256feac7fdab869505ecd7accdae7f,projection_exact_count_unverified_token_identity
tok_e658b4375136c17d,directionality_no_overlay_packet_v2_label_masked_controls,D2_014,M-1310,primary_target_recut,tier1_directionality_candidate_recut_after_v1_edge_fragments,visual_ltr_catalog_order,2,004,+407-004-001-740-407-590-235+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1310_a_recut_signband_source.png,data/brahmi/source_token_crops_v2/M_1310_D2_014_2_5394506e17490f49.png,154,436,288,269,1.070632,0.507311,16204cd6f2c4b50ed84ff9365e58e242e0245872692df2c3cd27381c0d5317ce,projection_exact_count_unverified_token_identity
tok_9b76846c7f74716e,directionality_no_overlay_packet_v2_label_masked_controls,D2_014,M-1310,primary_target_recut,tier1_directionality_candidate_recut_after_v1_edge_fragments,visual_ltr_catalog_reverse,2,590,+407-004-001-740-407-590-235+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1310_a_recut_signband_source.png,data/brahmi/source_token_crops_v2/M_1310_D2_014_2_5394506e17490f49.png,154,436,288,269,1.070632,0.507311,16204cd6f2c4b50ed84ff9365e58e242e0245872692df2c3cd27381c0d5317ce,projection_exact_count_unverified_token_identity
tok_5f20baabccf3f369,directionality_no_overlay_packet_v2_label_masked_controls,D2_014,M-1310,primary_target_recut,tier1_directionality_candidate_recut_after_v1_edge_fragments,visual_ltr_catalog_order,3,001,+407-004-001-740-407-590-235+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1310_a_recut_signband_source.png,data/brahmi/source_token_crops_v2/M_1310_D2_014_3_fb25fd5dce0f7eea.png,436,482,52,265,0.196226,0.074880,e8b0c4d37f11b83a23a80a859e83352c962896702959e9777d3a7bddda31e479,projection_exact_count_unverified_token_identity
tok_89e013025cc8f050,directionality_no_overlay_packet_v2_label_masked_controls,D2_014,M-1310,primary_target_recut,tier1_directionality_candidate_recut_after_v1_edge_fragments,visual_ltr_catalog_reverse,3,407,+407-004-001-740-407-590-235+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1310_a_recut_signband_source.png,data/brahmi/source_token_crops_v2/M_1310_D2_014_3_fb25fd5dce0f7eea.png,436,482,52,265,0.196226,0.074880,e8b0c4d37f11b83a23a80a859e83352c962896702959e9777d3a7bddda31e479,projection_exact_count_unverified_token_identity
tok_ce3c24c90904e41d,directionality_no_overlay_packet_v2_label_masked_controls,D2_014,M-1310,primary_target_recut,tier1_directionality_candidate_recut_after_v1_edge_fragments,visual_ltr_catalog_order,4,740,+407-004-001-740-407-590-235+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1310_a_recut_signband_source.png,data/brahmi/source_token_crops_v2/M_1310_D2_014_4_697204a24ee6167c.png,482,587,111,253,0.438735,0.252665,c80035bdd0e0fa210547e3d7b5e1eef572011600815bad151cfe834979e3a9d2,projection_exact_count_unverified_token_identity
tok_e5fcd427054c1ddb,directionality_no_overlay_packet_v2_label_masked_controls,D2_014,M-1310,primary_target_recut,tier1_directionality_candidate_recut_after_v1_edge_fragments,visual_ltr_catalog_reverse,4,740,+407-004-001-740-407-590-235+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1310_a_recut_signband_source.png,data/brahmi/source_token_crops_v2/M_1310_D2_014_4_697204a24ee6167c.png,482,587,111,253,0.438735,0.252665,c80035bdd0e0fa210547e3d7b5e1eef572011600815bad151cfe834979e3a9d2,projection_exact_count_unverified_token_identity
tok_5f2bd322b71c7117,directionality_no_overlay_packet_v2_label_masked_controls,D2_014,M-1310,primary_target_recut,tier1_directionality_candidate_recut_after_v1_edge_fragments,visual_ltr_catalog_order,5,407,+407-004-001-740-407-590-235+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1310_a_recut_signband_source.png,data/brahmi/source_token_crops_v2/M_1310_D2_014_5_6096a5bad19d9c9f.png,587,726,145,257,0.564202,0.291008,ef96020295f601e2f5560f24b872a37811c7297b4a83e9be2ffa675db4ffaf31,projection_exact_count_unverified_token_identity
tok_afbad9063468791a,directionality_no_overlay_packet_v2_label_masked_controls,D2_014,M-1310,primary_target_recut,tier1_directionality_candidate_recut_after_v1_edge_fragments,visual_ltr_catalog_reverse,5,001,+407-004-001-740-407-590-235+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1310_a_recut_signband_source.png,data/brahmi/source_token_crops_v2/M_1310_D2_014_5_6096a5bad19d9c9f.png,587,726,145,257,0.564202,0.291008,ef96020295f601e2f5560f24b872a37811c7297b4a83e9be2ffa675db4ffaf31,projection_exact_count_unverified_token_identity
tok_fbb1f1f6dff0dd97,directionality_no_overlay_packet_v2_label_masked_controls,D2_014,M-1310,primary_target_recut,tier1_directionality_candidate_recut_after_v1_edge_fragments,visual_ltr_catalog_order,6,590,+407-004-001-740-407-590-235+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1310_a_recut_signband_source.png,data/brahmi/source_token_crops_v2/M_1310_D2_014_6_b0d828bf645a070f.png,726,840,120,273,0.439560,0.226911,79693c895da4a74f51d3fb54c1f55fe8c9e534f51b54d5a688526ce1e5190775,projection_exact_count_unverified_token_identity
tok_09c28ca0c9ecd3a3,directionality_no_overlay_packet_v2_label_masked_controls,D2_014,M-1310,primary_target_recut,tier1_directionality_candidate_recut_after_v1_edge_fragments,visual_ltr_catalog_reverse,6,004,+407-004-001-740-407-590-235+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1310_a_recut_signband_source.png,data/brahmi/source_token_crops_v2/M_1310_D2_014_6_b0d828bf645a070f.png,726,840,120,273,0.439560,0.226911,79693c895da4a74f51d3fb54c1f55fe8c9e534f51b54d5a688526ce1e5190775,projection_exact_count_unverified_token_identity
tok_9c5745069fe92d95,directionality_no_overlay_packet_v2_label_masked_controls,D2_014,M-1310,primary_target_recut,tier1_directionality_candidate_recut_after_v1_edge_fragments,visual_ltr_catalog_order,7,235,+407-004-001-740-407-590-235+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1310_a_recut_signband_source.png,data/brahmi/source_token_crops_v2/M_1310_D2_014_7_0f4d57ad3cd27bb1.png,840,959,120,277,0.433213,0.191947,696c1586c955f0cdfef03debbb68193ab1722cbd46c8dfb76ba55ae1bafc73db,projection_exact_count_unverified_token_identity
tok_f2ccfc75c0209be8,directionality_no_overlay_packet_v2_label_masked_controls,D2_014,M-1310,primary_target_recut,tier1_directionality_candidate_recut_after_v1_edge_fragments,visual_ltr_catalog_reverse,7,407,+407-004-001-740-407-590-235+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1310_a_recut_signband_source.png,data/brahmi/source_token_crops_v2/M_1310_D2_014_7_0f4d57ad3cd27bb1.png,840,959,120,277,0.433213,0.191947,696c1586c955f0cdfef03debbb68193ab1722cbd46c8dfb76ba55ae1bafc73db,projection_exact_count_unverified_token_identity
tok_586a8f6cfc83ef1e,directionality_no_overlay_packet_v2_label_masked_controls,D2_016,H-654,primary_target_recut,tier1_directionality_candidate_recut_after_v1_overcount,visual_ltr_catalog_order,1,405,+405-061-740-806+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/H_654_A_recut_signband_source.png,data/brahmi/source_token_crops_v2/H_654_D2_016_1_48c19990cdcc5c24.png,0,466,469,370,1.267568,0.272810,3d7040b93f429ffc47810dd2aceac4a86c5a5557458dc52f12fd59dc4cde9409,projection_exact_count_unverified_token_identity
tok_cbf66c74a5b0c5bb,directionality_no_overlay_packet_v2_label_masked_controls,D2_016,H-654,primary_target_recut,tier1_directionality_candidate_recut_after_v1_overcount,visual_ltr_catalog_reverse,1,806,+405-061-740-806+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/H_654_A_recut_signband_source.png,data/brahmi/source_token_crops_v2/H_654_D2_016_1_48c19990cdcc5c24.png,0,466,469,370,1.267568,0.272810,3d7040b93f429ffc47810dd2aceac4a86c5a5557458dc52f12fd59dc4cde9409,projection_exact_count_unverified_token_identity
tok_d12ccf8ea9729e70,directionality_no_overlay_packet_v2_label_masked_controls,D2_016,H-654,primary_target_recut,tier1_directionality_candidate_recut_after_v1_overcount,visual_ltr_catalog_order,2,061,+405-061-740-806+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/H_654_A_recut_signband_source.png,data/brahmi/source_token_crops_v2/H_654_D2_016_2_4eb0307cb5704595.png,466,557,97,370,0.262162,0.062541,b0693ba591c012544424b15453a995a5a2a5907668f5fd2df021d26a97adbe2b,projection_exact_count_unverified_token_identity
tok_8fcec550924ae271,directionality_no_overlay_packet_v2_label_masked_controls,D2_016,H-654,primary_target_recut,tier1_directionality_candidate_recut_after_v1_overcount,visual_ltr_catalog_reverse,2,740,+405-061-740-806+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/H_654_A_recut_signband_source.png,data/brahmi/source_token_crops_v2/H_654_D2_016_2_4eb0307cb5704595.png,466,557,97,370,0.262162,0.062541,b0693ba591c012544424b15453a995a5a2a5907668f5fd2df021d26a97adbe2b,projection_exact_count_unverified_token_identity
tok_ae8dc0e9ef6868ad,directionality_no_overlay_packet_v2_label_masked_controls,D2_016,H-654,primary_target_recut,tier1_directionality_candidate_recut_after_v1_overcount,visual_ltr_catalog_order,3,740,+405-061-740-806+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/H_654_A_recut_signband_source.png,data/brahmi/source_token_crops_v2/H_654_D2_016_3_a93bbe7d5eb1ec98.png,557,723,172,368,0.467391,0.085297,73ec8235d52d6792db83e8e7ae577f152c8b1527e9e20948e01056887775b2d7,projection_exact_count_unverified_token_identity
tok_d729fc749e701d9e,directionality_no_overlay_packet_v2_label_masked_controls,D2_016,H-654,primary_target_recut,tier1_directionality_candidate_recut_after_v1_overcount,visual_ltr_catalog_reverse,3,061,+405-061-740-806+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/H_654_A_recut_signband_source.png,data/brahmi/source_token_crops_v2/H_654_D2_016_3_a93bbe7d5eb1ec98.png,557,723,172,368,0.467391,0.085297,73ec8235d52d6792db83e8e7ae577f152c8b1527e9e20948e01056887775b2d7,projection_exact_count_unverified_token_identity
tok_68d37e58f17944cf,directionality_no_overlay_packet_v2_label_masked_controls,D2_016,H-654,primary_target_recut,tier1_directionality_candidate_recut_after_v1_overcount,visual_ltr_catalog_order,4,806,+405-061-740-806+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/H_654_A_recut_signband_source.png,data/brahmi/source_token_crops_v2/H_654_D2_016_4_543d5c8e368a3a9e.png,723,820,100,212,0.471698,0.112230,f5c3b634a5943d069142e023ad496a0801240ecdfc0dedb27a039cd678e3b4dd,projection_exact_count_unverified_token_identity
tok_fcac247d550ea990,directionality_no_overlay_packet_v2_label_masked_controls,D2_016,H-654,primary_target_recut,tier1_directionality_candidate_recut_after_v1_overcount,visual_ltr_catalog_reverse,4,405,+405-061-740-806+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/H_654_A_recut_signband_source.png,data/brahmi/source_token_crops_v2/H_654_D2_016_4_543d5c8e368a3a9e.png,723,820,100,212,0.471698,0.112230,f5c3b634a5943d069142e023ad496a0801240ecdfc0dedb27a039cd678e3b4dd,projection_exact_count_unverified_token_identity
tok_dc07d5ed76abb711,directionality_no_overlay_packet_v2_label_masked_controls,D2_020,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_order,1,527,+527-555-231-240-798+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1320_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_1320_D2_020_1_e6e489ce74608bb1.png,0,81,84,395,0.212658,0.100257,28810b6993eeca54037b045f122a5018b8ea86336ecf86923812b4a24c571427,projection_exact_count_unverified_token_identity
tok_efa595c2cf0513bc,directionality_no_overlay_packet_v2_label_masked_controls,D2_020,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_reverse,1,798,+527-555-231-240-798+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1320_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_1320_D2_020_1_e6e489ce74608bb1.png,0,81,84,395,0.212658,0.100257,28810b6993eeca54037b045f122a5018b8ea86336ecf86923812b4a24c571427,projection_exact_count_unverified_token_identity
tok_c99b32a8686432a0,directionality_no_overlay_packet_v2_label_masked_controls,D2_020,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_order,2,555,+527-555-231-240-798+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1320_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_1320_D2_020_2_19e67478c5a7e773.png,81,531,456,395,1.154430,0.203850,211f8e9735b7e71b5ac613d8230017a814e30a62213e726290996db93424a786,projection_exact_count_unverified_token_identity
tok_bb53bf7e35da980d,directionality_no_overlay_packet_v2_label_masked_controls,D2_020,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_reverse,2,240,+527-555-231-240-798+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1320_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_1320_D2_020_2_19e67478c5a7e773.png,81,531,456,395,1.154430,0.203850,211f8e9735b7e71b5ac613d8230017a814e30a62213e726290996db93424a786,projection_exact_count_unverified_token_identity
tok_270dcf3bb0b32241,directionality_no_overlay_packet_v2_label_masked_controls,D2_020,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_order,3,231,+527-555-231-240-798+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1320_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_1320_D2_020_3_80d5dacdda93160c.png,531,713,188,343,0.548105,0.096880,d41602abd6f56d97d4df8e4b8f825530d37f577b8ef7c569db10dd32236a8f20,projection_exact_count_unverified_token_identity
tok_8579e1a22c1dc2a8,directionality_no_overlay_packet_v2_label_masked_controls,D2_020,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_reverse,3,231,+527-555-231-240-798+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1320_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_1320_D2_020_3_80d5dacdda93160c.png,531,713,188,343,0.548105,0.096880,d41602abd6f56d97d4df8e4b8f825530d37f577b8ef7c569db10dd32236a8f20,projection_exact_count_unverified_token_identity
tok_17af002ece97be21,directionality_no_overlay_packet_v2_label_masked_controls,D2_020,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_order,4,240,+527-555-231-240-798+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1320_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_1320_D2_020_4_46f32dc679aaf9cf.png,713,1162,455,387,1.175711,0.119094,034e34741deb87b1cdc17898a5dc7c7231c5aa11c9f8b65703abb85f79f7509e,projection_exact_count_unverified_token_identity
tok_9668a2955460a9a7,directionality_no_overlay_packet_v2_label_masked_controls,D2_020,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_reverse,4,555,+527-555-231-240-798+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1320_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_1320_D2_020_4_46f32dc679aaf9cf.png,713,1162,455,387,1.175711,0.119094,034e34741deb87b1cdc17898a5dc7c7231c5aa11c9f8b65703abb85f79f7509e,projection_exact_count_unverified_token_identity
tok_265c9e52cfb53b4d,directionality_no_overlay_packet_v2_label_masked_controls,D2_020,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_order,5,798,+527-555-231-240-798+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1320_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_1320_D2_020_5_09f697b1c6d54ecb.png,1162,1280,121,395,0.306329,0.168701,feea4a3267d04f36ef133b2da848e4e7b9c45cf340518b63d27ac7d1648cceba,projection_exact_count_unverified_token_identity
tok_2647007a0d1e1bd4,directionality_no_overlay_packet_v2_label_masked_controls,D2_020,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_reverse,5,527,+527-555-231-240-798+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1320_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_1320_D2_020_5_09f697b1c6d54ecb.png,1162,1280,121,395,0.306329,0.168701,feea4a3267d04f36ef133b2da848e4e7b9c45cf340518b63d27ac7d1648cceba,projection_exact_count_unverified_token_identity
tok_335f2b4a3d7442f6,directionality_no_overlay_packet_v2_label_masked_controls,D2_021,M-1458,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_order,1,407,+407-004-001-617-142+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1458_cisi_pakistan_n234_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_1458_D2_021_1_1126e16d23d2e8cd.png,0,144,97,2787,0.034804,0.012504,0c4d294d09071353c831432816a9247980f07fe993ecfc30da9b6454f6f2fc57,projection_exact_count_unverified_token_identity
tok_a6eaacd2131dba6e,directionality_no_overlay_packet_v2_label_masked_controls,D2_021,M-1458,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_reverse,1,142,+407-004-001-617-142+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1458_cisi_pakistan_n234_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_1458_D2_021_1_1126e16d23d2e8cd.png,0,144,97,2787,0.034804,0.012504,0c4d294d09071353c831432816a9247980f07fe993ecfc30da9b6454f6f2fc57,projection_exact_count_unverified_token_identity
tok_959a2f6f7e86135a,directionality_no_overlay_packet_v2_label_masked_controls,D2_021,M-1458,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_order,2,004,+407-004-001-617-142+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1458_cisi_pakistan_n234_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_1458_D2_021_2_30155aabd6f7bd3a.png,144,666,384,3431,0.111921,0.039012,c94855bf99f8a85273bb79bf6dbc99b704a7eb996e41395969499e19121f66b8,projection_exact_count_unverified_token_identity
tok_adccced8033f1104,directionality_no_overlay_packet_v2_label_masked_controls,D2_021,M-1458,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_reverse,2,617,+407-004-001-617-142+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1458_cisi_pakistan_n234_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_1458_D2_021_2_30155aabd6f7bd3a.png,144,666,384,3431,0.111921,0.039012,c94855bf99f8a85273bb79bf6dbc99b704a7eb996e41395969499e19121f66b8,projection_exact_count_unverified_token_identity
tok_c88274e3d61e243f,directionality_no_overlay_packet_v2_label_masked_controls,D2_021,M-1458,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_order,3,001,+407-004-001-617-142+,tmp/effective_unicity_directionality_blind_packet_v2/source_crops/M_1458_cisi_pakistan_n234_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_1458_D2_021_3_4c4f52f752ca23f5.png,666,1100,285,3447,0.082681,0.033624,743363a6a31ad8696af70fa2bd0df37babb9a7d0cdb895ae48b473d1606227c7,projection_exact_count_unverified_token_identity
