manuscript_id,name,date,place,language,dynasty,details_url,table_url,letter_image_id,transliteration,variant_role,table_block_index,image_url,local_image_path,sha256,bbox_w,bbox_h,aspect,ink_density
237,"Aśoka, RE 12+14 Sannati",-250,Sannati,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/237,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/237,29805,ṇa,primary,32,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/29805.png,data/brahmi/indoskript_letter_images_v2/29805.png,c82fc4853a7e609513d40a1ba73db41b2d218c55381a681f39e0ab25cae18ec0,42,54,0.777778,0.237797
237,"Aśoka, RE 12+14 Sannati",-250,Sannati,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/237,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/237,181844,ta,primary,33,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/181844.png,data/brahmi/indoskript_letter_images_v2/181844.png,7883f5a7f9c5ce8a7b3aedcdd0d98157d73de659094695feff23c4518222e15a,34,54,0.629630,0.179637
237,"Aśoka, RE 12+14 Sannati",-250,Sannati,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/237,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/237,140785,dha,primary,36,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/140785.png,data/brahmi/indoskript_letter_images_v2/140785.png,bafc1b669d4d3aea1e3369e6c83576cce94e98255d55e8a4cb52dd17a2e3b8a0,29,66,0.439394,0.166083
237,"Aśoka, RE 12+14 Sannati",-250,Sannati,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/237,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/237,64335,na,primary,37,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/64335.png,data/brahmi/indoskript_letter_images_v2/64335.png,47dc599efd759ea2c498e55114c2982ec68b99094ae956f14d969d2d0919af17,43,49,0.877551,0.205079
237,"Aśoka, RE 12+14 Sannati",-250,Sannati,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/237,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/237,103730,pa,primary,38,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/103730.png,data/brahmi/indoskript_letter_images_v2/103730.png,9d811b094d54ab6fb9b6266d56c7bc7621e71d5f0904b3e853494c100d48863c,38,61,0.622951,0.161688
237,"Aśoka, RE 12+14 Sannati",-250,Sannati,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/237,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/237,38052,ba,primary,40,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/38052.png,data/brahmi/indoskript_letter_images_v2/38052.png,c9fae9232e0abe261632b2413f39e23eb7a63385018609d7c8c93dbe6f2a4c2b,47,45,1.044444,0.363281
237,"Aśoka, RE 12+14 Sannati",-250,Sannati,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/237,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/237,35438,ma,primary,42,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/35438.png,data/brahmi/indoskript_letter_images_v2/35438.png,afa1aeb0d87157d9b86f7c305b09fe5ea6aae154570f22d6494112c8a7d15550,40,53,0.754717,0.216369
237,"Aśoka, RE 12+14 Sannati",-250,Sannati,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/237,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/237,32738,ma,variant_1,42,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/32738.png,data/brahmi/indoskript_letter_images_v2/32738.png,5d6a232682456475761a801d232a7dcd75f5ce9ba57e80f3265a8020a64c8dab,37,75,0.493333,0.156019
237,"Aśoka, RE 12+14 Sannati",-250,Sannati,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/237,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/237,56020,ya,primary,43,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/56020.png,data/brahmi/indoskript_letter_images_v2/56020.png,7b11de121f291124ae98e4f72935a4a469039bc496caf33459d6efe130132e4e,48,60,0.800000,0.170525
237,"Aśoka, RE 12+14 Sannati",-250,Sannati,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/237,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/237,157942,yaṃ,variant_1,43,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/157942.png,data/brahmi/indoskript_letter_images_v2/157942.png,9991b5d43d25c62032f27617dab1df31fd3f86dfc6de54dcc2a3b28435a4f626,36,58,0.620690,0.165211
237,"Aśoka, RE 12+14 Sannati",-250,Sannati,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/237,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/237,26920,la,primary,45,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/26920.png,data/brahmi/indoskript_letter_images_v2/26920.png,5f134d0250a473d15538e18771020a1af9329068456472ca8747749881fc4934,43,48,0.895833,0.186027
237,"Aśoka, RE 12+14 Sannati",-250,Sannati,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/237,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/237,174010,va,primary,46,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/174010.png,data/brahmi/indoskript_letter_images_v2/174010.png,d7a2c38be4f73bc533097e27413d8d9cb6b2d1c417758de3da9e4fe26520173e,26,71,0.366197,0.136825
237,"Aśoka, RE 12+14 Sannati",-250,Sannati,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/237,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/237,60409,va,variant_1,46,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/60409.png,data/brahmi/indoskript_letter_images_v2/60409.png,0e554066864ec5ed6b5d173dc33c83337fc44c3e8a4e5c716b9cce5c59d4b2d1,33,71,0.464789,0.125905
237,"Aśoka, RE 12+14 Sannati",-250,Sannati,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/237,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/237,77125,sa,primary,49,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/77125.png,data/brahmi/indoskript_letter_images_v2/77125.png,9523f138321f368df5d18f99c0123a5876271c8a295d5286a8b5a92fd90e7028,45,63,0.714286,0.183043
237,"Aśoka, RE 12+14 Sannati",-250,Sannati,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/237,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/237,6160,sa,variant_1,49,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/6160.png,data/brahmi/indoskript_letter_images_v2/6160.png,3e5bb52f803b6472b9cd1b8f1af75313b061e7723267761f7ab327a9f48fd3a6,36,57,0.631579,0.145679
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,67228,a,primary,0,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/67228.png,data/brahmi/indoskript_letter_images_v2/67228.png,f2597696b1741ebd21bb662a64d7eb33793637f1aa5b5b6a969fd8da5b692d22,41,65,0.630769,0.241206
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,64618,aṃ,variant_1,0,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/64618.png,data/brahmi/indoskript_letter_images_v2/64618.png,3c37596eea7aa4ee363fe003e9b33f07efcbe9cbc9eb4cda6e6606ad642dfc5c,56,76,0.736842,0.237284
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,126076,ā,primary,1,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/126076.png,data/brahmi/indoskript_letter_images_v2/126076.png,ae97c8f823756250e17bf22d5576ec34ce15c20be1ba0a568012c7dd1c110c7a,54,69,0.782609,0.276624
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,40751,i,primary,2,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/40751.png,data/brahmi/indoskript_letter_images_v2/40751.png,ba6241ed86e376984ae04b620f0649bd2491d1a8250cf8953db728381fe4ade0,43,43,1.000000,0.278152
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,45560,u,primary,4,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/45560.png,data/brahmi/indoskript_letter_images_v2/45560.png,41fbd4107485e0bd7d4f2c086983ff45cac90d8c849149a695358320740c76dc,46,58,0.793103,0.254232
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,76380,e,primary,10,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/76380.png,data/brahmi/indoskript_letter_images_v2/76380.png,6e5cd88020b52f76dd72c65997ef66ac661b5e90a0a21031982d406ac57b58ba,58,57,1.017544,0.359185
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,145129,ka,primary,18,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/145129.png,data/brahmi/indoskript_letter_images_v2/145129.png,748a08743940408f2d9830229c1f272f7e09032430193b5e5763a7f13c8df929,65,75,0.866667,0.181320
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,36367,ga,primary,20,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/36367.png,data/brahmi/indoskript_letter_images_v2/36367.png,5701e73346a70b9550f893d01caf95061fda5349e029f72282d475381b3079b7,53,70,0.757143,0.199171
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,6185,ca,primary,23,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/6185.png,data/brahmi/indoskript_letter_images_v2/6185.png,046867518add66f48563e11b3a806e48c80210d5398e9734531481cb0d4de08e,37,75,0.493333,0.205017
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,1444,ca,variant_1,23,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/1444.png,data/brahmi/indoskript_letter_images_v2/1444.png,8fff4e3964be42c765d2a387797e43fc5c2ca71854ef7db6f0a77f5f637feb77,30,54,0.555556,0.223851
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,8512,jha,primary,26,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/8512.png,data/brahmi/indoskript_letter_images_v2/8512.png,354a1776f5ea58ce9122e7a0f5e8fc8d113411b96b5f9dcbf3baaae168963b30,33,65,0.507692,0.158698
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,112121,ta,primary,33,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/112121.png,data/brahmi/indoskript_letter_images_v2/112121.png,c97404a56b10332ee15067a9c9b577600e7e3cdc36f7b9faa3a1abc357c5046b,42,81,0.518519,0.167229
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,34506,tha,primary,34,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/34506.png,data/brahmi/indoskript_letter_images_v2/34506.png,2648bf79ae2d220f84e575813306a8b3f28b771f3892c0916a91da40f5e4bf61,40,41,0.975610,0.443261
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,119031,da,primary,35,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/119031.png,data/brahmi/indoskript_letter_images_v2/119031.png,8caf4bdeb02bf10416ffc3afb7f006574d5384e6e5dbd3d0b888c95b05f0c8be,38,70,0.542857,0.146528
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,123547,dha,primary,36,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/123547.png,data/brahmi/indoskript_letter_images_v2/123547.png,e593efda7d131a4d1603245206d8e0090a9485003351827a0a8d6f5a83d6fff0,34,79,0.430380,0.192562
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,123702,naṃ,variant_1,37,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/123702.png,data/brahmi/indoskript_letter_images_v2/123702.png,67a8943f553bbd6392bb9b915105bcb2a157e199ec51af859ef627397907bf7e,58,46,1.260870,0.243767
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,6740,pa,primary,38,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/6740.png,data/brahmi/indoskript_letter_images_v2/6740.png,f499f6111b4f148a736c9c0f3326eb067f71c58c6711c0bf23c6aa36023b13e1,41,52,0.788462,0.271240
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,106915,pa,variant_1,38,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/106915.png,data/brahmi/indoskript_letter_images_v2/106915.png,3b392a929322ec8f3dc9f4409e9e8813702cb2ece5e1cca43e91fdcd4fe54e42,30,59,0.508475,0.150706
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,8573,pha,primary,39,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/8573.png,data/brahmi/indoskript_letter_images_v2/8573.png,30dac860f7564c44c4d04b1c8964781932f116e39bcacff557dca0aee1c6f87a,38,55,0.690909,0.239822
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,89201,pha,variant_1,39,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/89201.png,data/brahmi/indoskript_letter_images_v2/89201.png,a771e718800d3cdf05ff2345173b3832581b0ff9c6ab10e7a14102569ff552a9,44,56,0.785714,0.295166
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,139379,ba,primary,40,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/139379.png,data/brahmi/indoskript_letter_images_v2/139379.png,4f04f57fd24322f8a1b99a8e058e8d0906d21432ae4fddcd51988d7540eecbb6,36,39,0.923077,0.437968
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,175655,ba,variant_1,40,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/175655.png,data/brahmi/indoskript_letter_images_v2/175655.png,a3eb4644e1ac30cd0c78b01e55a707bb1f42aa0fce3285a731c1f3fb45581964,41,44,0.931818,0.406889
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,44075,ma,primary,42,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/44075.png,data/brahmi/indoskript_letter_images_v2/44075.png,0297cb8bb0867a57ca893f7c218d25c2fb9fc1aa35efe82c4720a78917f5b34b,50,71,0.704225,0.237290
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,152919,ya,primary,43,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/152919.png,data/brahmi/indoskript_letter_images_v2/152919.png,3a811ddabe664800714b9d40653df008f8fb4d470f43deadfb1b88c8ec6fbd08,58,61,0.950820,0.282027
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,150126,la,primary,45,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/150126.png,data/brahmi/indoskript_letter_images_v2/150126.png,e1143510d5ba38bc34ad600d002fa9c6506c8e3dad7d8eec039c4617999f5a99,42,68,0.617647,0.185825
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,116005,va,primary,46,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/116005.png,data/brahmi/indoskript_letter_images_v2/116005.png,69b59a74fd3d738b78a342ce207b0989291f0f5938446bc961309e257fa8cbbd,37,60,0.616667,0.222085
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,76081,sa,primary,49,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/76081.png,data/brahmi/indoskript_letter_images_v2/76081.png,76d20e470150d5a54a24b6bee43b6844221a7391a5f4bd6719381441b4e1800a,56,71,0.788732,0.223835
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,18219,sma,variant_1,49,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/18219.png,data/brahmi/indoskript_letter_images_v2/18219.png,e78d9120b3e8eefccff1defd6f063039ad678fe2b8f82263cff31e38d5139f15,83,107,0.775701,0.217031
264,"Aśoka, SepE-1 Jaugaḍa",-250,Jaugada,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/264,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/264,120108,sva,variant_2,49,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/120108.png,data/brahmi/indoskript_letter_images_v2/120108.png,d53088675949688ea23f55019ecb565cf6bdda7b65e238c4da4e55c3b06c7034,62,90,0.688889,0.176528
391,"Aśoka, Lumbini pillar",-250,Lumbini,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/391,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/391,111164,a,primary,0,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/111164.png,data/brahmi/indoskript_letter_images_v2/111164.png,c153a42a73c166021189db7f66aedf97738b8c90260057cde3b182c7d0d6cafc,49,89,0.550562,0.185446
391,"Aśoka, Lumbini pillar",-250,Lumbini,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/391,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/391,147773,ā,primary,1,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/147773.png,data/brahmi/indoskript_letter_images_v2/147773.png,49144bcfce667d0ece5308fd10cfe267e769c37c3fbe13d45e5b34131b815a3e,76,81,0.938272,0.251168
391,"Aśoka, Lumbini pillar",-250,Lumbini,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/391,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/391,113271,u,primary,4,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/113271.png,data/brahmi/indoskript_letter_images_v2/113271.png,68b9813212b517d59146552b801c2f4244aa4c1f9475d2e304ba5ca57e28c9c2,49,80,0.612500,0.176115
391,"Aśoka, Lumbini pillar",-250,Lumbini,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/391,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/391,89543,ka,primary,18,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/89543.png,data/brahmi/indoskript_letter_images_v2/89543.png,288d9dd7fe5e3168d8ed1e219754fcafc66595b8c3a61f0d231d9bb516862d53,59,99,0.595960,0.138495
391,"Aśoka, Lumbini pillar",-250,Lumbini,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/391,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/391,152956,kya,variant_1,18,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/152956.png,data/brahmi/indoskript_letter_images_v2/152956.png,e62af4e9c623a75a18c5887532bea15f50c0ab85c7f665fb71f024feb817344a,52,96,0.541667,0.161012
391,"Aśoka, Lumbini pillar",-250,Lumbini,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/391,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/391,146594,ga,primary,20,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/146594.png,data/brahmi/indoskript_letter_images_v2/146594.png,014a35190bde0730009aad045a3d34f18d73710365ed95cfe4dcbfc426547517,70,91,0.769231,0.175039
391,"Aśoka, Lumbini pillar",-250,Lumbini,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/391,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/391,157963,ca,primary,23,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/157963.png,data/brahmi/indoskript_letter_images_v2/157963.png,ceaf6fa4a051c8ae3b6a1506f0f31512180ec60da34b1ded2d24a2919652090d,38,101,0.376238,0.125074
391,"Aśoka, Lumbini pillar",-250,Lumbini,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/391,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/391,55606,ṭha,primary,29,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/55606.png,data/brahmi/indoskript_letter_images_v2/55606.png,e680ed8baefa478bc97651a495f690491fb33b0ddba5abd9c4b690cc1dee260b,57,62,0.919355,0.399614
391,"Aśoka, Lumbini pillar",-250,Lumbini,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/391,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/391,161055,ḍa,primary,30,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/161055.png,data/brahmi/indoskript_letter_images_v2/161055.png,9f1bbc6bf415a6445882f474cea56261ad419c0ce0b6cca26fe91073e5da9fe0,52,92,0.565217,0.135628
391,"Aśoka, Lumbini pillar",-250,Lumbini,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/391,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/391,115036,ta,primary,33,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/115036.png,data/brahmi/indoskript_letter_images_v2/115036.png,554587087be8cb6fcb91c2a1c6797ade46f8f1d66d0ef67e6fb4e00f1f7a5cd8,45,91,0.494505,0.117243
391,"Aśoka, Lumbini pillar",-250,Lumbini,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/391,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/391,109992,tha,primary,34,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/109992.png,data/brahmi/indoskript_letter_images_v2/109992.png,805a03d8175f914b9452caf1b8e8cf4f514a40453d792fe64b5a943a3afabb44,54,57,0.947368,0.415399
391,"Aśoka, Lumbini pillar",-250,Lumbini,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/391,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/391,8550,da,primary,35,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/8550.png,data/brahmi/indoskript_letter_images_v2/8550.png,81f64630ecdaf2964f4e75aaa533b68dc8f23b1e5f127afd0c8c270e86364089,37,99,0.373737,0.105717
391,"Aśoka, Lumbini pillar",-250,Lumbini,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/391,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/391,144630,na,primary,37,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/144630.png,data/brahmi/indoskript_letter_images_v2/144630.png,1d482ef65d22530e281430d3a02a2af4ff05391ab7bc9c866dbd6fb763df7d4d,55,87,0.632184,0.124206
391,"Aśoka, Lumbini pillar",-250,Lumbini,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/391,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/391,32600,ba,primary,40,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/32600.png,data/brahmi/indoskript_letter_images_v2/32600.png,64059c715273e49ccade99c866c6d5396564c6220dfde13da186f66eda988423,64,63,1.015873,0.458143
391,"Aśoka, Lumbini pillar",-250,Lumbini,Prakrit,Maurya,https://www.indoskript.phil.uni-wuerzburg.de/manuscripts/details/391,https://www.indoskript.phil.uni-wuerzburg.de/letters/table/391,170422,bha,primary,41,https://www.indoskript.phil.uni-wuerzburg.de/img/letters/170422.png,data/brahmi/indoskript_letter_images_v2/170422.png,7df130f80c0659a59c87fecedb7948780ebd4bf9f4c930076cafdcc8f30d2bbc,68,96,0.708333,0.209812
